N,P,X,Cmap,ExecEnv
8,0.1,1,132072,3664
8,0.1,2,132072,2992
8,0.1,3,132072,4160
8,0.1,4,132072,3024
8,0.1,5,132072,9912
9,0.1,1,148584,11400
9,0.1,2,148584,19296
9,0.1,3,148584,12144
9,0.1,4,148584,5200
9,0.1,5,148584,6152
10,0.1,1,165096,7696
10,0.1,2,165096,13416
10,0.1,3,165096,5416
10,0.1,4,165096,6288
10,0.1,5,165096,9296
11,0.1,1,181608,4976
11,0.1,2,181608,6608
11,0.1,3,181608,10856
11,0.1,4,181608,17776
11,0.1,5,181608,8472
12,0.1,1,198120,10176
12,0.1,2,198120,4952
12,0.1,3,198120,14600
12,0.1,4,198120,5264
12,0.1,5,198120,11944
13,0.1,1,214632,5568
13,0.1,2,214632,12704
13,0.1,3,214632,6176
13,0.1,4,214632,19288
13,0.1,5,214632,11152
14,0.1,1,231144,10240
14,0.1,2,231144,14536
14,0.1,3,231144,13920
14,0.1,4,231144,8128
14,0.1,5,231144,9496
15,0.1,1,247656,17912
15,0.1,2,247656,7224
15,0.1,3,247656,19960
15,0.1,4,247656,14368
15,0.1,5,247656,7664
16,0.1,1,264168,14488
16,0.1,2,264168,15272
16,0.1,3,264168,13360
16,0.1,4,264168,20472
16,0.1,5,264168,17168
17,0.1,1,280680,16904
17,0.1,2,280680,18296
17,0.1,3,280680,9296
17,0.1,4,280680,24352
17,0.1,5,280680,16944
18,0.1,1,297192,8184
18,0.1,2,297192,12400
18,0.1,3,297192,20256
18,0.1,4,297192,11496
18,0.1,5,297192,13752
19,0.1,1,313704,23016
19,0.1,2,313704,16176
19,0.1,3,313704,11976
19,0.1,4,313704,23240
19,0.1,5,313704,9656
20,0.1,1,330216,12656
20,0.1,2,330216,28528
20,0.1,3,330216,16592
20,0.1,4,330216,25032
20,0.1,5,330216,16736
21,0.1,1,346728,23968
21,0.1,2,346728,21424
21,0.1,3,346728,17888
21,0.1,4,346728,11752
21,0.1,5,346728,14856
22,0.1,1,363240,31992
22,0.1,2,363240,14632
22,0.1,3,363240,28248
22,0.1,4,363240,18104
22,0.1,5,363240,22960
23,0.1,1,379752,35888
23,0.1,2,379752,17952
23,0.1,3,379752,32960
23,0.1,4,379752,19776
23,0.1,5,379752,19976
24,0.1,1,396264,30360
24,0.1,2,396264,17424
24,0.1,3,396264,29664
24,0.1,4,396264,34544
24,0.1,5,396264,25272
25,0.1,1,412776,16136
25,0.1,2,412776,28696
25,0.1,3,412776,19000
25,0.1,4,412776,23280
25,0.1,5,412776,19304
26,0.1,1,429288,27688
26,0.1,2,429288,31144
26,0.1,3,429288,26424
26,0.1,4,429288,29224
26,0.1,5,429288,17608
27,0.1,1,445800,21648
27,0.1,2,445800,27192
27,0.1,3,445800,22408
27,0.1,4,445800,21920
27,0.1,5,445800,26928
28,0.1,1,462312,36352
28,0.1,2,462312,37776
28,0.1,3,462312,40080
28,0.1,4,462312,21480
28,0.1,5,462312,24480
29,0.1,1,478824,26488
29,0.1,2,478824,21120
29,0.1,3,478824,27848
29,0.1,4,478824,30040
29,0.1,5,478824,36808
30,0.1,1,495336,24240
30,0.1,2,495336,34720
30,0.1,3,495336,33488
30,0.1,4,495336,25096
30,0.1,5,495336,25152
31,0.1,1,511848,29200
31,0.1,2,511848,36168
31,0.1,3,511848,44832
31,0.1,4,511848,31608
31,0.1,5,511848,21624
32,0.1,1,528360,18936
32,0.1,2,528360,35352
32,0.1,3,528360,21208
32,0.1,4,528360,23448
32,0.1,5,528360,28792
33,0.1,1,544872,39560
33,0.1,2,544872,35288
33,0.1,3,544872,34072
33,0.1,4,544872,33984
33,0.1,5,544872,56848
34,0.1,1,561384,30168
34,0.1,2,561384,35168
34,0.1,3,561384,40064
34,0.1,4,561384,39240
34,0.1,5,561384,31232
35,0.1,1,577896,34792
35,0.1,2,577896,40952
35,0.1,3,577896,34792
35,0.1,4,577896,24456
35,0.1,5,577896,45256
36,0.1,1,594408,38808
36,0.1,2,594408,47632
36,0.1,3,594408,43552
36,0.1,4,594408,33832
36,0.1,5,594408,30256
37,0.1,1,610920,37080
37,0.1,2,610920,39032
37,0.1,3,610920,34456
37,0.1,4,610920,27688
37,0.1,5,610920,29880
38,0.1,1,627432,30400
38,0.1,2,627432,45552
38,0.1,3,627432,50248
38,0.1,4,627432,38432
38,0.1,5,627432,41272
39,0.1,1,643944,42992
39,0.1,2,643944,57752
39,0.1,3,643944,55304
39,0.1,4,643944,33464
39,0.1,5,643944,45224
40,0.1,1,660456,41752
40,0.1,2,660456,47192
40,0.1,3,660456,45608
40,0.1,4,660456,48304
40,0.1,5,660456,43416
41,0.1,1,676968,38664
41,0.1,2,676968,38872
41,0.1,3,676968,60160
41,0.1,4,676968,44768
41,0.1,5,676968,50312
42,0.1,1,693480,50960
42,0.1,2,693480,34976
42,0.1,3,693480,36072
42,0.1,4,693480,40032
42,0.1,5,693480,42968
43,0.1,1,709992,37960
43,0.1,2,709992,40344
43,0.1,3,709992,40648
43,0.1,4,709992,34928
43,0.1,5,709992,44048
44,0.1,1,726504,44024
44,0.1,2,726504,46000
44,0.1,3,726504,50008
44,0.1,4,726504,49464
44,0.1,5,726504,44632
45,0.1,1,743016,28832
45,0.1,2,743016,23520
45,0.1,3,743016,38504
45,0.1,4,743016,33704
45,0.1,5,743016,23848
46,0.1,1,759528,33032
46,0.1,2,759528,46088
46,0.1,3,759528,42160
46,0.1,4,759528,56728
46,0.1,5,759528,52376
47,0.1,1,776040,53752
47,0.1,2,776040,56856
47,0.1,3,776040,36320
47,0.1,4,776040,69728
47,0.1,5,776040,46512
48,0.1,1,792552,67696
48,0.1,2,792552,53784
48,0.1,3,792552,56776
48,0.1,4,792552,38752
48,0.1,5,792552,43048
49,0.1,1,809064,58120
49,0.1,2,809064,58904
49,0.1,3,809064,49544
49,0.1,4,809064,45064
49,0.1,5,809064,47184
50,0.1,1,825576,36080
50,0.1,2,825576,36672
50,0.1,3,825576,45336
50,0.1,4,825576,64168
50,0.1,5,825576,46088
51,0.1,1,842088,71232
51,0.1,2,842088,48136
51,0.1,3,842088,47736
51,0.1,4,842088,50848
51,0.1,5,842088,39616
52,0.1,1,858600,49312
52,0.1,2,858600,79064
52,0.1,3,858600,38312
52,0.1,4,858600,62920
52,0.1,5,858600,57656
53,0.1,1,875112,61656
53,0.1,2,875112,70376
53,0.1,3,875112,67784
53,0.1,4,875112,45296
53,0.1,5,875112,49320
54,0.1,1,891624,42248
54,0.1,2,891624,44088
54,0.1,3,891624,55416
54,0.1,4,891624,69800
54,0.1,5,891624,73280
55,0.1,1,908136,49432
55,0.1,2,908136,63800
55,0.1,3,908136,67752
55,0.1,4,908136,44840
55,0.1,5,908136,42560
56,0.1,1,924648,43376
56,0.1,2,924648,52192
56,0.1,3,924648,54144
56,0.1,4,924648,57536
56,0.1,5,924648,48728
57,0.1,1,941160,80424
57,0.1,2,941160,50216
57,0.1,3,941160,47496
57,0.1,4,941160,46080
57,0.1,5,941160,45200
58,0.1,1,957672,64256
58,0.1,2,957672,68216
58,0.1,3,957672,61848
58,0.1,4,957672,50392
58,0.1,5,957672,59624
59,0.1,1,974184,44688
59,0.1,2,974184,54320
59,0.1,3,974184,58256
59,0.1,4,974184,72376
59,0.1,5,974184,55736
60,0.1,1,990696,46600
60,0.1,2,990696,65584
60,0.1,3,990696,77352
60,0.1,4,990696,60872
60,0.1,5,990696,49848
61,0.1,1,1007208,63944
61,0.1,2,1007208,63872
61,0.1,3,1007208,60912
61,0.1,4,1007208,41680
61,0.1,5,1007208,52104
62,0.1,1,1023720,63552
62,0.1,2,1023720,55056
62,0.1,3,1023720,46120
62,0.1,4,1023720,61168
62,0.1,5,1023720,49296
63,0.1,1,1040232,83560
63,0.1,2,1040232,48216
63,0.1,3,1040232,65216
63,0.1,4,1040232,66728
63,0.1,5,1040232,83792
64,0.1,1,1056744,48168
64,0.1,2,1056744,66200
64,0.1,3,1056744,83448
64,0.1,4,1056744,66800
64,0.1,5,1056744,87096
65,0.1,1,1073256,68568
65,0.1,2,1073256,71120
65,0.1,3,1073256,56400
65,0.1,4,1073256,55528
65,0.1,5,1073256,76056
66,0.1,1,1089768,55152
66,0.1,2,1089768,71664
66,0.1,3,1089768,90512
66,0.1,4,1089768,78952
66,0.1,5,1089768,60008
67,0.1,1,1106280,89728
67,0.1,2,1106280,57912
67,0.1,3,1106280,56896
67,0.1,4,1106280,87464
67,0.1,5,1106280,71912
68,0.1,1,1122792,66800
68,0.1,2,1122792,62448
68,0.1,3,1122792,73544
68,0.1,4,1122792,57464
68,0.1,5,1122792,71424
69,0.1,1,1139304,100824
69,0.1,2,1139304,52120
69,0.1,3,1139304,84848
69,0.1,4,1139304,75216
69,0.1,5,1139304,66360
70,0.1,1,1155816,74528
70,0.1,2,1155816,72232
70,0.1,3,1155816,52720
70,0.1,4,1155816,61376
70,0.1,5,1155816,60856
71,0.1,1,1172328,69576
71,0.1,2,1172328,77840
71,0.1,3,1172328,74040
71,0.1,4,1172328,75760
71,0.1,5,1172328,48480
72,0.1,1,1188840,58112
72,0.1,2,1188840,74752
72,0.1,3,1188840,77424
72,0.1,4,1188840,76672
72,0.1,5,1188840,69664
73,0.1,1,1205352,74952
73,0.1,2,1205352,54808
73,0.1,3,1205352,56776
73,0.1,4,1205352,92936
73,0.1,5,1205352,67704
74,0.1,1,1221864,82392
74,0.1,2,1221864,79440
74,0.1,3,1221864,82496
74,0.1,4,1221864,67072
74,0.1,5,1221864,70728
75,0.1,1,1238376,73872
75,0.1,2,1238376,73016
75,0.1,3,1238376,86280
75,0.1,4,1238376,59480
75,0.1,5,1238376,80296
76,0.1,1,1254888,79112
76,0.1,2,1254888,79080
76,0.1,3,1254888,74264
76,0.1,4,1254888,75696
76,0.1,5,1254888,65616
77,0.1,1,1271400,70400
77,0.1,2,1271400,75904
77,0.1,3,1271400,71624
77,0.1,4,1271400,86360
77,0.1,5,1271400,89528
78,0.1,1,1287912,83744
78,0.1,2,1287912,79704
78,0.1,3,1287912,84504
78,0.1,4,1287912,112032
78,0.1,5,1287912,85576
79,0.1,1,1304424,96840
79,0.1,2,1304424,57840
79,0.1,3,1304424,68952
79,0.1,4,1304424,82608
79,0.1,5,1304424,64104
80,0.1,1,1320936,74024
80,0.1,2,1320936,75712
80,0.1,3,1320936,56552
80,0.1,4,1320936,82200
80,0.1,5,1320936,69624
81,0.1,1,1337448,78176
81,0.1,2,1337448,100216
81,0.1,3,1337448,66064
81,0.1,4,1337448,79872
81,0.1,5,1337448,70552
82,0.1,1,1353960,76616
82,0.1,2,1353960,70216
82,0.1,3,1353960,79832
82,0.1,4,1353960,75000
82,0.1,5,1353960,85096
83,0.1,1,1370472,80664
83,0.1,2,1370472,57312
83,0.1,3,1370472,89032
83,0.1,4,1370472,85616
83,0.1,5,1370472,80632
84,0.1,1,1386984,56832
84,0.1,2,1386984,69680
84,0.1,3,1386984,81240
84,0.1,4,1386984,104648
84,0.1,5,1386984,79664
85,0.1,1,1403496,75832
85,0.1,2,1403496,70744
85,0.1,3,1403496,95384
85,0.1,4,1403496,82664
85,0.1,5,1403496,98408
86,0.1,1,1420008,85824
86,0.1,2,1420008,91224
86,0.1,3,1420008,81544
86,0.1,4,1420008,64072
86,0.1,5,1420008,73656
87,0.1,1,1436520,78984
87,0.1,2,1436520,71160
87,0.1,3,1436520,92560
87,0.1,4,1436520,84992
87,0.1,5,1436520,100272
88,0.1,1,1453032,93552
88,0.1,2,1453032,96288
88,0.1,3,1453032,94624
88,0.1,4,1453032,115576
88,0.1,5,1453032,80224
89,0.1,1,1469544,87800
89,0.1,2,1469544,83752
89,0.1,3,1469544,106352
89,0.1,4,1469544,86144
89,0.1,5,1469544,85136
90,0.1,1,1486056,71592
90,0.1,2,1486056,81040
90,0.1,3,1486056,104328
90,0.1,4,1486056,83064
90,0.1,5,1486056,74040
91,0.1,1,1502568,95904
91,0.1,2,1502568,95888
91,0.1,3,1502568,96304
91,0.1,4,1502568,91352
91,0.1,5,1502568,114352
92,0.1,1,1519080,101416
92,0.1,2,1519080,122248
92,0.1,3,1519080,104640
92,0.1,4,1519080,100328
92,0.1,5,1519080,88280
93,0.1,1,1535592,82616
93,0.1,2,1535592,72448
93,0.1,3,1535592,73096
93,0.1,4,1535592,114656
93,0.1,5,1535592,78216
94,0.1,1,1552104,80904
94,0.1,2,1552104,99960
94,0.1,3,1552104,88968
94,0.1,4,1552104,96464
