N,P,X,Cmap,ExecEnv
76,0.0,5,1254904,68104
77,0.0,1,1271416,57208
77,0.0,2,1271416,57416
77,0.0,3,1271416,63536
77,0.0,4,1271416,63496
77,0.0,5,1271416,57664
78,0.0,1,1287928,54776
78,0.0,2,1287928,55512
78,0.0,3,1287928,52448
78,0.0,4,1287928,66144
78,0.0,5,1287928,63224
79,0.0,1,1304440,68536
79,0.0,2,1304440,56544
79,0.0,3,1304440,53160
79,0.0,4,1304440,54280
79,0.0,5,1304440,55456
80,0.0,1,1320952,51464
80,0.0,2,1320952,45928
80,0.0,3,1320952,61624
80,0.0,4,1320952,47360
80,0.0,5,1320952,56744
81,0.0,1,1337464,62960
81,0.0,2,1337464,67984
81,0.0,3,1337464,56536
81,0.0,4,1337464,62920
81,0.0,5,1337464,59720
82,0.0,1,1353976,66168
82,0.0,2,1353976,62816
82,0.0,3,1353976,65912
82,0.0,4,1353976,64840
82,0.0,5,1353976,58664
83,0.0,1,1370488,58784
83,0.0,2,1370488,56144
83,0.0,3,1370488,64704
83,0.0,4,1370488,56072
83,0.0,5,1370488,66208
84,0.0,1,1387000,64264
84,0.0,2,1387000,62744
84,0.0,3,1387000,64432
84,0.0,4,1387000,63392
84,0.0,5,1387000,58472
85,0.0,1,1403512,62560
85,0.0,2,1403512,62872
85,0.0,3,1403512,57640
85,0.0,4,1403512,62400
85,0.0,5,1403512,61496
86,0.0,1,1420024,71648
86,0.0,2,1420024,62248
86,0.0,3,1420024,59216
86,0.0,4,1420024,62000
86,0.0,5,1420024,62768
87,0.0,1,1436536,57936
87,0.0,2,1436536,58920
87,0.0,3,1436536,66784
87,0.0,4,1436536,61632
87,0.0,5,1436536,64952
88,0.0,1,1453048,68872
88,0.0,2,1453048,63456
88,0.0,3,1453048,66384
88,0.0,4,1453048,64488
88,0.0,5,1453048,58368
89,0.0,1,1469560,60248
89,0.0,2,1469560,72328
89,0.0,3,1469560,63528
89,0.0,4,1469560,66072
89,0.0,5,1469560,74024
90,0.0,1,1486072,72520
90,0.0,2,1486072,66528
90,0.0,3,1486072,74240
90,0.0,4,1486072,69264
