N,P,X,History
63,0.7,4,138896
63,0.7,5,148440
64,0.7,1,147104
64,0.7,2,126144
64,0.7,3,121456
64,0.7,4,169744
64,0.7,5,132592
65,0.7,1,129408
65,0.7,2,115152
65,0.7,3,110832
65,0.7,4,114824
65,0.7,5,128352
66,0.7,1,216016
66,0.7,2,132904
66,0.7,3,147144
66,0.7,4,159552
66,0.7,5,157200
67,0.7,1,160080
67,0.7,2,155688
67,0.7,3,135960
67,0.7,4,207840
67,0.7,5,175776
68,0.7,1,167336
68,0.7,2,132288
68,0.7,3,148560
68,0.7,4,122976
68,0.7,5,167184
69,0.7,1,159400
69,0.7,2,140704
69,0.7,3,149624
69,0.7,4,155000
69,0.7,5,141592
70,0.7,1,127632
70,0.7,2,120008
70,0.7,3,152592
70,0.7,4,161616
70,0.7,5,185960
71,0.7,1,163232
71,0.7,2,154368
71,0.7,3,180512
71,0.7,4,140064
71,0.7,5,151776
72,0.7,1,162008
72,0.7,2,162360
72,0.7,3,193496
72,0.7,4,190632
72,0.7,5,204008
73,0.7,1,122240
73,0.7,2,163656
73,0.7,3,211520
73,0.7,4,201464
73,0.7,5,222112
74,0.7,1,221872
74,0.7,2,138224
74,0.7,3,162144
74,0.7,4,198080
74,0.7,5,151512
75,0.7,1,195120
75,0.7,2,222392
75,0.7,3,215048
75,0.7,4,132456
75,0.7,5,205696
76,0.7,1,174864
76,0.7,2,142328
76,0.7,3,151608
76,0.7,4,199376
76,0.7,5,239976
77,0.7,1,167304
77,0.7,2,206400
77,0.7,3,246264
77,0.7,4,279856
77,0.7,5,167520
78,0.7,1,235816
78,0.7,2,174312
78,0.7,3,172824
78,0.7,4,123800
78,0.7,5,220104
79,0.7,1,240128
79,0.7,2,229056
79,0.7,3,214016
79,0.7,4,192680
79,0.7,5,319264
80,0.7,1,232392
80,0.7,2,184000
80,0.7,3,239368
80,0.7,4,177160
80,0.7,5,204848
81,0.7,1,226400
81,0.7,2,220312
81,0.7,3,191552
81,0.7,4,232056
81,0.7,5,190440
82,0.7,1,268248
82,0.7,2,246088
82,0.7,3,218664
82,0.7,4,260560
82,0.7,5,317984
83,0.7,1,212592
83,0.7,2,209384
83,0.7,3,224832
83,0.7,4,138456
83,0.7,5,208992
84,0.7,1,182216
84,0.7,2,229464
84,0.7,3,214248
84,0.7,4,151976
84,0.7,5,246032
85,0.7,1,248648
85,0.7,2,179992
85,0.7,3,233352
85,0.7,4,239136
85,0.7,5,257192
86,0.7,1,237784
86,0.7,2,217048
86,0.7,3,342168
86,0.7,4,191776
86,0.7,5,272336
87,0.7,1,202928
87,0.7,2,244736
87,0.7,3,223592
87,0.7,4,351792
87,0.7,5,271032
88,0.7,1,226136
88,0.7,2,290176
88,0.7,3,279928
88,0.7,4,219744
88,0.7,5,288832
89,0.7,1,195728
89,0.7,2,241320
89,0.7,3,267776
89,0.7,4,243024
89,0.7,5,266704
90,0.7,1,255352
90,0.7,2,368728
90,0.7,3,263776
90,0.7,4,298576
90,0.7,5,232352
91,0.7,1,224728
91,0.7,2,212360
91,0.7,3,273168
91,0.7,4,262520
91,0.7,5,258288
92,0.7,1,220344
92,0.7,2,366200
92,0.7,3,224424
92,0.7,4,185640
92,0.7,5,175624
93,0.7,1,349592
93,0.7,2,222440
93,0.7,3,258296
93,0.7,4,247992
93,0.7,5,248824
94,0.7,1,286728
94,0.7,2,274720
94,0.7,3,316144
94,0.7,4,277304
94,0.7,5,279424
95,0.7,1,211472
95,0.7,2,342600
95,0.7,3,211296
95,0.7,4,389624
95,0.7,5,267800
96,0.7,1,255472
96,0.7,2,337168
96,0.7,3,368848
96,0.7,4,229768
96,0.7,5,236328
97,0.7,1,270592
97,0.7,2,271560
97,0.7,3,212120
97,0.7,4,321344
97,0.7,5,295512
98,0.7,1,300184
98,0.7,2,306176
98,0.7,3,331328
98,0.7,4,375216
98,0.7,5,390352
99,0.7,1,244776
99,0.7,2,228888
99,0.7,3,281432
99,0.7,4,262176
99,0.7,5,246784
100,0.7,1,328920
100,0.7,2,283920
100,0.7,3,278712
100,0.7,4,344432
100,0.7,5,303984
1,0.8,1,4008
1,0.8,2,4008
1,0.8,3,4024
1,0.8,4,4008
1,0.8,5,4024
2,0.8,1,5168
2,0.8,2,4672
2,0.8,3,4712
2,0.8,4,4688
2,0.8,5,4728
3,0.8,1,5200
3,0.8,2,5480
3,0.8,3,5080
3,0.8,4,4992
3,0.8,5,11240
4,0.8,1,6432
4,0.8,2,5560
4,0.8,3,5736
4,0.8,4,5864
4,0.8,5,5536
5,0.8,1,10672
5,0.8,2,19080
5,0.8,3,12080
5,0.8,4,13624
5,0.8,5,15024
6,0.8,1,6496
6,0.8,2,7080
6,0.8,3,20792
6,0.8,4,13616
6,0.8,5,8016
7,0.8,1,7640
7,0.8,2,8496
7,0.8,3,15048
7,0.8,4,14296
7,0.8,5,7592
8,0.8,1,7632
8,0.8,2,12520
8,0.8,3,17256
8,0.8,4,10088
8,0.8,5,15104
9,0.8,1,8920
9,0.8,2,7912
9,0.8,3,9416
9,0.8,4,14528
9,0.8,5,10424
10,0.8,1,16496
10,0.8,2,12600
10,0.8,3,20680
10,0.8,4,12136
10,0.8,5,12768
11,0.8,1,15656
11,0.8,2,10032
11,0.8,3,21088
11,0.8,4,17088
11,0.8,5,16096
12,0.8,1,14024
12,0.8,2,28680
12,0.8,3,16216
12,0.8,4,37352
12,0.8,5,21664
13,0.8,1,36632
13,0.8,2,17760
13,0.8,3,11168
13,0.8,4,30648
13,0.8,5,32736
14,0.8,1,20864
14,0.8,2,20504
14,0.8,3,24368
14,0.8,4,20112
14,0.8,5,34152
15,0.8,1,18928
15,0.8,2,28496
15,0.8,3,34200
15,0.8,4,11728
15,0.8,5,28416
16,0.8,1,18512
16,0.8,2,30672
16,0.8,3,14464
16,0.8,4,12184
16,0.8,5,49192
17,0.8,1,36864
17,0.8,2,17728
17,0.8,3,30896
17,0.8,4,31632
17,0.8,5,21632
18,0.8,1,25056
18,0.8,2,27360
18,0.8,3,24488
18,0.8,4,28840
18,0.8,5,34472
19,0.8,1,28120
19,0.8,2,30912
19,0.8,3,29896
19,0.8,4,46320
19,0.8,5,17688
20,0.8,1,19784
20,0.8,2,22568
20,0.8,3,29592
20,0.8,4,23400
20,0.8,5,45232
21,0.8,1,57976
21,0.8,2,32496
21,0.8,3,30184
21,0.8,4,43304
21,0.8,5,20456
22,0.8,1,29000
22,0.8,2,56336
22,0.8,3,25856
22,0.8,4,55448
22,0.8,5,40520
23,0.8,1,30928
23,0.8,2,53216
23,0.8,3,33152
23,0.8,4,29088
23,0.8,5,19736
24,0.8,1,32312
24,0.8,2,47672
24,0.8,3,35648
24,0.8,4,55816
24,0.8,5,39320
25,0.8,1,32040
25,0.8,2,27088
25,0.8,3,36872
25,0.8,4,49536
25,0.8,5,36760
26,0.8,1,52344
26,0.8,2,51280
26,0.8,3,54384
26,0.8,4,50560
26,0.8,5,53320
27,0.8,1,38120
27,0.8,2,37992
27,0.8,3,39904
27,0.8,4,37320
27,0.8,5,32432
28,0.8,1,53784
28,0.8,2,33632
28,0.8,3,41096
28,0.8,4,63632
28,0.8,5,62920
29,0.8,1,45976
29,0.8,2,45632
29,0.8,3,49048
29,0.8,4,75336
29,0.8,5,34072
30,0.8,1,45960
30,0.8,2,66408
30,0.8,3,52912
30,0.8,4,29968
30,0.8,5,45160
31,0.8,1,42552
31,0.8,2,40376
31,0.8,3,56728
31,0.8,4,67848
31,0.8,5,57888
32,0.8,1,49440
32,0.8,2,53768
32,0.8,3,42968
32,0.8,4,80328
32,0.8,5,65840
33,0.8,1,41496
33,0.8,2,68624
33,0.8,3,65360
33,0.8,4,33704
33,0.8,5,79232
34,0.8,1,56600
34,0.8,2,72328
34,0.8,3,39416
34,0.8,4,44480
34,0.8,5,37048
35,0.8,1,66280
35,0.8,2,60024
35,0.8,3,51232
35,0.8,4,64136
35,0.8,5,53352
36,0.8,1,98344
36,0.8,2,88552
36,0.8,3,55896
36,0.8,4,60568
36,0.8,5,41112
37,0.8,1,79224
37,0.8,2,77864
37,0.8,3,65016
37,0.8,4,57408
37,0.8,5,60840
38,0.8,1,96152
38,0.8,2,62024
38,0.8,3,54776
38,0.8,4,62424
38,0.8,5,81800
39,0.8,1,92016
39,0.8,2,60056
39,0.8,3,87520
39,0.8,4,65520
39,0.8,5,62792
40,0.8,1,67592
40,0.8,2,81480
40,0.8,3,99064
40,0.8,4,91624
40,0.8,5,46232
41,0.8,1,77488
41,0.8,2,109752
41,0.8,3,89112
41,0.8,4,109232
41,0.8,5,37280
42,0.8,1,74248
42,0.8,2,64376
42,0.8,3,97064
42,0.8,4,83576
42,0.8,5,64224
43,0.8,1,87440
43,0.8,2,91896
43,0.8,3,52880
43,0.8,4,106520
43,0.8,5,103512
44,0.8,1,53584
44,0.8,2,108112
44,0.8,3,62224
44,0.8,4,104392
44,0.8,5,57280
45,0.8,1,100096
45,0.8,2,96552
45,0.8,3,96600
45,0.8,4,79504
45,0.8,5,107608
46,0.8,1,122008
46,0.8,2,82480
46,0.8,3,85192
46,0.8,4,82584
46,0.8,5,98400
47,0.8,1,105056
47,0.8,2,116376
47,0.8,3,114592
47,0.8,4,85320
47,0.8,5,83400
48,0.8,1,115928
48,0.8,2,70088
48,0.8,3,110088
48,0.8,4,80928
48,0.8,5,77784
49,0.8,1,120864
49,0.8,2,116776
49,0.8,3,101696
49,0.8,4,95840
49,0.8,5,113320
50,0.8,1,140752
50,0.8,2,120552
50,0.8,3,124952
50,0.8,4,161480
50,0.8,5,116048
51,0.8,1,128176
51,0.8,2,107368
51,0.8,3,98304
51,0.8,4,90488
51,0.8,5,131280
52,0.8,1,91088
52,0.8,2,145616
52,0.8,3,125144
52,0.8,4,109888
52,0.8,5,126016
53,0.8,1,126824
53,0.8,2,79712
53,0.8,3,79904
53,0.8,4,142568
53,0.8,5,93984
54,0.8,1,169000
54,0.8,2,88008
54,0.8,3,99032
54,0.8,4,96016
54,0.8,5,148184
55,0.8,1,101288
55,0.8,2,145592
55,0.8,3,145072
55,0.8,4,93952
55,0.8,5,113144
56,0.8,1,142576
56,0.8,2,155360
56,0.8,3,114616
56,0.8,4,123512
56,0.8,5,100760
57,0.8,1,135208
57,0.8,2,129008
57,0.8,3,126496
57,0.8,4,136624
57,0.8,5,148728
58,0.8,1,115808
58,0.8,2,169664
58,0.8,3,121640
58,0.8,4,107424
58,0.8,5,122016
59,0.8,1,104248
59,0.8,2,143496
59,0.8,3,116032
59,0.8,4,133952
59,0.8,5,146152
60,0.8,1,115720
60,0.8,2,113032
60,0.8,3,162152
60,0.8,4,140360
60,0.8,5,108392
61,0.8,1,160472
61,0.8,2,148784
61,0.8,3,174824
61,0.8,4,224376
61,0.8,5,123040
62,0.8,1,119824
62,0.8,2,171600
62,0.8,3,147192
62,0.8,4,142640
62,0.8,5,130432
63,0.8,1,130784
63,0.8,2,202824
63,0.8,3,128600
63,0.8,4,127536
63,0.8,5,117616
64,0.8,1,149568
64,0.8,2,171272
64,0.8,3,158000
64,0.8,4,169632
64,0.8,5,117680
65,0.8,1,121208
65,0.8,2,166968
65,0.8,3,140928
65,0.8,4,137760
65,0.8,5,213184
66,0.8,1,147816
66,0.8,2,129984
66,0.8,3,154376
66,0.8,4,180312
66,0.8,5,205752
67,0.8,1,140792
67,0.8,2,137056
67,0.8,3,178088
67,0.8,4,146336
67,0.8,5,157096
68,0.8,1,167664
68,0.8,2,173872
68,0.8,3,194432
68,0.8,4,180208
68,0.8,5,155136
69,0.8,1,190440
69,0.8,2,164528
69,0.8,3,163880
69,0.8,4,122328
69,0.8,5,175416
70,0.8,1,154696
70,0.8,2,160400
70,0.8,3,152840
70,0.8,4,130376
70,0.8,5,190808
71,0.8,1,214784
71,0.8,2,171488
71,0.8,3,163800
71,0.8,4,168416
71,0.8,5,134088
72,0.8,1,197088
72,0.8,2,242584
72,0.8,3,217456
72,0.8,4,139048
72,0.8,5,143000
73,0.8,1,243672
73,0.8,2,189216
73,0.8,3,144880
73,0.8,4,229224
73,0.8,5,180704
74,0.8,1,118144
74,0.8,2,178632
74,0.8,3,171632
74,0.8,4,178384
74,0.8,5,219024
75,0.8,1,187872
75,0.8,2,192256
75,0.8,3,209048
75,0.8,4,259784
75,0.8,5,204768
76,0.8,1,179840
76,0.8,2,198664
76,0.8,3,218976
76,0.8,4,227328
76,0.8,5,218744
77,0.8,1,203424
77,0.8,2,194224
77,0.8,3,214400
77,0.8,4,289192
77,0.8,5,265400
78,0.8,1,205888
78,0.8,2,237520
78,0.8,3,219936
78,0.8,4,203552
78,0.8,5,155000
79,0.8,1,182992
79,0.8,2,169592
79,0.8,3,166936
79,0.8,4,256200
79,0.8,5,213880
80,0.8,1,204960
80,0.8,2,252984
80,0.8,3,212408
80,0.8,4,217984
80,0.8,5,149416
81,0.8,1,158224
81,0.8,2,270248
81,0.8,3,199192
81,0.8,4,218832
81,0.8,5,219248
82,0.8,1,194400
82,0.8,2,317984
82,0.8,3,165520
82,0.8,4,251952
82,0.8,5,182688
83,0.8,1,204432
83,0.8,2,277480
83,0.8,3,227640
83,0.8,4,283032
83,0.8,5,193072
84,0.8,1,250536
84,0.8,2,209376
84,0.8,3,235432
84,0.8,4,232112
84,0.8,5,224776
85,0.8,1,247896
85,0.8,2,239152
85,0.8,3,150512
85,0.8,4,273968
85,0.8,5,271336
86,0.8,1,165952
86,0.8,2,216928
86,0.8,3,264224
86,0.8,4,256208
86,0.8,5,183232
87,0.8,1,206280
87,0.8,2,234200
87,0.8,3,260776
87,0.8,4,284512
87,0.8,5,222256
88,0.8,1,251512
88,0.8,2,226480
88,0.8,3,267072
88,0.8,4,274704
88,0.8,5,204616
89,0.8,1,220720
89,0.8,2,195072
89,0.8,3,303832
89,0.8,4,177512
89,0.8,5,285712
90,0.8,1,253648
90,0.8,2,323672
90,0.8,3,198000
90,0.8,4,197216
90,0.8,5,281704
91,0.8,1,241680
91,0.8,2,213112
91,0.8,3,261056
91,0.8,4,244336
91,0.8,5,288768
92,0.8,1,220808
92,0.8,2,193816
92,0.8,3,287888
92,0.8,4,299864
92,0.8,5,230352
93,0.8,1,292528
93,0.8,2,189528
93,0.8,3,279112
93,0.8,4,254776
93,0.8,5,226040
94,0.8,1,233632
94,0.8,2,265432
94,0.8,3,317168
94,0.8,4,247432
94,0.8,5,279112
95,0.8,1,275720
95,0.8,2,225864
95,0.8,3,325368
95,0.8,4,298440
95,0.8,5,290352
96,0.8,1,260912
96,0.8,2,299856
96,0.8,3,247456
96,0.8,4,267216
96,0.8,5,287968
97,0.8,1,321904
97,0.8,2,280696
97,0.8,3,267640
97,0.8,4,197712
97,0.8,5,320696
98,0.8,1,240592
98,0.8,2,315912
98,0.8,3,315704
98,0.8,4,395272
98,0.8,5,282504
99,0.8,1,247296
99,0.8,2,266312
99,0.8,3,221264
99,0.8,4,325536
99,0.8,5,364224
100,0.8,1,274888
100,0.8,2,295944
100,0.8,3,281152
100,0.8,4,300888
100,0.8,5,307536
1,0.9,1,4040
1,0.9,2,4040
1,0.9,3,4008
1,0.9,4,4008
1,0.9,5,4040
2,0.9,1,4592
2,0.9,2,4712
2,0.9,3,9392
2,0.9,4,4488
2,0.9,5,4800
3,0.9,1,5712
3,0.9,2,5360
3,0.9,3,4920
3,0.9,4,5176
3,0.9,5,5016
4,0.9,1,5632
4,0.9,2,14928
4,0.9,3,5632
4,0.9,4,5592
4,0.9,5,8120
5,0.9,1,6072
5,0.9,2,7464
5,0.9,3,6136
5,0.9,4,11224
5,0.9,5,6336
6,0.9,1,6784
6,0.9,2,10048
6,0.9,3,8152
6,0.9,4,6920
6,0.9,5,6896
7,0.9,1,7392
7,0.9,2,6848
7,0.9,3,15832
7,0.9,4,7648
7,0.9,5,8368
8,0.9,1,8600
8,0.9,2,11680
8,0.9,3,17672
8,0.9,4,12176
8,0.9,5,7928
9,0.9,1,10184
9,0.9,2,13576
9,0.9,3,17944
9,0.9,4,11680
9,0.9,5,19456
10,0.9,1,19304
10,0.9,2,15112
10,0.9,3,8728
10,0.9,4,25792
10,0.9,5,19512
11,0.9,1,16144
11,0.9,2,10288
11,0.9,3,15576
11,0.9,4,26624
11,0.9,5,16792
12,0.9,1,19736
12,0.9,2,15864
12,0.9,3,30152
12,0.9,4,18040
12,0.9,5,19696
13,0.9,1,11824
13,0.9,2,28224
13,0.9,3,19000
13,0.9,4,22512
13,0.9,5,30968
14,0.9,1,24128
14,0.9,2,20072
14,0.9,3,17976
14,0.9,4,23928
14,0.9,5,13024
15,0.9,1,26552
15,0.9,2,22720
15,0.9,3,27824
15,0.9,4,20608
15,0.9,5,22160
16,0.9,1,23816
16,0.9,2,16416
16,0.9,3,29056
16,0.9,4,35904
16,0.9,5,30696
17,0.9,1,45976
17,0.9,2,35480
17,0.9,3,36968
17,0.9,4,20952
17,0.9,5,14936
18,0.9,1,49096
18,0.9,2,17984
18,0.9,3,39504
18,0.9,4,21472
18,0.9,5,21024
19,0.9,1,46504
19,0.9,2,33160
19,0.9,3,23456
19,0.9,4,15968
19,0.9,5,36920
20,0.9,1,19656
20,0.9,2,19984
20,0.9,3,25808
20,0.9,4,47968
20,0.9,5,31960
21,0.9,1,31624
21,0.9,2,26184
21,0.9,3,33928
21,0.9,4,37264
21,0.9,5,41896
22,0.9,1,21128
22,0.9,2,29096
22,0.9,3,24240
22,0.9,4,31088
22,0.9,5,44064
23,0.9,1,28512
23,0.9,2,38792
23,0.9,3,37632
23,0.9,4,38880
23,0.9,5,48624
24,0.9,1,32416
24,0.9,2,46608
24,0.9,3,43488
24,0.9,4,47792
24,0.9,5,31808
25,0.9,1,52400
25,0.9,2,31456
25,0.9,3,36528
25,0.9,4,45304
25,0.9,5,52984
26,0.9,1,50896
26,0.9,2,31792
26,0.9,3,78144
26,0.9,4,59512
26,0.9,5,21848
27,0.9,1,57200
27,0.9,2,64224
27,0.9,3,49104
27,0.9,4,65328
27,0.9,5,54328
28,0.9,1,39440
28,0.9,2,31080
28,0.9,3,42352
28,0.9,4,50784
28,0.9,5,33368
29,0.9,1,38312
29,0.9,2,56000
29,0.9,3,80640
29,0.9,4,74952
29,0.9,5,58952
30,0.9,1,46928
30,0.9,2,55864
30,0.9,3,35312
30,0.9,4,37800
30,0.9,5,44000
31,0.9,1,67512
31,0.9,2,34848
31,0.9,3,48616
31,0.9,4,89928
31,0.9,5,32544
32,0.9,1,53432
32,0.9,2,59544
32,0.9,3,50128
32,0.9,4,53520
32,0.9,5,64904
33,0.9,1,64824
33,0.9,2,53496
33,0.9,3,68792
33,0.9,4,58096
33,0.9,5,35640
34,0.9,1,89776
34,0.9,2,81296
34,0.9,3,48032
34,0.9,4,75328
34,0.9,5,61024
35,0.9,1,59792
35,0.9,2,40864
35,0.9,3,68944
35,0.9,4,87632
35,0.9,5,70136
36,0.9,1,90504
36,0.9,2,67128
36,0.9,3,73272
36,0.9,4,59464
36,0.9,5,49672
37,0.9,1,110824
37,0.9,2,52704
37,0.9,3,111952
37,0.9,4,82312
37,0.9,5,67072
38,0.9,1,68648
38,0.9,2,77032
38,0.9,3,77904
38,0.9,4,52416
38,0.9,5,81520
39,0.9,1,91904
39,0.9,2,79040
39,0.9,3,55032
39,0.9,4,61008
39,0.9,5,76448
40,0.9,1,98976
40,0.9,2,91240
40,0.9,3,72088
40,0.9,4,76728
40,0.9,5,73440
41,0.9,1,66504
41,0.9,2,72368
41,0.9,3,65344
41,0.9,4,114848
41,0.9,5,64824
42,0.9,1,70128
42,0.9,2,86784
42,0.9,3,75896
42,0.9,4,78072
42,0.9,5,72856
43,0.9,1,80584
43,0.9,2,97088
43,0.9,3,98216
43,0.9,4,70208
43,0.9,5,94920
44,0.9,1,81592
44,0.9,2,75176
44,0.9,3,93160
44,0.9,4,86168
44,0.9,5,65880
45,0.9,1,102336
45,0.9,2,60992
45,0.9,3,87064
45,0.9,4,87272
45,0.9,5,80440
46,0.9,1,104832
46,0.9,2,95608
46,0.9,3,82976
46,0.9,4,77816
46,0.9,5,84880
47,0.9,1,104744
47,0.9,2,61656
47,0.9,3,93936
47,0.9,4,118160
47,0.9,5,101496
48,0.9,1,79760
48,0.9,2,99056
48,0.9,3,133560
48,0.9,4,96112
48,0.9,5,162472
49,0.9,1,78344
49,0.9,2,66824
49,0.9,3,111624
49,0.9,4,113968
49,0.9,5,94896
50,0.9,1,98936
50,0.9,2,69712
50,0.9,3,113832
50,0.9,4,107048
50,0.9,5,83296
51,0.9,1,84568
51,0.9,2,103360
51,0.9,3,148976
51,0.9,4,120320
51,0.9,5,67584
52,0.9,1,143256
52,0.9,2,128600
52,0.9,3,91968
52,0.9,4,120824
52,0.9,5,102152
53,0.9,1,197824
53,0.9,2,62800
53,0.9,3,75696
53,0.9,4,139272
53,0.9,5,153256
54,0.9,1,117456
54,0.9,2,148840
54,0.9,3,141584
54,0.9,4,88664
54,0.9,5,114040
55,0.9,1,100800
55,0.9,2,124544
55,0.9,3,115656
55,0.9,4,118352
55,0.9,5,151448
56,0.9,1,131536
56,0.9,2,130096
56,0.9,3,142280
56,0.9,4,113704
56,0.9,5,132744
57,0.9,1,119488
57,0.9,2,123144
57,0.9,3,156184
57,0.9,4,106416
57,0.9,5,94568
58,0.9,1,131912
58,0.9,2,164824
58,0.9,3,104160
58,0.9,4,116080
58,0.9,5,144040
59,0.9,1,121584
59,0.9,2,101600
59,0.9,3,119544
59,0.9,4,115504
59,0.9,5,155280
60,0.9,1,167880
60,0.9,2,102632
60,0.9,3,153608
60,0.9,4,142776
60,0.9,5,143720
61,0.9,1,137176
61,0.9,2,117680
61,0.9,3,97688
61,0.9,4,95480
61,0.9,5,143568
62,0.9,1,137216
62,0.9,2,144192
62,0.9,3,180912
62,0.9,4,169528
62,0.9,5,152840
63,0.9,1,136176
63,0.9,2,118864
63,0.9,3,210624
63,0.9,4,142104
63,0.9,5,143720
64,0.9,1,212568
64,0.9,2,130784
64,0.9,3,204584
64,0.9,4,163704
64,0.9,5,155432
65,0.9,1,179912
65,0.9,2,129048
65,0.9,3,218536
65,0.9,4,104040
65,0.9,5,172400
66,0.9,1,126624
66,0.9,2,133608
66,0.9,3,218144
66,0.9,4,195632
66,0.9,5,169384
67,0.9,1,212768
67,0.9,2,174656
67,0.9,3,147240
67,0.9,4,132872
67,0.9,5,166840
68,0.9,1,170040
68,0.9,2,154632
68,0.9,3,121024
68,0.9,4,156216
68,0.9,5,150448
69,0.9,1,197984
69,0.9,2,153840
69,0.9,3,173240
69,0.9,4,178768
69,0.9,5,123960
70,0.9,1,246736
70,0.9,2,218800
70,0.9,3,128008
70,0.9,4,148168
70,0.9,5,155816
71,0.9,1,129632
71,0.9,2,213048
71,0.9,3,172472
71,0.9,4,166768
71,0.9,5,206984
72,0.9,1,164280
72,0.9,2,176032
72,0.9,3,219560
72,0.9,4,153264
72,0.9,5,176240
73,0.9,1,242648
73,0.9,2,203056
73,0.9,3,218488
73,0.9,4,263664
73,0.9,5,167792
74,0.9,1,136992
74,0.9,2,166512
74,0.9,3,207984
74,0.9,4,210544
74,0.9,5,196280
75,0.9,1,158592
75,0.9,2,195008
75,0.9,3,190400
75,0.9,4,216504
75,0.9,5,185656
76,0.9,1,212472
76,0.9,2,138928
76,0.9,3,244048
76,0.9,4,172912
76,0.9,5,180496
77,0.9,1,306920
77,0.9,2,176384
77,0.9,3,262944
77,0.9,4,221936
77,0.9,5,208744
78,0.9,1,176936
78,0.9,2,261176
78,0.9,3,209680
78,0.9,4,217840
78,0.9,5,210552
79,0.9,1,191520
79,0.9,2,150312
79,0.9,3,187600
79,0.9,4,235432
79,0.9,5,220688
80,0.9,1,180312
80,0.9,2,204536
80,0.9,3,299160
80,0.9,4,240304
80,0.9,5,182680
81,0.9,1,159136
81,0.9,2,272168
81,0.9,3,198616
81,0.9,4,135816
81,0.9,5,152080
82,0.9,1,236832
82,0.9,2,228536
82,0.9,3,254776
82,0.9,4,199536
82,0.9,5,184856
83,0.9,1,190352
83,0.9,2,241128
83,0.9,3,266576
83,0.9,4,217040
83,0.9,5,200496
84,0.9,1,274568
84,0.9,2,210784
84,0.9,3,342792
84,0.9,4,280392
84,0.9,5,236272
85,0.9,1,197344
85,0.9,2,304928
85,0.9,3,298048
85,0.9,4,278032
85,0.9,5,223344
86,0.9,1,235912
86,0.9,2,290344
86,0.9,3,241128
86,0.9,4,205080
86,0.9,5,178560
87,0.9,1,165568
87,0.9,2,271208
87,0.9,3,233672
87,0.9,4,212480
87,0.9,5,309928
88,0.9,1,251624
88,0.9,2,266152
88,0.9,3,170072
88,0.9,4,346456
88,0.9,5,231744
89,0.9,1,151080
89,0.9,2,192376
89,0.9,3,287312
89,0.9,4,239168
89,0.9,5,228160
90,0.9,1,161656
90,0.9,2,232688
90,0.9,3,243584
90,0.9,4,313344
90,0.9,5,246376
91,0.9,1,221384
91,0.9,2,223736
91,0.9,3,253872
91,0.9,4,265632
91,0.9,5,316488
92,0.9,1,232456
92,0.9,2,227952
92,0.9,3,233896
92,0.9,4,274664
92,0.9,5,197336
93,0.9,1,249728
93,0.9,2,265288
93,0.9,3,282320
93,0.9,4,217696
93,0.9,5,291208
94,0.9,1,301960
94,0.9,2,169544
94,0.9,3,306368
94,0.9,4,227280
94,0.9,5,289776
95,0.9,1,283192
95,0.9,2,332352
95,0.9,3,266344
95,0.9,4,252056
95,0.9,5,295888
96,0.9,1,337472
96,0.9,2,290824
96,0.9,3,342520
96,0.9,4,191432
96,0.9,5,348168
97,0.9,1,312808
97,0.9,2,239872
97,0.9,3,250768
97,0.9,4,341216
97,0.9,5,291400
98,0.9,1,302480
98,0.9,2,321616
98,0.9,3,247680
98,0.9,4,332960
98,0.9,5,327896
99,0.9,1,271272
99,0.9,2,363864
99,0.9,3,281032
99,0.9,4,253048
99,0.9,5,282752
100,0.9,1,313576
100,0.9,2,269664
100,0.9,3,254600
100,0.9,4,264104
100,0.9,5,318192
1,1.0,1,4024
1,1.0,2,3976
1,1.0,3,4024
1,1.0,4,4008
1,1.0,5,4024
2,1.0,1,4696
2,1.0,2,4416
2,1.0,3,4560
2,1.0,4,4480
2,1.0,5,4472
3,1.0,1,8104
3,1.0,2,5088
3,1.0,3,5768
3,1.0,4,4992
3,1.0,5,5056
4,1.0,1,8560
4,1.0,2,12496
4,1.0,3,5400
4,1.0,4,7616
4,1.0,5,10104
5,1.0,1,9184
5,1.0,2,6016
5,1.0,3,6000
5,1.0,4,9128
5,1.0,5,6064
6,1.0,1,10832
6,1.0,2,11536
6,1.0,3,7008
6,1.0,4,13640
6,1.0,5,9912
7,1.0,1,14648
7,1.0,2,9296
7,1.0,3,7272
7,1.0,4,9776
7,1.0,5,14200
8,1.0,1,12472
8,1.0,2,13784
8,1.0,3,18024
8,1.0,4,18136
8,1.0,5,7656
9,1.0,1,8528
9,1.0,2,8448
9,1.0,3,22280
9,1.0,4,13544
9,1.0,5,8488
10,1.0,1,11488
10,1.0,2,29208
10,1.0,3,9704
10,1.0,4,10752
10,1.0,5,9584
11,1.0,1,17832
11,1.0,2,15968
11,1.0,3,17472
11,1.0,4,15512
11,1.0,5,24408
12,1.0,1,9408
12,1.0,2,17392
12,1.0,3,22648
12,1.0,4,20920
12,1.0,5,22744
13,1.0,1,30272
13,1.0,2,18936
13,1.0,3,21792
13,1.0,4,17776
13,1.0,5,14400
14,1.0,1,12208
14,1.0,2,18920
14,1.0,3,24320
14,1.0,4,35416
14,1.0,5,32888
15,1.0,1,21096
15,1.0,2,41952
15,1.0,3,18632
15,1.0,4,20704
15,1.0,5,32280
16,1.0,1,33632
16,1.0,2,17792
16,1.0,3,12512
16,1.0,4,28712
16,1.0,5,30856
17,1.0,1,25312
17,1.0,2,41176
17,1.0,3,30624
17,1.0,4,15816
17,1.0,5,30696
