N,P,X,Cmap,Parents,Children
94,0.4,4,180688,87984,90232
94,0.4,5,214488,95880,98128
95,0.4,1,245416,97208,99480
95,0.4,2,203920,99992,102264
95,0.4,3,193600,81024,83296
95,0.4,4,216560,79288,81560
95,0.4,5,279168,102176,104448
96,0.4,1,163744,80480,82776
96,0.4,2,218728,94864,97160
96,0.4,3,168560,76408,78704
96,0.4,4,260360,111816,114112
96,0.4,5,263768,106208,108504
97,0.4,1,176472,72856,75176
97,0.4,2,240952,82912,85232
97,0.4,3,200152,74072,76392
97,0.4,4,171456,81672,83992
97,0.4,5,189120,84880,87200
98,0.4,1,249992,89184,91528
98,0.4,2,252424,111472,113816
98,0.4,3,176704,75608,77952
98,0.4,4,263792,113752,116096
98,0.4,5,232968,109184,111528
99,0.4,1,329912,108784,111152
99,0.4,2,231488,126728,129096
99,0.4,3,294440,107392,109760
99,0.4,4,268632,110312,112680
99,0.4,5,253208,98352,100720
100,0.4,1,169392,58296,60688
100,0.4,2,268720,103056,105448
100,0.4,3,193640,79016,81408
100,0.4,4,204856,91072,93464
100,0.4,5,231144,97768,100160
1,0.5,1,4008,16,16
1,0.5,2,3960,16,16
1,0.5,3,3976,16,16
1,0.5,4,3960,16,16
1,0.5,5,3976,16,16
2,0.5,1,4264,592,616
2,0.5,2,5984,4544,4568
2,0.5,3,4232,280,304
2,0.5,4,4328,592,616
2,0.5,5,4320,416,440
3,0.5,1,4608,1000,1048
3,0.5,2,4600,792,840
3,0.5,3,6736,4952,5016
3,0.5,4,4632,848,896
3,0.5,5,5944,3072,3120
4,0.5,1,5008,1440,1512
4,0.5,2,4864,1416,1472
4,0.5,3,4960,3112,3168
4,0.5,4,9856,12328,12400
4,0.5,5,4912,1176,1248
5,0.5,1,5296,1392,1488
5,0.5,2,5240,5688,5800
5,0.5,3,5240,2048,2128
5,0.5,4,6808,5056,5168
5,0.5,5,5240,2016,2112
6,0.5,1,5664,5752,5888
6,0.5,2,8088,6736,6856
6,0.5,3,7976,10488,10624
6,0.5,4,7664,6208,6344
6,0.5,5,5800,2008,2112
7,0.5,1,6656,3760,3904
7,0.5,2,7552,4760,4888
7,0.5,3,12152,13240,13368
7,0.5,4,5752,2504,2648
7,0.5,5,10488,7768,7912
8,0.5,1,10176,13256,13424
8,0.5,2,8288,5672,5824
8,0.5,3,6352,3248,3432
8,0.5,4,6224,2464,2632
8,0.5,5,9984,10024,10192
9,0.5,1,6648,6376,6568
9,0.5,2,9808,7984,8192
9,0.5,3,7432,5640,5832
9,0.5,4,12088,11408,11600
9,0.5,5,11272,15472,15664
10,0.5,1,13632,14752,14968
10,0.5,2,6840,4440,4656
10,0.5,3,10248,7160,7376
10,0.5,4,7080,4696,4912
10,0.5,5,11128,9000,9200
11,0.5,1,11152,11200,11440
11,0.5,2,9424,8744,9000
11,0.5,3,7304,7704,7944
11,0.5,4,8488,5960,6200
11,0.5,5,14568,18976,19216
12,0.5,1,10672,8296,8560
12,0.5,2,7960,4944,5224
12,0.5,3,12792,14152,14416
12,0.5,4,11000,12016,12280
12,0.5,5,8256,4920,5184
13,0.5,1,9352,7728,8000
13,0.5,2,11000,10968,11256
13,0.5,3,9696,7104,7392
13,0.5,4,8848,5240,5528
13,0.5,5,11792,9392,9696
14,0.5,1,22840,21832,22144
14,0.5,2,11488,10536,10864
14,0.5,3,8688,9648,9960
14,0.5,4,8424,6568,6880
14,0.5,5,8208,6752,7064
15,0.5,1,16328,19040,19392
15,0.5,2,12408,12328,12648
15,0.5,3,11072,6928,7280
15,0.5,4,14896,13208,13528
15,0.5,5,17328,17536,17888
16,0.5,1,11352,14552,14928
16,0.5,2,25184,26816,27176
16,0.5,3,9632,5984,6360
16,0.5,4,14000,13704,14048
16,0.5,5,12744,12016,12360
17,0.5,1,17616,13832,14232
17,0.5,2,20984,19376,19776
17,0.5,3,24248,32536,32920
17,0.5,4,18264,21192,21576
17,0.5,5,10688,9704,10104
18,0.5,1,12736,9600,10008
18,0.5,2,17600,25696,26120
18,0.5,3,20856,26624,27048
18,0.5,4,15680,14000,14424
18,0.5,5,33536,32128,32552
19,0.5,1,18616,13728,14160
19,0.5,2,12592,8824,9272
19,0.5,3,25552,28368,28816
19,0.5,4,22672,20624,21056
19,0.5,5,24784,19336,19784
20,0.5,1,21688,22072,22544
20,0.5,2,15824,14472,14928
20,0.5,3,21936,19560,20032
20,0.5,4,23752,35544,36016
20,0.5,5,11432,8184,8656
21,0.5,1,33456,34800,35296
21,0.5,2,20080,16512,17008
21,0.5,3,17608,19992,20488
21,0.5,4,17112,16864,17360
21,0.5,5,16384,14896,15392
22,0.5,1,20824,16024,16528
22,0.5,2,20888,20528,21048
22,0.5,3,13328,9048,9568
22,0.5,4,22056,21448,21968
22,0.5,5,34072,27792,28312
23,0.5,1,26736,24208,24752
23,0.5,2,19848,25352,25896
23,0.5,3,33792,34120,34664
23,0.5,4,13552,8872,9400
23,0.5,5,22784,19288,19832
24,0.5,1,28912,27880,28448
24,0.5,2,18400,12952,13520
24,0.5,3,17736,23752,24320
24,0.5,4,19936,21040,21608
24,0.5,5,16376,20208,20760
25,0.5,1,22304,16064,16656
25,0.5,2,22512,18432,19024
25,0.5,3,33872,29048,29640
25,0.5,4,20584,14760,15352
25,0.5,5,21816,21280,21872
26,0.5,1,17504,12296,12896
26,0.5,2,25200,28192,28808
26,0.5,3,30192,27264,27880
26,0.5,4,22672,25440,26056
26,0.5,5,22400,17664,18280
27,0.5,1,46968,43784,44424
27,0.5,2,24752,19512,20136
27,0.5,3,32728,23952,24592
27,0.5,4,25488,28392,29032
27,0.5,5,15016,15448,16088
28,0.5,1,26760,25592,26240
28,0.5,2,30232,31952,32616
28,0.5,3,34320,36520,37184
28,0.5,4,35704,31584,32232
28,0.5,5,26648,27768,28432
29,0.5,1,47096,34728,35416
29,0.5,2,24960,24992,25680
29,0.5,3,22440,21536,22224
29,0.5,4,27312,26312,27000
29,0.5,5,16368,24552,25240
30,0.5,1,22480,16752,17464
30,0.5,2,23280,26080,26776
30,0.5,3,19944,19544,20256
30,0.5,4,34280,30392,31104
30,0.5,5,47200,44688,45384
31,0.5,1,40440,30248,30968
31,0.5,2,29032,17696,18416
31,0.5,3,41648,30264,31000
31,0.5,4,37928,36832,37568
31,0.5,5,34920,23216,23952
32,0.5,1,39120,34944,35704
32,0.5,2,33272,26488,27248
32,0.5,3,37704,34872,35632
32,0.5,4,30528,25248,26008
32,0.5,5,35536,29840,30600
33,0.5,1,35472,25392,26176
33,0.5,2,54712,43456,44240
33,0.5,3,27040,23912,24696
33,0.5,4,34304,27928,28712
33,0.5,5,46808,33912,34696
34,0.5,1,51736,38800,39608
34,0.5,2,29944,20704,21512
34,0.5,3,32896,23448,24256
34,0.5,4,47864,33328,34136
34,0.5,5,38952,39736,40544
35,0.5,1,40976,35072,35904
35,0.5,2,36448,29624,30456
35,0.5,3,32064,24344,25176
35,0.5,4,44912,40480,41312
35,0.5,5,36392,33640,34456
36,0.5,1,50512,41728,42584
36,0.5,2,47224,47464,48320
36,0.5,3,43320,36000,36856
36,0.5,4,38440,27896,28752
36,0.5,5,32408,28640,29496
37,0.5,1,47264,32840,33720
37,0.5,2,41992,37824,38704
37,0.5,3,44400,35120,36000
37,0.5,4,55608,49496,50360
37,0.5,5,35864,27848,28712
38,0.5,1,41880,40120,41024
38,0.5,2,58384,41400,42304
38,0.5,3,69832,48760,49664
38,0.5,4,43832,26160,27064
38,0.5,5,53000,35688,36592
39,0.5,1,31816,33464,34392
39,0.5,2,60584,48200,49128
39,0.5,3,32488,20328,21256
39,0.5,4,51208,37400,38328
39,0.5,5,57960,47728,48656
40,0.5,1,62320,49512,50464
40,0.5,2,45976,34304,35256
40,0.5,3,28736,18000,18952
40,0.5,4,46760,31048,31984
40,0.5,5,34632,22904,23856
41,0.5,1,40896,30856,31832
41,0.5,2,48672,39360,40336
41,0.5,3,85672,47392,48368
41,0.5,4,53328,31232,32208
41,0.5,5,57880,37992,38968
42,0.5,1,42400,47872,48872
42,0.5,2,67208,49616,50616
42,0.5,3,54200,46128,47128
42,0.5,4,56888,43976,44976
42,0.5,5,29904,25144,26144
43,0.5,1,39376,29400,30424
43,0.5,2,58792,33744,34768
43,0.5,3,66544,36584,37608
43,0.5,4,62520,44944,45968
43,0.5,5,60856,57040,58064
44,0.5,1,97432,64408,65456
44,0.5,2,40488,28104,29152
44,0.5,3,70688,43096,44144
44,0.5,4,56128,44768,45816
44,0.5,5,59976,48488,49536
45,0.5,1,57080,54816,55872
45,0.5,2,51248,38888,39960
45,0.5,3,64312,46416,47488
45,0.5,4,36736,37040,38112
45,0.5,5,63896,42008,43080
46,0.5,1,71376,58472,59568
46,0.5,2,35776,24216,25312
46,0.5,3,35576,27104,28200
46,0.5,4,74904,46728,47824
46,0.5,5,83520,56208,57304
47,0.5,1,76296,50184,51304
47,0.5,2,79344,55536,56656
47,0.5,3,70112,43200,44320
47,0.5,4,80424,56864,57984
47,0.5,5,50872,38120,39240
48,0.5,1,60008,52656,53800
48,0.5,2,65344,43944,45088
48,0.5,3,44320,30528,31672
48,0.5,4,44296,34032,35176
48,0.5,5,73552,40192,41336
49,0.5,1,84336,47560,48728
49,0.5,2,45312,24832,25984
49,0.5,3,80728,60576,61744
49,0.5,4,57456,43144,44312
49,0.5,5,53208,41680,42848
50,0.5,1,88208,52136,53328
50,0.5,2,71296,42880,44072
50,0.5,3,72136,35136,36328
50,0.5,4,63192,43376,44568
50,0.5,5,80152,56032,57224
51,0.5,1,69176,44752,45952
51,0.5,2,90424,59904,61120
51,0.5,3,46456,35208,36424
51,0.5,4,111528,74512,75728
51,0.5,5,87960,61184,62400
52,0.5,1,73072,49960,51200
52,0.5,2,68800,48032,49272
52,0.5,3,66944,42200,43424
52,0.5,4,67560,48600,49824
52,0.5,5,40008,26488,27728
53,0.5,1,84728,61072,62320
53,0.5,2,84768,60808,62072
53,0.5,3,42976,23768,25016
53,0.5,4,62864,43832,45096
53,0.5,5,106496,68048,69312
54,0.5,1,93064,61752,63040
54,0.5,2,59840,43032,44320
54,0.5,3,83408,46944,48216
54,0.5,4,96232,57576,58864
54,0.5,5,103896,64488,65776
55,0.5,1,94528,57664,58976
55,0.5,2,95176,56304,57616
55,0.5,3,144536,69160,70472
55,0.5,4,89264,54680,55992
55,0.5,5,92152,50800,52112
56,0.5,1,77528,51208,52544
56,0.5,2,108432,58416,59752
56,0.5,3,67976,51112,52448
56,0.5,4,78968,50360,51696
56,0.5,5,106376,58896,60232
57,0.5,1,104784,53832,55192
57,0.5,2,147896,91144,92504
57,0.5,3,103984,55552,56912
57,0.5,4,80816,55616,56976
57,0.5,5,97168,55744,57104
58,0.5,1,97040,55784,57168
58,0.5,2,122416,71432,72816
58,0.5,3,83496,47464,48848
58,0.5,4,96272,56520,57904
58,0.5,5,92768,46208,47592
59,0.5,1,80728,39680,41088
59,0.5,2,69432,49248,50656
59,0.5,3,81248,40336,41744
59,0.5,4,117968,79040,80448
59,0.5,5,89176,54424,55832
60,0.5,1,94296,48736,50168
60,0.5,2,86472,47240,48672
60,0.5,3,83456,44624,46056
60,0.5,4,104576,55952,57384
60,0.5,5,92928,55336,56768
61,0.5,1,95888,50992,52448
61,0.5,2,62064,37624,39080
61,0.5,3,133656,49696,51152
61,0.5,4,94152,44768,46224
61,0.5,5,66600,43464,44920
62,0.5,1,93672,48776,50256
62,0.5,2,83592,54288,55768
62,0.5,3,92144,60456,61936
62,0.5,4,101064,59160,60640
62,0.5,5,94112,53672,55152
63,0.5,1,99888,62856,64360
63,0.5,2,87152,50304,51808
63,0.5,3,95968,43960,45464
63,0.5,4,103448,53832,55336
63,0.5,5,109552,64096,65600
64,0.5,1,129872,60592,62120
64,0.5,2,59760,48296,49808
64,0.5,3,133288,61776,63304
64,0.5,4,102272,62608,64136
64,0.5,5,94824,59480,61008
65,0.5,1,148624,85672,87224
65,0.5,2,61808,34680,36216
65,0.5,3,132472,81552,83104
65,0.5,4,106248,64128,65680
65,0.5,5,127832,66000,67552
66,0.5,1,114320,60336,61912
66,0.5,2,155104,71872,73448
66,0.5,3,108344,59112,60688
66,0.5,4,92624,47888,49464
66,0.5,5,77960,44008,45584
67,0.5,1,121656,56936,58536
67,0.5,2,93768,52344,53944
67,0.5,3,112504,52024,53624
67,0.5,4,114896,69920,71520
67,0.5,5,137648,70544,72144
68,0.5,1,100064,61728,63352
68,0.5,2,111864,58560,60184
68,0.5,3,121672,81656,83280
68,0.5,4,148624,65056,66680
68,0.5,5,110800,61520,63144
69,0.5,1,137840,71408,73056
69,0.5,2,73488,43968,45616
69,0.5,3,113560,78560,80208
69,0.5,4,189384,88072,89720
69,0.5,5,113200,53672,55320
70,0.5,1,134528,77808,79480
70,0.5,2,174608,75040,76712
70,0.5,3,103920,57696,59368
70,0.5,4,77536,42552,44224
70,0.5,5,119656,54608,56280
71,0.5,1,125336,73928,75624
71,0.5,2,121360,56928,58624
71,0.5,3,128960,78512,80208
71,0.5,4,170384,76448,78144
71,0.5,5,157072,81728,83424
72,0.5,1,103912,48352,50072
72,0.5,2,121856,87328,89048
72,0.5,3,104592,47808,49528
72,0.5,4,128600,72864,74584
72,0.5,5,92600,64816,66536
73,0.5,1,158632,81192,82936
73,0.5,2,108864,54304,56048
73,0.5,3,101824,55000,56744
73,0.5,4,106080,62488,64232
73,0.5,5,87480,44000,45744
74,0.5,1,154496,76376,78144
74,0.5,2,130032,66128,67896
74,0.5,3,133992,75696,77464
74,0.5,4,173984,74128,75896
74,0.5,5,146576,77848,79616
75,0.5,1,127432,63216,65008
75,0.5,2,153656,74728,76520
75,0.5,3,117192,55544,57336
75,0.5,4,127632,58504,60296
75,0.5,5,115864,69344,71136
76,0.5,1,142448,68664,70480
76,0.5,2,117384,64568,66384
76,0.5,3,122824,65344,67160
76,0.5,4,160264,82136,83952
76,0.5,5,179808,89176,90992
77,0.5,1,170768,85600,87440
77,0.5,2,127800,66976,68816
77,0.5,3,166176,88464,90304
77,0.5,4,113336,55984,57824
77,0.5,5,170352,90800,92640
78,0.5,1,195408,101856,103720
78,0.5,2,119464,59912,61776
78,0.5,3,168296,84584,86448
78,0.5,4,119736,60704,62568
78,0.5,5,208256,81536,83400
79,0.5,1,169744,83920,85808
79,0.5,2,160256,78672,80560
79,0.5,3,154992,66560,68448
79,0.5,4,183520,98152,100040
79,0.5,5,156976,87904,89792
80,0.5,1,196960,88456,90368
80,0.5,2,151664,75248,77160
80,0.5,3,98784,52856,54768
80,0.5,4,194064,91160,93072
80,0.5,5,163192,67704,69616
81,0.5,1,102240,61880,63816
81,0.5,2,148416,87664,89600
81,0.5,3,122464,72256,74192
81,0.5,4,151136,66056,67992
81,0.5,5,122736,68552,70488
82,0.5,1,189272,91672,93632
82,0.5,2,181232,69120,71080
82,0.5,3,163960,75912,77872
82,0.5,4,160872,83432,85392
82,0.5,5,149408,77584,79528
83,0.5,1,238096,103792,105776
83,0.5,2,254296,111464,113448
83,0.5,3,165984,87112,89096
83,0.5,4,196824,104152,106136
83,0.5,5,168704,82200,84184
84,0.5,1,155088,66536,68544
84,0.5,2,199360,89480,91488
84,0.5,3,150168,67088,69096
84,0.5,4,193616,89944,91952
84,0.5,5,156168,83352,85360
85,0.5,1,199272,87216,89248
85,0.5,2,196376,81160,83192
85,0.5,3,142560,72504,74536
85,0.5,4,171296,88808,90840
85,0.5,5,110440,62192,64224
86,0.5,1,168336,72472,74528
86,0.5,2,205776,70568,72624
86,0.5,3,210800,80480,82536
86,0.5,4,216128,86032,88088
86,0.5,5,180936,71288,73344
87,0.5,1,189864,88872,90952
87,0.5,2,164720,85992,88072
87,0.5,3,240792,112856,114936
87,0.5,4,172736,76984,79064
87,0.5,5,212128,110448,112528
88,0.5,1,208200,81384,83488
88,0.5,2,209528,86792,88896
88,0.5,3,141792,65144,67248
88,0.5,4,164328,77568,79672
88,0.5,5,178440,82072,84176
89,0.5,1,172120,76920,79048
89,0.5,2,150856,81344,83472
89,0.5,3,197968,94896,97024
89,0.5,4,174800,73528,75656
89,0.5,5,157640,86840,88968
90,0.5,1,198248,94768,96920
90,0.5,2,247560,96376,98528
90,0.5,3,199472,86736,88888
90,0.5,4,197728,78448,80600
90,0.5,5,189064,68176,70328
91,0.5,1,204792,74536,76712
91,0.5,2,242568,103960,106136
91,0.5,3,128688,72672,74848
91,0.5,4,177176,82128,84304
91,0.5,5,167080,75776,77952
92,0.5,1,179792,77016,79216
92,0.5,2,240464,110272,112472
92,0.5,3,260448,95000,97200
92,0.5,4,159168,68840,71040
92,0.5,5,227080,102576,104776
93,0.5,1,196976,87560,89784
93,0.5,2,140976,75560,77784
93,0.5,3,178792,85944,88168
93,0.5,4,273080,100256,102480
93,0.5,5,199704,81632,83856
94,0.5,1,173224,78984,81232
94,0.5,2,202240,95680,97928
94,0.5,3,235960,89824,92072
94,0.5,4,220560,134400,136648
94,0.5,5,185472,87184,89432
95,0.5,1,172712,75856,78128
95,0.5,2,190672,87648,89920
95,0.5,3,264280,113968,116240
95,0.5,4,265008,90280,92552
95,0.5,5,188568,89072,91344
96,0.5,1,224360,85896,88192
96,0.5,2,185464,85744,88040
96,0.5,3,177384,77888,80184
96,0.5,4,190928,84960,87256
96,0.5,5,269048,104768,107064
97,0.5,1,263376,116328,118648
97,0.5,2,231288,99184,101504
97,0.5,3,170856,82208,84528
97,0.5,4,177232,77328,79648
97,0.5,5,196048,83416,85736
98,0.5,1,225672,89544,91888
98,0.5,2,296816,90488,92832
98,0.5,3,256104,89120,91464
98,0.5,4,266368,108136,110480
98,0.5,5,224496,93064,95408
99,0.5,1,202056,81272,83640
99,0.5,2,227416,111928,114296
99,0.5,3,175080,67456,69824
99,0.5,4,292192,111792,114160
99,0.5,5,184080,81256,83624
100,0.5,1,248952,101272,103664
100,0.5,2,277968,105400,107792
100,0.5,3,198616,99904,102296
100,0.5,4,291840,98664,101056
100,0.5,5,193496,81264,83656
1,0.6,1,3992,16,16
1,0.6,2,3976,16,16
1,0.6,3,3992,16,16
1,0.6,4,3976,16,16
1,0.6,5,4008,16,16
2,0.6,1,4352,880,904
2,0.6,2,5168,1544,1568
2,0.6,3,4280,664,688
2,0.6,4,4296,664,688
2,0.6,5,4336,440,464
3,0.6,1,7000,6544,6592
3,0.6,2,4680,2208,2240
3,0.6,3,7448,6240,6288
3,0.6,4,7104,10296,10344
3,0.6,5,4640,800,848
4,0.6,1,4920,1176,1248
4,0.6,2,6480,3720,3792
4,0.6,3,4776,888,960
4,0.6,4,4712,1232,1304
4,0.6,5,7160,6160,6232
5,0.6,1,6776,4800,4896
5,0.6,2,7296,6880,6976
5,0.6,3,5224,2888,2968
5,0.6,4,5216,1720,1816
5,0.6,5,5352,1928,2024
6,0.6,1,5616,2496,2616
6,0.6,2,6048,2640,2760
6,0.6,3,5520,2032,2152
6,0.6,4,5488,4368,4472
6,0.6,5,9480,11584,11688
7,0.6,1,8184,6736,6880
7,0.6,2,5968,2048,2192
7,0.6,3,8968,8520,8664
7,0.6,4,5816,3952,4096
7,0.6,5,6184,8000,8144
8,0.6,1,7200,5568,5736
8,0.6,2,6360,5176,5328
8,0.6,3,6464,3512,3680
8,0.6,4,10208,9760,9928
8,0.6,5,8672,8632,8800
9,0.6,1,6672,6848,7040
9,0.6,2,9584,7016,7208
9,0.6,3,16776,26040,26248
9,0.6,4,8880,8504,8680
9,0.6,5,9040,6328,6520
10,0.6,1,9528,10248,10464
10,0.6,2,6784,2976,3208
10,0.6,3,9024,7544,7760
10,0.6,4,13704,11904,12120
10,0.6,5,6752,2768,2984
11,0.6,1,9752,8576,8816
11,0.6,2,7288,4808,5064
11,0.6,3,7592,4488,4744
11,0.6,4,7368,7760,8000
11,0.6,5,12208,16496,16720
12,0.6,1,11704,9656,9936
12,0.6,2,7584,4368,4648
12,0.6,3,13400,13208,13472
12,0.6,4,8704,5832,6112
12,0.6,5,8632,8624,8888
13,0.6,1,12208,18016,18288
13,0.6,2,11432,12456,12744
13,0.6,3,8304,5296,5584
13,0.6,4,7880,9368,9656
13,0.6,5,8576,6184,6456
14,0.6,1,21616,20408,20720
14,0.6,2,16504,14360,14688
14,0.6,3,8904,5136,5448
14,0.6,4,10392,13568,13880
14,0.6,5,11512,9848,10160
15,0.6,1,16688,25616,25952
15,0.6,2,11176,7672,8008
15,0.6,3,13488,13752,14072
15,0.6,4,15760,12840,13176
15,0.6,5,9480,5136,5472
16,0.6,1,13768,9904,10248
16,0.6,2,12528,11600,11960
16,0.6,3,17096,17720,18064
16,0.6,4,17176,16736,17096
16,0.6,5,23240,19776,20136
17,0.6,1,17984,18432,18832
17,0.6,2,15888,14864,15264
17,0.6,3,14272,15520,15920
17,0.6,4,17808,16712,17112
17,0.6,5,18232,19200,19584
18,0.6,1,13832,15376,15800
18,0.6,2,15352,11184,11592
18,0.6,3,10800,12144,12568
18,0.6,4,21752,20688,21112
18,0.6,5,18408,23248,23672
19,0.6,1,18168,18152,18600
19,0.6,2,10816,9904,10352
19,0.6,3,19040,13184,13616
19,0.6,4,16432,18528,18976
19,0.6,5,33904,31024,31472
20,0.6,1,11680,13000,13472
20,0.6,2,16968,22168,22640
20,0.6,3,17416,17088,17560
20,0.6,4,13704,18856,19328
20,0.6,5,30720,29048,29504
21,0.6,1,20080,17392,17872
21,0.6,2,12136,10992,11472
21,0.6,3,20576,14856,15352
21,0.6,4,12856,13224,13720
21,0.6,5,28912,31728,32224
22,0.6,1,25680,25024,25544
22,0.6,2,20160,20792,21312
22,0.6,3,33160,34688,35208
22,0.6,4,22464,17424,17944
22,0.6,5,25576,28256,28760
23,0.6,1,24656,19816,20360
23,0.6,2,21632,22240,22784
23,0.6,3,21520,20168,20712
23,0.6,4,31536,29000,29528
23,0.6,5,17352,15056,15584
24,0.6,1,27272,26728,27296
24,0.6,2,32272,25168,25736
24,0.6,3,20992,20288,20856
24,0.6,4,22632,18856,19424
24,0.6,5,36184,35232,35800
25,0.6,1,19272,20960,21552
25,0.6,2,19784,20752,21344
25,0.6,3,25520,18792,19368
25,0.6,4,28240,19560,20136
25,0.6,5,29632,24880,25456
26,0.6,1,34608,23344,23944
26,0.6,2,31504,25624,26240
26,0.6,3,31800,26424,27040
26,0.6,4,15920,17816,18432
26,0.6,5,26384,22944,23560
27,0.6,1,29464,31824,32464
27,0.6,2,42536,31456,32096
27,0.6,3,29392,40600,41240
27,0.6,4,24416,23392,24032
27,0.6,5,26120,17568,18208
28,0.6,1,29728,21960,22624
28,0.6,2,20336,21152,21816
28,0.6,3,26640,21248,21912
28,0.6,4,33336,22144,22808
28,0.6,5,22752,17896,18544
29,0.6,1,28392,24760,25448
29,0.6,2,33848,27352,28040
29,0.6,3,28720,19872,20560
29,0.6,4,22872,14912,15584
29,0.6,5,23384,17672,18360
30,0.6,1,27760,20752,21464
30,0.6,2,34408,21120,21832
30,0.6,3,21880,16976,17688
30,0.6,4,35568,34680,35392
30,0.6,5,46456,32016,32728
31,0.6,1,23600,19168,19904
31,0.6,2,35896,38208,38944
31,0.6,3,32144,20808,21544
31,0.6,4,16672,19040,19776
31,0.6,5,18736,21136,21872
32,0.6,1,32136,22960,23720
32,0.6,2,22032,15808,16552
32,0.6,3,23720,19264,20024
32,0.6,4,33096,26192,26952
32,0.6,5,32448,31824,32584
33,0.6,1,39648,35296,36080
33,0.6,2,26536,26160,26944
33,0.6,3,41608,28152,28936
33,0.6,4,42480,33592,34376
33,0.6,5,43128,33952,34736
34,0.6,1,24256,29432,30224
34,0.6,2,73472,58576,59384
34,0.6,3,49704,37808,38616
34,0.6,4,52568,39376,40184
34,0.6,5,37480,29320,30128
35,0.6,1,29008,23912,24744
35,0.6,2,41200,34224,35056
35,0.6,3,42376,35456,36288
35,0.6,4,42888,43920,44752
35,0.6,5,29560,31392,32208
36,0.6,1,40496,24000,24856
36,0.6,2,34656,27384,28240
36,0.6,3,31768,24768,25624
36,0.6,4,40864,26848,27688
36,0.6,5,44744,37816,38672
37,0.6,1,47408,34912,35792
37,0.6,2,59176,40472,41352
37,0.6,3,52728,40360,41240
37,0.6,4,56960,46688,47568
37,0.6,5,50928,43056,43936
38,0.6,1,37824,36248,37152
38,0.6,2,42584,36920,37824
38,0.6,3,55504,49128,50032
38,0.6,4,46904,36224,37128
38,0.6,5,49672,37816,38720
39,0.6,1,29360,26488,27416
39,0.6,2,80768,56760,57688
39,0.6,3,40928,36208,37136
39,0.6,4,56192,31344,32272
39,0.6,5,46352,41016,41944
40,0.6,1,31352,22560,23496
40,0.6,2,39200,33624,34576
40,0.6,3,29712,23688,24640
40,0.6,4,46920,33200,34152
40,0.6,5,51552,33720,34672
41,0.6,1,73880,61328,62304
41,0.6,2,65888,54232,55208
41,0.6,3,58448,49488,50464
41,0.6,4,27008,25448,26424
41,0.6,5,47568,38032,39008
42,0.6,1,40720,29424,30424
42,0.6,2,77328,46944,47944
42,0.6,3,43632,35136,36136
42,0.6,4,49328,39896,40896
42,0.6,5,56456,36408,37408
43,0.6,1,54448,36488,37512
43,0.6,2,53936,34984,36008
43,0.6,3,30896,25640,26664
43,0.6,4,40088,42128,43152
43,0.6,5,57760,40024,41032
44,0.6,1,53560,33088,34136
44,0.6,2,62016,35552,36600
44,0.6,3,41520,37520,38552
44,0.6,4,43200,41104,42152
44,0.6,5,61608,52848,53896
45,0.6,1,51128,33576,34648
45,0.6,2,52064,43992,45064
45,0.6,3,60664,37400,38472
45,0.6,4,43440,33744,34816
45,0.6,5,45656,31976,33048
46,0.6,1,45920,36856,37952
46,0.6,2,71304,48816,49912
46,0.6,3,51704,32104,33184
46,0.6,4,69912,44248,45344
46,0.6,5,98120,49360,50456
47,0.6,1,49712,37176,38296
47,0.6,2,104632,73272,74392
47,0.6,3,54264,49928,51048
47,0.6,4,104920,68592,69712
47,0.6,5,62920,37504,38624
48,0.6,1,75096,53824,54968
48,0.6,2,57120,45848,46992
48,0.6,3,74896,49752,50896
48,0.6,4,51336,33056,34200
48,0.6,5,71440,39392,40536
49,0.6,1,51424,34800,35968
49,0.6,2,51832,33296,34464
49,0.6,3,72528,49408,50576
49,0.6,4,39424,37768,38936
49,0.6,5,51696,32528,33696
50,0.6,1,84936,53440,54632
50,0.6,2,117600,63920,65112
50,0.6,3,50456,37640,38832
50,0.6,4,75952,48968,50160
50,0.6,5,70296,38008,39200
51,0.6,1,71520,44912,46128
51,0.6,2,70896,44624,45824
51,0.6,3,35256,33336,34552
51,0.6,4,66776,43016,44232
51,0.6,5,65968,40624,41840
52,0.6,1,57024,34096,35336
52,0.6,2,57296,38112,39336
52,0.6,3,104976,64352,65592
52,0.6,4,82264,57072,58312
52,0.6,5,54808,52912,54152
53,0.6,1,100352,63216,64480
53,0.6,2,58672,44008,45272
53,0.6,3,67568,39128,40392
53,0.6,4,76536,45456,46720
53,0.6,5,74256,51048,52312
54,0.6,1,117576,60504,61792
54,0.6,2,79248,51200,52472
54,0.6,3,84320,57712,59000
54,0.6,4,105640,64408,65696
54,0.6,5,73640,40032,41320
55,0.6,1,78488,44192,45504
55,0.6,2,74096,46744,48056
55,0.6,3,115392,80024,81336
55,0.6,4,109400,59496,60808
55,0.6,5,66576,53288,54600
56,0.6,1,64040,51800,53136
56,0.6,2,60296,37944,39280
56,0.6,3,76832,46408,47744
56,0.6,4,62184,49064,50400
56,0.6,5,84448,44848,46184
57,0.6,1,108296,55344,56704
57,0.6,2,97664,66704,68064
57,0.6,3,81880,43976,45336
57,0.6,4,92736,46832,48192
57,0.6,5,63080,44592,45952
58,0.6,1,98288,48472,49856
58,0.6,2,71352,36304,37688
58,0.6,3,91672,51320,52704
58,0.6,4,46816,27744,29128
58,0.6,5,73208,48536,49920
59,0.6,1,102112,61904,63312
59,0.6,2,132000,74456,75864
59,0.6,3,99256,68736,70144
