N,P,X,Filesize,Cachesize
100,0.5,1,40960,176536
100,0.5,2,40960,184216
100,0.5,3,40960,138152
100,0.5,4,40960,117992
100,0.5,5,36864,94840
1,0.6,1,12288,16
1,0.6,2,12288,16
1,0.6,3,12288,16
1,0.6,4,12288,16
1,0.6,5,12288,16
2,0.6,1,12288,5008
2,0.6,2,12288,6136
2,0.6,3,12288,4776
2,0.6,4,12288,4840
2,0.6,5,12288,4584
3,0.6,1,12288,11136
3,0.6,2,12288,6456
3,0.6,3,12288,11496
3,0.6,4,12288,15016
3,0.6,5,12288,5128
4,0.6,1,12288,5584
4,0.6,2,12288,8480
4,0.6,3,12288,5216
4,0.6,4,12288,5544
4,0.6,5,12288,10888
5,0.6,1,12288,10080
5,0.6,2,12288,11864
5,0.6,3,12288,7384
5,0.6,4,12288,6096
5,0.6,5,12288,6304
6,0.6,1,12288,6992
6,0.6,2,12288,7688
6,0.6,3,12288,6560
6,0.6,4,12288,9000
6,0.6,5,12288,17440
7,0.6,1,12288,12448
7,0.6,2,12288,6808
7,0.6,3,12288,14632
7,0.6,4,12288,8648
7,0.6,5,12288,12432
8,0.6,1,12288,11240
8,0.6,2,12288,9944
8,0.6,3,12288,8312
8,0.6,4,12288,16264
8,0.6,5,12288,15080
9,0.6,1,12288,11632
9,0.6,2,12288,13928
9,0.6,3,12288,35800
9,0.6,4,12288,13984
9,0.6,5,12288,12672
10,0.6,1,12288,16944
10,0.6,2,12288,8248
10,0.6,3,12288,13712
10,0.6,4,12288,21120
10,0.6,5,12288,8352
11,0.6,1,12288,14296
11,0.6,2,12288,10064
11,0.6,3,12288,9856
11,0.6,4,12288,13032
11,0.6,5,12288,24016
12,0.6,1,12288,15264
12,0.6,2,12288,9576
12,0.6,3,12288,21512
12,0.6,4,12288,11360
12,0.6,5,12288,14248
13,0.6,1,12288,24528
13,0.6,2,12288,18136
13,0.6,3,12288,13184
13,0.6,4,12288,21160
13,0.6,5,12288,10840
14,0.6,1,12288,36968
14,0.6,2,12288,23880
14,0.6,3,12288,10008
14,0.6,4,12288,14608
14,0.6,5,12288,19072
15,0.6,1,12288,31608
15,0.6,2,12288,13872
15,0.6,3,12288,20928
15,0.6,4,12288,18568
15,0.6,5,12288,13688
16,0.6,1,12288,21752
16,0.6,2,12288,26816
16,0.6,3,12288,44312
16,0.6,4,12288,25984
16,0.6,5,20480,24016
17,0.6,1,20480,26336
17,0.6,2,12288,25752
17,0.6,3,12288,20872
17,0.6,4,12288,21632
17,0.6,5,20480,28920
18,0.6,1,12288,27456
18,0.6,2,12288,17032
18,0.6,3,12288,19152
18,0.6,4,20480,36832
18,0.6,5,12288,39128
19,0.6,1,12288,34024
19,0.6,2,12288,25912
19,0.6,3,12288,29760
19,0.6,4,20480,24168
19,0.6,5,20480,45176
20,0.6,1,12288,19808
20,0.6,2,20480,39432
20,0.6,3,20480,37144
20,0.6,4,12288,19728
20,0.6,5,20480,45944
21,0.6,1,20480,21480
21,0.6,2,12288,28904
21,0.6,3,20480,23328
21,0.6,4,12288,39464
21,0.6,5,20480,43216
22,0.6,1,20480,43832
22,0.6,2,20480,33752
22,0.6,3,20480,29496
22,0.6,4,20480,31016
22,0.6,5,20480,39648
23,0.6,1,20480,43176
23,0.6,2,20480,41400
23,0.6,3,20480,41872
23,0.6,4,20480,71328
23,0.6,5,20480,38824
24,0.6,1,20480,57104
24,0.6,2,20480,62832
24,0.6,3,20480,38056
24,0.6,4,20480,36296
24,0.6,5,20480,54776
25,0.6,1,20480,28000
25,0.6,2,20480,23792
25,0.6,3,20480,48256
25,0.6,4,20480,57376
25,0.6,5,20480,37648
26,0.6,1,20480,40704
26,0.6,2,20480,55840
26,0.6,3,20480,57536
26,0.6,4,20480,40440
26,0.6,5,20480,33464
27,0.6,1,20480,47296
27,0.6,2,20480,54568
27,0.6,3,20480,58608
27,0.6,4,20480,45376
27,0.6,5,20480,38864
28,0.6,1,20480,66008
28,0.6,2,20480,36008
28,0.6,3,20480,49576
28,0.6,4,20480,68304
28,0.6,5,20480,32160
29,0.6,1,20480,34520
29,0.6,2,20480,50688
29,0.6,3,20480,28320
29,0.6,4,20480,27040
29,0.6,5,20480,42296
30,0.6,1,20480,40200
30,0.6,2,20480,50424
30,0.6,3,20480,29552
30,0.6,4,20480,56352
30,0.6,5,20480,70152
31,0.6,1,20480,32160
31,0.6,2,20480,55832
31,0.6,3,20480,42120
31,0.6,4,20480,36808
31,0.6,5,20480,39272
32,0.6,1,20480,32784
32,0.6,2,20480,30328
32,0.6,3,20480,30176
32,0.6,4,20480,51520
32,0.6,5,20480,30168
33,0.6,1,20480,58752
33,0.6,2,20480,36008
33,0.6,3,20480,47984
33,0.6,4,20480,63080
33,0.6,5,20480,39952
34,0.6,1,20480,44888
34,0.6,2,24576,72992
34,0.6,3,20480,52400
34,0.6,4,24576,74352
34,0.6,5,20480,77176
35,0.6,1,20480,39216
35,0.6,2,20480,59312
35,0.6,3,20480,43904
35,0.6,4,24576,82792
35,0.6,5,20480,41360
36,0.6,1,20480,42952
36,0.6,2,20480,50544
36,0.6,3,20480,43152
36,0.6,4,20480,68640
36,0.6,5,24576,48936
37,0.6,1,24576,68992
37,0.6,2,24576,88136
37,0.6,3,24576,50248
37,0.6,4,24576,73952
37,0.6,5,24576,61976
38,0.6,1,20480,44320
38,0.6,2,24576,69776
38,0.6,3,24576,76528
38,0.6,4,24576,46784
38,0.6,5,24576,45328
39,0.6,1,20480,50072
39,0.6,2,24576,54712
39,0.6,3,24576,51168
39,0.6,4,24576,69496
39,0.6,5,24576,54488
40,0.6,1,20480,41456
40,0.6,2,24576,56832
40,0.6,3,20480,44952
40,0.6,4,20480,58752
40,0.6,5,24576,65312
41,0.6,1,24576,99952
41,0.6,2,24576,102248
41,0.6,3,24576,71688
41,0.6,4,20480,35424
41,0.6,5,24576,37152
42,0.6,1,24576,32592
42,0.6,2,24576,69728
42,0.6,3,24576,42248
42,0.6,4,24576,83040
42,0.6,5,24576,73744
43,0.6,1,24576,61984
43,0.6,2,24576,55504
43,0.6,3,20480,45616
43,0.6,4,24576,53472
43,0.6,5,24576,72576
44,0.6,1,24576,77792
44,0.6,2,24576,92728
44,0.6,3,24576,39568
44,0.6,4,24576,68688
44,0.6,5,24576,42432
45,0.6,1,24576,56384
45,0.6,2,24576,50512
45,0.6,3,24576,90888
45,0.6,4,24576,71424
45,0.6,5,24576,43688
46,0.6,1,24576,53648
46,0.6,2,24576,49800
46,0.6,3,24576,35352
46,0.6,4,24576,39696
46,0.6,5,28672,103296
47,0.6,1,24576,50840
47,0.6,2,28672,87464
47,0.6,3,24576,58816
47,0.6,4,28672,124520
47,0.6,5,24576,75392
48,0.6,1,24576,59864
48,0.6,2,24576,59352
48,0.6,3,24576,79496
48,0.6,4,24576,35616
48,0.6,5,24576,65728
49,0.6,1,24576,44944
49,0.6,2,24576,76984
49,0.6,3,24576,59592
49,0.6,4,24576,49544
49,0.6,5,24576,44008
50,0.6,1,24576,63888
50,0.6,2,28672,167616
50,0.6,3,24576,41440
50,0.6,4,24576,57680
50,0.6,5,24576,78232
51,0.6,1,24576,76336
51,0.6,2,24576,62432
51,0.6,3,24576,38096
51,0.6,4,24576,86544
51,0.6,5,24576,69024
52,0.6,1,24576,48048
52,0.6,2,24576,66896
52,0.6,3,28672,109888
52,0.6,4,28672,86168
52,0.6,5,24576,83520
53,0.6,1,28672,86632
53,0.6,2,24576,94288
53,0.6,3,24576,87000
53,0.6,4,24576,74376
53,0.6,5,28672,86408
54,0.6,1,28672,100832
54,0.6,2,28672,71496
54,0.6,3,28672,79416
54,0.6,4,28672,112976
54,0.6,5,28672,42936
55,0.6,1,24576,56824
55,0.6,2,24576,62840
55,0.6,3,28672,97720
55,0.6,4,28672,126024
55,0.6,5,28672,48104
56,0.6,1,28672,71216
56,0.6,2,24576,69792
56,0.6,3,28672,78984
56,0.6,4,28672,45920
56,0.6,5,28672,94904
57,0.6,1,28672,89824
57,0.6,2,28672,100600
57,0.6,3,24576,64120
57,0.6,4,28672,93328
57,0.6,5,24576,59984
58,0.6,1,28672,57136
58,0.6,2,24576,56920
58,0.6,3,28672,90104
58,0.6,4,24576,43024
58,0.6,5,28672,57952
59,0.6,1,28672,83080
59,0.6,2,32768,131576
59,0.6,3,28672,88480
59,0.6,4,28672,107856
59,0.6,5,28672,72424
60,0.6,1,28672,48192
60,0.6,2,28672,79832
60,0.6,3,28672,59240
60,0.6,4,24576,40104
60,0.6,5,28672,83656
61,0.6,1,28672,57944
61,0.6,2,28672,117496
61,0.6,3,28672,97088
61,0.6,4,28672,66344
61,0.6,5,28672,87152
62,0.6,1,28672,54504
62,0.6,2,28672,63624
62,0.6,3,28672,86264
62,0.6,4,28672,76112
62,0.6,5,28672,112512
63,0.6,1,28672,79104
63,0.6,2,28672,64848
63,0.6,3,28672,69896
63,0.6,4,28672,85120
63,0.6,5,28672,62032
64,0.6,1,28672,73616
64,0.6,2,32768,89784
64,0.6,3,28672,39384
64,0.6,4,32768,116880
64,0.6,5,28672,84840
65,0.6,1,32768,79128
65,0.6,2,28672,91352
65,0.6,3,28672,170272
65,0.6,4,28672,62312
65,0.6,5,28672,80224
66,0.6,1,32768,118272
66,0.6,2,28672,97144
66,0.6,3,28672,71976
66,0.6,4,32768,96304
66,0.6,5,28672,55328
67,0.6,1,32768,66848
67,0.6,2,28672,92376
67,0.6,3,32768,105336
67,0.6,4,28672,76640
67,0.6,5,32768,69960
68,0.6,1,28672,69704
68,0.6,2,32768,117504
68,0.6,3,32768,90664
68,0.6,4,32768,137368
68,0.6,5,28672,140104
69,0.6,1,32768,114584
69,0.6,2,28672,43352
69,0.6,3,28672,54192
69,0.6,4,32768,85216
69,0.6,5,28672,100448
70,0.6,1,32768,102096
70,0.6,2,32768,68344
70,0.6,3,28672,105296
70,0.6,4,28672,60424
70,0.6,5,32768,64912
71,0.6,1,32768,88656
71,0.6,2,28672,98656
71,0.6,3,32768,130680
71,0.6,4,32768,151168
71,0.6,5,32768,79032
72,0.6,1,32768,73264
72,0.6,2,32768,154288
72,0.6,3,32768,104952
72,0.6,4,32768,143808
72,0.6,5,32768,135896
73,0.6,1,32768,131360
73,0.6,2,32768,122744
73,0.6,3,32768,42928
73,0.6,4,32768,80872
73,0.6,5,32768,118584
74,0.6,1,28672,89032
74,0.6,2,32768,88432
74,0.6,3,28672,64048
74,0.6,4,32768,79848
74,0.6,5,28672,110024
75,0.6,1,32768,116392
75,0.6,2,32768,61704
75,0.6,3,28672,75896
75,0.6,4,32768,77040
75,0.6,5,32768,85288
76,0.6,1,32768,83936
76,0.6,2,32768,102616
76,0.6,3,32768,111728
76,0.6,4,32768,61352
76,0.6,5,32768,110088
77,0.6,1,32768,67136
77,0.6,2,32768,74272
77,0.6,3,32768,79960
77,0.6,4,32768,65440
77,0.6,5,32768,92496
78,0.6,1,32768,101312
78,0.6,2,32768,87760
78,0.6,3,32768,93592
78,0.6,4,36864,143664
78,0.6,5,36864,136576
79,0.6,1,32768,98248
79,0.6,2,32768,143232
79,0.6,3,32768,57592
79,0.6,4,32768,69984
79,0.6,5,40960,214480
80,0.6,1,32768,104856
80,0.6,2,32768,111568
80,0.6,3,36864,85976
80,0.6,4,32768,56720
80,0.6,5,32768,101736
81,0.6,1,32768,101808
81,0.6,2,32768,69352
81,0.6,3,36864,82184
81,0.6,4,36864,128544
81,0.6,5,36864,150560
82,0.6,1,32768,63608
82,0.6,2,40960,176560
82,0.6,3,32768,142440
82,0.6,4,32768,93344
82,0.6,5,36864,72616
83,0.6,1,36864,126656
83,0.6,2,32768,91088
83,0.6,3,32768,150008
83,0.6,4,32768,52888
83,0.6,5,36864,122856
84,0.6,1,32768,128112
84,0.6,2,32768,89600
84,0.6,3,32768,111480
84,0.6,4,32768,94856
84,0.6,5,32768,135560
85,0.6,1,36864,108944
85,0.6,2,36864,61960
85,0.6,3,36864,129440
85,0.6,4,36864,127088
85,0.6,5,32768,81424
86,0.6,1,36864,101504
86,0.6,2,32768,94168
86,0.6,3,36864,89768
86,0.6,4,36864,125192
86,0.6,5,32768,56968
87,0.6,1,36864,133704
87,0.6,2,36864,62568
87,0.6,3,36864,112704
87,0.6,4,36864,114376
87,0.6,5,36864,62120
88,0.6,1,36864,105456
88,0.6,2,36864,140800
88,0.6,3,40960,209896
88,0.6,4,32768,129416
88,0.6,5,32768,72064
89,0.6,1,36864,86728
89,0.6,2,36864,172568
89,0.6,3,36864,73072
89,0.6,4,36864,158952
89,0.6,5,36864,141768
90,0.6,1,36864,125304
90,0.6,2,36864,69160
90,0.6,3,32768,132456
90,0.6,4,32768,124192
90,0.6,5,36864,146424
91,0.6,1,36864,102448
91,0.6,2,36864,135128
91,0.6,3,32768,95736
91,0.6,4,36864,132680
91,0.6,5,40960,252904
92,0.6,1,36864,84712
92,0.6,2,36864,117104
92,0.6,3,36864,114504
92,0.6,4,40960,250728
92,0.6,5,36864,120648
93,0.6,1,36864,135568
93,0.6,2,36864,116648
93,0.6,3,36864,143320
93,0.6,4,36864,69128
93,0.6,5,36864,126960
94,0.6,1,36864,135288
94,0.6,2,36864,144400
94,0.6,3,36864,101184
94,0.6,4,40960,146496
94,0.6,5,36864,68144
95,0.6,1,36864,136472
95,0.6,2,36864,103480
95,0.6,3,40960,119616
95,0.6,4,32768,55872
95,0.6,5,36864,109472
96,0.6,1,40960,113896
96,0.6,2,45056,167520
96,0.6,3,36864,131384
96,0.6,4,36864,101344
96,0.6,5,36864,100816
97,0.6,1,36864,118256
97,0.6,2,40960,150776
97,0.6,3,36864,70336
97,0.6,4,40960,172760
97,0.6,5,36864,138856
98,0.6,1,36864,143368
98,0.6,2,36864,126744
98,0.6,3,40960,158880
98,0.6,4,36864,114528
98,0.6,5,36864,119136
99,0.6,1,40960,198080
99,0.6,2,45056,93800
99,0.6,3,36864,130496
99,0.6,4,36864,141784
99,0.6,5,36864,83504
100,0.6,1,40960,135984
100,0.6,2,40960,144952
100,0.6,3,40960,224424
100,0.6,4,40960,179224
100,0.6,5,40960,81224
1,0.7,1,12288,16
1,0.7,2,12288,16
1,0.7,3,12288,16
1,0.7,4,12288,16
1,0.7,5,12288,16
2,0.7,1,12288,4800
2,0.7,2,12288,4696
2,0.7,3,12288,4688
2,0.7,4,12288,4536
2,0.7,5,12288,4600
3,0.7,1,12288,7760
3,0.7,2,12288,5056
3,0.7,3,12288,11992
3,0.7,4,12288,7048
3,0.7,5,12288,5224
4,0.7,1,12288,5872
4,0.7,2,12288,6104
4,0.7,3,12288,5712
4,0.7,4,12288,5960
4,0.7,5,12288,5480
5,0.7,1,12288,5856
5,0.7,2,12288,6168
5,0.7,3,12288,6496
5,0.7,4,12288,6144
5,0.7,5,12288,6280
6,0.7,1,12288,6824
6,0.7,2,12288,6304
6,0.7,3,12288,7992
6,0.7,4,12288,9752
6,0.7,5,12288,16216
7,0.7,1,12288,18512
7,0.7,2,12288,15552
7,0.7,3,12288,11696
7,0.7,4,12288,17560
7,0.7,5,12288,9720
8,0.7,1,12288,11096
8,0.7,2,12288,15504
8,0.7,3,12288,20768
8,0.7,4,12288,8936
8,0.7,5,12288,20088
9,0.7,1,12288,16656
9,0.7,2,12288,16584
9,0.7,3,12288,15800
9,0.7,4,12288,19352
9,0.7,5,12288,20384
10,0.7,1,12288,14712
10,0.7,2,12288,15432
10,0.7,3,12288,24320
10,0.7,4,12288,9272
10,0.7,5,12288,8936
11,0.7,1,12288,13392
11,0.7,2,12288,11832
11,0.7,3,12288,14840
11,0.7,4,12288,13664
11,0.7,5,12288,16544
12,0.7,1,12288,19824
12,0.7,2,12288,10832
12,0.7,3,12288,13496
12,0.7,4,12288,12008
12,0.7,5,12288,14080
13,0.7,1,12288,12784
13,0.7,2,12288,17552
13,0.7,3,12288,19864
13,0.7,4,12288,18504
13,0.7,5,12288,21784
14,0.7,1,12288,16144
14,0.7,2,12288,15704
14,0.7,3,12288,36752
14,0.7,4,12288,22288
14,0.7,5,20480,37224
15,0.7,1,12288,14248
15,0.7,2,12288,29504
15,0.7,3,12288,13976
15,0.7,4,12288,13752
15,0.7,5,12288,23408
16,0.7,1,12288,19952
16,0.7,2,12288,25168
16,0.7,3,12288,20648
16,0.7,4,12288,22528
16,0.7,5,20480,35888
17,0.7,1,12288,18744
17,0.7,2,12288,27616
17,0.7,3,12288,29832
17,0.7,4,12288,11032
17,0.7,5,12288,27288
18,0.7,1,12288,30632
18,0.7,2,20480,59216
18,0.7,3,20480,28912
18,0.7,4,12288,27168
18,0.7,5,12288,28040
19,0.7,1,12288,31856
19,0.7,2,12288,33024
19,0.7,3,20480,29344
19,0.7,4,12288,24496
19,0.7,5,12288,51336
20,0.7,1,20480,39496
20,0.7,2,12288,19864
20,0.7,3,12288,41072
20,0.7,4,20480,66256
20,0.7,5,20480,59792
21,0.7,1,20480,28608
21,0.7,2,20480,16584
21,0.7,3,12288,23256
21,0.7,4,20480,42328
21,0.7,5,12288,20952
22,0.7,1,12288,37088
22,0.7,2,20480,38648
22,0.7,3,20480,43296
22,0.7,4,12288,28400
22,0.7,5,20480,48768
23,0.7,1,20480,22616
23,0.7,2,20480,48136
23,0.7,3,20480,40512
23,0.7,4,20480,49752
23,0.7,5,20480,23352
24,0.7,1,20480,75480
24,0.7,2,20480,48312
24,0.7,3,20480,64480
24,0.7,4,20480,60016
24,0.7,5,20480,36720
25,0.7,1,20480,34024
25,0.7,2,20480,38320
25,0.7,3,20480,68464
25,0.7,4,20480,60544
25,0.7,5,20480,31200
26,0.7,1,20480,45544
26,0.7,2,20480,49912
26,0.7,3,20480,44896
26,0.7,4,20480,55248
26,0.7,5,20480,48600
27,0.7,1,20480,38656
27,0.7,2,20480,28480
27,0.7,3,20480,57536
27,0.7,4,20480,48560
27,0.7,5,20480,62864
28,0.7,1,20480,39256
28,0.7,2,20480,35592
28,0.7,3,20480,39088
28,0.7,4,20480,38416
28,0.7,5,20480,44856
29,0.7,1,20480,38528
29,0.7,2,20480,40576
29,0.7,3,20480,24488
29,0.7,4,20480,51520
29,0.7,5,20480,47968
30,0.7,1,20480,46008
30,0.7,2,24576,103816
30,0.7,3,20480,51328
30,0.7,4,20480,39688
30,0.7,5,20480,30864
31,0.7,1,20480,53992
31,0.7,2,20480,52464
31,0.7,3,20480,55784
31,0.7,4,20480,52312
31,0.7,5,20480,78664
32,0.7,1,20480,41032
32,0.7,2,24576,50440
32,0.7,3,20480,65120
32,0.7,4,20480,56616
32,0.7,5,20480,42760
33,0.7,1,24576,76664
33,0.7,2,20480,33640
33,0.7,3,20480,45176
33,0.7,4,20480,54464
33,0.7,5,24576,59192
34,0.7,1,20480,45040
34,0.7,2,20480,51672
34,0.7,3,20480,55304
34,0.7,4,20480,39376
34,0.7,5,20480,47424
35,0.7,1,24576,67152
35,0.7,2,20480,43120
35,0.7,3,20480,52336
35,0.7,4,20480,42840
35,0.7,5,24576,40528
36,0.7,1,24576,72648
36,0.7,2,20480,40360
36,0.7,3,24576,85696
36,0.7,4,24576,88432
36,0.7,5,24576,95312
37,0.7,1,24576,79008
37,0.7,2,20480,48152
37,0.7,3,20480,57800
37,0.7,4,24576,55608
37,0.7,5,24576,48944
38,0.7,1,20480,37056
38,0.7,2,20480,57016
38,0.7,3,24576,70512
38,0.7,4,20480,55400
38,0.7,5,20480,72608
39,0.7,1,24576,40608
39,0.7,2,24576,77944
39,0.7,3,24576,52376
39,0.7,4,20480,49544
39,0.7,5,24576,54424
40,0.7,1,24576,70912
40,0.7,2,24576,95440
40,0.7,3,24576,59984
40,0.7,4,24576,64096
40,0.7,5,24576,45120
41,0.7,1,24576,80952
41,0.7,2,24576,68880
41,0.7,3,24576,67008
41,0.7,4,24576,52488
41,0.7,5,24576,89248
42,0.7,1,24576,50600
42,0.7,2,24576,90512
42,0.7,3,24576,63864
42,0.7,4,24576,90848
42,0.7,5,24576,33896
43,0.7,1,20480,39184
43,0.7,2,24576,62552
43,0.7,3,24576,40536
43,0.7,4,24576,91184
43,0.7,5,24576,56088
44,0.7,1,24576,87312
44,0.7,2,24576,72720
44,0.7,3,24576,64296
44,0.7,4,20480,40168
44,0.7,5,24576,49392
45,0.7,1,24576,88768
45,0.7,2,24576,34760
45,0.7,3,24576,68712
45,0.7,4,24576,58856
45,0.7,5,24576,71376
46,0.7,1,24576,62688
46,0.7,2,24576,60280
46,0.7,3,24576,78968
46,0.7,4,24576,98472
46,0.7,5,24576,105864
47,0.7,1,24576,63968
47,0.7,2,24576,75632
47,0.7,3,24576,55920
47,0.7,4,24576,93408
47,0.7,5,24576,82392
48,0.7,1,24576,53048
48,0.7,2,24576,54280
48,0.7,3,24576,116160
48,0.7,4,24576,73304
48,0.7,5,24576,92344
49,0.7,1,24576,53448
49,0.7,2,24576,60088
49,0.7,3,24576,90064
49,0.7,4,24576,43712
49,0.7,5,28672,107320
50,0.7,1,24576,44296
50,0.7,2,24576,60728
50,0.7,3,28672,154992
50,0.7,4,28672,85448
50,0.7,5,24576,73816
51,0.7,1,24576,57272
51,0.7,2,24576,103688
51,0.7,3,24576,72024
51,0.7,4,28672,87416
51,0.7,5,24576,60536
52,0.7,1,24576,52904
52,0.7,2,28672,68688
52,0.7,3,24576,96720
52,0.7,4,24576,57800
52,0.7,5,24576,90200
53,0.7,1,24576,86928
53,0.7,2,24576,74352
53,0.7,3,24576,66696
53,0.7,4,28672,73640
53,0.7,5,24576,87032
54,0.7,1,28672,140648
54,0.7,2,28672,72376
54,0.7,3,28672,160832
54,0.7,4,28672,48760
54,0.7,5,24576,61520
55,0.7,1,24576,62800
55,0.7,2,28672,108400
55,0.7,3,24576,86448
55,0.7,4,28672,98400
55,0.7,5,28672,82624
56,0.7,1,24576,75072
56,0.7,2,28672,76600
56,0.7,3,28672,77624
56,0.7,4,28672,68944
56,0.7,5,24576,70288
57,0.7,1,28672,71688
57,0.7,2,28672,115584
57,0.7,3,28672,72112
57,0.7,4,28672,59400
57,0.7,5,28672,140336
58,0.7,1,28672,89776
58,0.7,2,28672,42392
58,0.7,3,28672,62296
58,0.7,4,28672,95360
58,0.7,5,32768,100112
59,0.7,1,28672,53856
59,0.7,2,28672,70256
59,0.7,3,28672,75784
59,0.7,4,24576,82560
59,0.7,5,28672,48016
60,0.7,1,28672,70664
60,0.7,2,28672,103048
60,0.7,3,28672,81296
60,0.7,4,28672,82232
60,0.7,5,28672,86672
61,0.7,1,28672,70720
61,0.7,2,28672,103184
61,0.7,3,28672,68872
61,0.7,4,28672,80128
61,0.7,5,32768,99760
62,0.7,1,28672,127888
62,0.7,2,28672,74400
62,0.7,3,28672,59408
62,0.7,4,32768,109928
62,0.7,5,32768,146960
63,0.7,1,28672,118632
63,0.7,2,32768,86328
63,0.7,3,28672,134024
63,0.7,4,28672,102128
63,0.7,5,32768,129952
64,0.7,1,28672,82656
64,0.7,2,32768,75384
64,0.7,3,28672,81144
64,0.7,4,28672,85480
64,0.7,5,28672,86224
65,0.7,1,32768,94432
65,0.7,2,28672,89016
65,0.7,3,32768,102904
65,0.7,4,28672,104672
65,0.7,5,28672,85336
66,0.7,1,28672,77384
66,0.7,2,32768,67152
66,0.7,3,32768,97376
66,0.7,4,32768,83088
66,0.7,5,28672,77320
67,0.7,1,32768,76744
67,0.7,2,28672,85608
67,0.7,3,32768,101584
67,0.7,4,28672,69152
67,0.7,5,28672,93072
68,0.7,1,28672,77656
68,0.7,2,28672,89304
68,0.7,3,28672,133832
68,0.7,4,28672,68056
68,0.7,5,32768,53304
69,0.7,1,32768,110888
69,0.7,2,28672,60016
69,0.7,3,28672,112656
69,0.7,4,32768,46080
69,0.7,5,28672,69272
70,0.7,1,32768,131704
70,0.7,2,32768,161872
70,0.7,3,32768,55400
70,0.7,4,32768,110360
70,0.7,5,32768,158096
71,0.7,1,28672,58432
71,0.7,2,32768,73152
71,0.7,3,32768,112784
71,0.7,4,32768,105528
71,0.7,5,32768,78240
72,0.7,1,32768,85104
72,0.7,2,32768,126712
72,0.7,3,28672,56544
72,0.7,4,32768,67424
72,0.7,5,32768,80528
73,0.7,1,32768,81560
73,0.7,2,28672,68920
73,0.7,3,32768,113152
73,0.7,4,32768,98944
73,0.7,5,28672,53224
74,0.7,1,32768,78424
74,0.7,2,32768,107064
74,0.7,3,32768,148000
74,0.7,4,32768,113440
74,0.7,5,28672,50008
75,0.7,1,28672,106048
75,0.7,2,28672,60072
75,0.7,3,32768,64984
75,0.7,4,32768,76328
75,0.7,5,32768,90664
76,0.7,1,32768,106448
76,0.7,2,32768,96168
76,0.7,3,32768,70536
76,0.7,4,32768,64056
76,0.7,5,32768,80840
77,0.7,1,36864,101200
77,0.7,2,32768,103960
77,0.7,3,32768,94584
77,0.7,4,32768,79536
77,0.7,5,32768,118392
78,0.7,1,36864,95456
78,0.7,2,32768,136736
78,0.7,3,36864,102600
78,0.7,4,32768,100376
78,0.7,5,32768,114808
79,0.7,1,36864,203792
79,0.7,2,32768,128352
79,0.7,3,36864,96024
79,0.7,4,36864,168968
79,0.7,5,32768,70056
80,0.7,1,36864,157440
80,0.7,2,32768,86592
80,0.7,3,32768,156744
80,0.7,4,32768,95040
80,0.7,5,32768,79528
81,0.7,1,36864,106264
81,0.7,2,32768,74832
81,0.7,3,36864,130912
81,0.7,4,36864,105432
81,0.7,5,32768,68888
82,0.7,1,32768,110864
82,0.7,2,32768,84280
82,0.7,3,36864,106568
82,0.7,4,32768,110776
82,0.7,5,32768,80104
83,0.7,1,32768,87848
83,0.7,2,36864,146056
83,0.7,3,36864,77432
83,0.7,4,32768,112568
83,0.7,5,36864,93072
84,0.7,1,36864,187304
84,0.7,2,36864,71864
84,0.7,3,36864,146432
84,0.7,4,32768,81488
84,0.7,5,36864,172720
85,0.7,1,36864,103992
85,0.7,2,36864,148232
85,0.7,3,36864,114976
85,0.7,4,32768,141936
85,0.7,5,32768,186224
86,0.7,1,36864,119736
86,0.7,2,36864,87600
86,0.7,3,32768,104240
86,0.7,4,36864,66648
86,0.7,5,36864,103128
87,0.7,1,36864,93456
87,0.7,2,32768,112136
87,0.7,3,36864,61200
87,0.7,4,36864,101016
87,0.7,5,36864,88616
88,0.7,1,36864,104600
88,0.7,2,36864,87248
88,0.7,3,36864,141392
88,0.7,4,32768,57376
88,0.7,5,36864,126536
89,0.7,1,36864,168600
89,0.7,2,32768,136544
89,0.7,3,36864,104088
89,0.7,4,36864,72328
89,0.7,5,36864,141696
90,0.7,1,40960,89144
90,0.7,2,32768,106000
90,0.7,3,36864,117216
90,0.7,4,36864,184320
90,0.7,5,32768,98856
91,0.7,1,32768,46224
91,0.7,2,36864,171344
91,0.7,3,36864,113712
91,0.7,4,36864,173352
91,0.7,5,32768,88408
92,0.7,1,36864,66840
92,0.7,2,36864,167904
92,0.7,3,36864,125496
92,0.7,4,36864,132016
92,0.7,5,36864,157376
93,0.7,1,36864,81032
93,0.7,2,40960,155696
93,0.7,3,36864,131168
93,0.7,4,36864,102808
93,0.7,5,40960,169312
94,0.7,1,36864,95512
94,0.7,2,36864,72560
94,0.7,3,36864,153152
94,0.7,4,40960,119200
94,0.7,5,40960,143632
95,0.7,1,36864,93104
95,0.7,2,40960,94992
95,0.7,3,36864,110808
95,0.7,4,36864,121480
95,0.7,5,40960,120504
96,0.7,1,36864,98176
96,0.7,2,40960,94352
96,0.7,3,40960,106792
96,0.7,4,36864,136336
96,0.7,5,40960,120104
97,0.7,1,36864,104576
97,0.7,2,36864,105944
97,0.7,3,36864,76560
97,0.7,4,36864,90064
97,0.7,5,40960,128352
98,0.7,1,40960,117160
98,0.7,2,45056,204120
98,0.7,3,36864,74448
98,0.7,4,40960,121280
98,0.7,5,40960,177536
99,0.7,1,40960,103776
99,0.7,2,36864,93040
99,0.7,3,36864,59184
99,0.7,4,36864,68784
