N,P,X,Cmap,ExecEnv
39,0.1,2,40264,39056
39,0.1,3,52592,32784
39,0.1,4,66280,49904
39,0.1,5,43280,38744
40,0.1,1,50120,48056
40,0.1,2,46728,50432
40,0.1,3,43128,46272
40,0.1,4,57424,44608
40,0.1,5,33792,25280
41,0.1,1,69992,54328
41,0.1,2,67824,48424
41,0.1,3,48248,33656
41,0.1,4,61336,44888
41,0.1,5,44648,45768
42,0.1,1,39360,35272
42,0.1,2,48112,39352
42,0.1,3,86792,68176
42,0.1,4,58768,48192
42,0.1,5,43712,30328
43,0.1,1,49872,33216
43,0.1,2,65048,44848
43,0.1,3,44336,30248
43,0.1,4,43816,36336
43,0.1,5,63128,41904
44,0.1,1,51576,44488
44,0.1,2,37240,27144
44,0.1,3,77128,54472
44,0.1,4,47856,34768
44,0.1,5,55032,37768
45,0.1,1,78504,60768
45,0.1,2,69112,46288
45,0.1,3,47576,44904
45,0.1,4,37912,32480
45,0.1,5,70184,53168
46,0.1,1,53184,32456
46,0.1,2,70088,47832
46,0.1,3,66312,48144
46,0.1,4,50568,40264
46,0.1,5,48584,40688
47,0.1,1,73304,49744
47,0.1,2,66712,51136
47,0.1,3,59824,55632
47,0.1,4,68192,46320
47,0.1,5,52160,53528
48,0.1,1,59288,45104
48,0.1,2,87264,60568
48,0.1,3,39760,31848
48,0.1,4,77064,45472
48,0.1,5,76312,50888
49,0.1,1,53224,37976
49,0.1,2,46304,45480
49,0.1,3,58296,42240
49,0.1,4,88992,51128
49,0.1,5,67240,51056
50,0.1,1,59512,43640
50,0.1,2,129736,68608
50,0.1,3,83968,55080
50,0.1,4,69992,58488
50,0.1,5,63960,47840
51,0.1,1,86512,50320
51,0.1,2,83000,66832
51,0.1,3,83096,73080
51,0.1,4,74496,56336
51,0.1,5,68528,46432
52,0.1,1,56496,43200
52,0.1,2,99360,60976
52,0.1,3,73472,52480
52,0.1,4,64048,42720
52,0.1,5,77896,50304
53,0.1,1,68440,43632
53,0.1,2,66088,57728
53,0.1,3,65320,43976
53,0.1,4,62432,42080
53,0.1,5,85928,54336
54,0.1,1,73096,45416
54,0.1,2,69856,56072
54,0.1,3,59328,45776
54,0.1,4,49376,29160
54,0.1,5,70128,54080
55,0.1,1,53592,47120
55,0.1,2,62536,59408
55,0.1,3,56464,44536
55,0.1,4,102200,67248
55,0.1,5,108016,59848
56,0.1,1,87744,64504
56,0.1,2,71144,54864
56,0.1,3,63088,38792
56,0.1,4,106376,75184
56,0.1,5,48440,41728
57,0.1,1,76352,47488
57,0.1,2,79696,46392
57,0.1,3,96624,49360
57,0.1,4,86000,69120
57,0.1,5,73648,58376
58,0.1,1,139640,69872
58,0.1,2,70224,51744
58,0.1,3,97064,61904
58,0.1,4,72240,51288
58,0.1,5,78912,44776
59,0.1,1,63824,37136
59,0.1,2,60848,45504
59,0.1,3,80800,52936
59,0.1,4,120664,74928
59,0.1,5,72640,62792
60,0.1,1,143088,73176
60,0.1,2,103488,66664
60,0.1,3,97648,61288
60,0.1,4,112336,64176
60,0.1,5,86088,59376
61,0.1,1,96648,52920
61,0.1,2,90120,62600
61,0.1,3,86704,54256
61,0.1,4,147256,77928
61,0.1,5,91992,63776
62,0.1,1,94552,57088
62,0.1,2,127792,68744
62,0.1,3,91000,59048
62,0.1,4,91608,67584
62,0.1,5,76560,58288
63,0.1,1,132120,84880
63,0.1,2,128120,68768
63,0.1,3,73704,47136
63,0.1,4,131616,78056
63,0.1,5,93584,64208
64,0.1,1,101912,71728
64,0.1,2,151784,72064
64,0.1,3,136296,74344
64,0.1,4,76728,55288
64,0.1,5,89592,61536
65,0.1,1,182512,90840
65,0.1,2,120168,62616
65,0.1,3,132464,71432
65,0.1,4,130640,74328
65,0.1,5,114112,69600
66,0.1,1,104224,67240
66,0.1,2,84560,48888
66,0.1,3,116864,68456
66,0.1,4,97744,47856
66,0.1,5,107232,64112
67,0.1,1,112336,57896
67,0.1,2,110440,68168
67,0.1,3,104688,77776
67,0.1,4,111216,65256
67,0.1,5,83296,70216
68,0.1,1,112216,61408
68,0.1,2,100496,59392
68,0.1,3,118112,65008
68,0.1,4,92456,68448
68,0.1,5,90712,51736
