N,P,X,Filesize,Cachesize
98,0.7,5,36864,129632
99,0.7,1,32768,128008
99,0.7,2,32768,71512
99,0.7,3,32768,93464
99,0.7,4,28672,90088
99,0.7,5,32768,58328
100,0.7,1,28672,65264
100,0.7,2,32768,60040
100,0.7,3,36864,66144
100,0.7,4,24576,63984
100,0.7,5,32768,57448
1,0.8,1,12288,16
1,0.8,2,12288,16
1,0.8,3,12288,16
1,0.8,4,12288,16
1,0.8,5,12288,16
2,0.8,1,12288,5784
2,0.8,2,12288,5816
2,0.8,3,12288,4216
2,0.8,4,12288,4184
2,0.8,5,12288,3624
3,0.8,1,12288,5200
3,0.8,2,12288,8816
3,0.8,3,12288,3816
3,0.8,4,12288,5784
3,0.8,5,12288,5680
4,0.8,1,12288,10912
4,0.8,2,12288,6920
4,0.8,3,12288,8328
4,0.8,4,12288,6112
4,0.8,5,12288,6856
5,0.8,1,12288,8992
5,0.8,2,12288,7176
5,0.8,3,12288,6288
5,0.8,4,12288,5496
5,0.8,5,12288,8088
6,0.8,1,12288,5400
6,0.8,2,12288,11040
6,0.8,3,12288,8336
6,0.8,4,12288,7888
6,0.8,5,12288,7664
7,0.8,1,12288,7512
7,0.8,2,12288,8216
7,0.8,3,12288,7336
7,0.8,4,12288,7848
7,0.8,5,12288,8112
8,0.8,1,12288,9048
8,0.8,2,12288,9400
8,0.8,3,12288,12536
8,0.8,4,12288,12896
8,0.8,5,12288,8816
9,0.8,1,12288,10872
9,0.8,2,12288,11080
9,0.8,3,12288,10256
9,0.8,4,12288,12232
9,0.8,5,12288,9728
10,0.8,1,12288,10568
10,0.8,2,12288,10248
10,0.8,3,12288,11920
10,0.8,4,12288,10640
10,0.8,5,12288,9440
11,0.8,1,12288,14728
11,0.8,2,12288,9896
11,0.8,3,12288,13088
11,0.8,4,12288,15840
11,0.8,5,12288,14936
12,0.8,1,12288,11488
12,0.8,2,12288,18232
12,0.8,3,12288,14416
12,0.8,4,12288,14760
12,0.8,5,12288,11848
13,0.8,1,12288,15064
13,0.8,2,12288,14800
13,0.8,3,12288,14320
13,0.8,4,12288,12928
13,0.8,5,12288,12968
14,0.8,1,12288,7864
14,0.8,2,12288,13272
14,0.8,3,12288,12776
14,0.8,4,12288,15472
14,0.8,5,12288,16080
15,0.8,1,12288,13280
15,0.8,2,12288,26800
15,0.8,3,12288,9808
15,0.8,4,12288,15256
15,0.8,5,12288,12072
16,0.8,1,12288,18744
16,0.8,2,12288,22080
16,0.8,3,12288,16000
16,0.8,4,12288,10648
16,0.8,5,12288,14216
17,0.8,1,12288,13312
17,0.8,2,12288,28536
17,0.8,3,12288,15104
17,0.8,4,12288,13176
17,0.8,5,12288,13792
18,0.8,1,12288,33264
18,0.8,2,12288,25840
18,0.8,3,12288,27224
18,0.8,4,12288,17896
18,0.8,5,12288,21928
19,0.8,1,12288,22392
19,0.8,2,12288,11304
19,0.8,3,12288,11960
19,0.8,4,12288,17680
19,0.8,5,12288,31888
20,0.8,1,12288,15472
20,0.8,2,12288,16904
20,0.8,3,12288,28368
20,0.8,4,12288,16936
20,0.8,5,12288,17376
21,0.8,1,12288,31416
21,0.8,2,12288,23304
21,0.8,3,12288,13632
21,0.8,4,20480,39856
21,0.8,5,12288,26088
22,0.8,1,12288,24736
22,0.8,2,12288,23704
22,0.8,3,12288,18936
22,0.8,4,12288,21944
22,0.8,5,12288,22008
23,0.8,1,12288,14440
23,0.8,2,12288,21760
23,0.8,3,20480,27200
23,0.8,4,12288,22952
23,0.8,5,12288,22280
24,0.8,1,12288,41288
24,0.8,2,12288,12992
24,0.8,3,12288,17992
24,0.8,4,20480,43288
24,0.8,5,12288,22920
25,0.8,1,12288,22216
25,0.8,2,12288,75688
25,0.8,3,12288,23824
25,0.8,4,12288,15520
25,0.8,5,12288,18064
26,0.8,1,12288,20400
26,0.8,2,12288,15792
26,0.8,3,20480,34752
26,0.8,4,20480,31328
26,0.8,5,12288,22352
27,0.8,1,20480,35992
27,0.8,2,12288,22352
27,0.8,3,20480,36936
27,0.8,4,20480,37648
27,0.8,5,12288,16224
28,0.8,1,20480,22320
28,0.8,2,20480,47040
28,0.8,3,12288,28048
28,0.8,4,20480,34304
28,0.8,5,20480,55216
29,0.8,1,20480,42440
29,0.8,2,20480,53672
29,0.8,3,12288,21576
29,0.8,4,12288,29096
29,0.8,5,12288,22120
30,0.8,1,20480,40352
30,0.8,2,20480,58304
30,0.8,3,20480,35568
30,0.8,4,12288,19208
30,0.8,5,12288,25344
31,0.8,1,12288,20272
31,0.8,2,12288,16776
31,0.8,3,20480,36896
31,0.8,4,20480,30736
31,0.8,5,20480,27480
32,0.8,1,20480,30568
32,0.8,2,20480,41840
32,0.8,3,20480,25440
32,0.8,4,20480,42120
32,0.8,5,20480,41256
33,0.8,1,12288,21056
33,0.8,2,20480,39176
33,0.8,3,20480,29360
33,0.8,4,20480,29216
33,0.8,5,20480,40408
34,0.8,1,20480,21200
34,0.8,2,20480,44736
34,0.8,3,20480,49256
34,0.8,4,20480,25216
34,0.8,5,20480,56024
35,0.8,1,20480,18336
35,0.8,2,20480,26088
35,0.8,3,20480,27736
35,0.8,4,20480,26024
35,0.8,5,12288,22400
36,0.8,1,20480,35664
36,0.8,2,20480,38080
36,0.8,3,24576,122200
36,0.8,4,20480,39360
36,0.8,5,20480,21944
37,0.8,1,20480,38680
37,0.8,2,20480,46864
37,0.8,3,20480,57968
37,0.8,4,20480,35264
37,0.8,5,20480,44728
38,0.8,1,20480,27880
38,0.8,2,20480,41848
38,0.8,3,24576,71440
38,0.8,4,20480,59464
38,0.8,5,20480,54104
39,0.8,1,20480,18904
39,0.8,2,24576,56088
39,0.8,3,20480,45320
39,0.8,4,20480,45368
39,0.8,5,20480,77328
40,0.8,1,20480,39376
40,0.8,2,20480,34936
40,0.8,3,20480,14904
40,0.8,4,20480,27800
40,0.8,5,20480,22752
41,0.8,1,20480,54984
41,0.8,2,20480,50432
41,0.8,3,20480,54744
41,0.8,4,20480,30728
41,0.8,5,20480,34824
42,0.8,1,20480,36328
42,0.8,2,20480,57496
42,0.8,3,20480,22792
42,0.8,4,20480,35592
42,0.8,5,20480,29216
43,0.8,1,20480,36784
43,0.8,2,20480,42232
43,0.8,3,20480,31232
43,0.8,4,20480,42976
43,0.8,5,20480,25056
44,0.8,1,20480,35608
44,0.8,2,20480,37776
44,0.8,3,20480,44736
44,0.8,4,20480,92848
44,0.8,5,20480,31672
45,0.8,1,20480,30440
45,0.8,2,20480,43064
45,0.8,3,24576,47624
45,0.8,4,20480,29920
45,0.8,5,20480,31072
46,0.8,1,20480,64168
46,0.8,2,20480,25776
46,0.8,3,20480,41560
46,0.8,4,20480,31376
46,0.8,5,24576,53128
47,0.8,1,20480,49816
47,0.8,2,20480,58440
47,0.8,3,20480,43920
47,0.8,4,20480,32288
47,0.8,5,20480,30736
48,0.8,1,20480,45664
48,0.8,2,20480,89640
48,0.8,3,24576,56472
48,0.8,4,20480,29208
48,0.8,5,24576,26360
49,0.8,1,24576,54272
49,0.8,2,24576,41640
49,0.8,3,24576,33768
49,0.8,4,24576,67304
49,0.8,5,24576,41816
50,0.8,1,24576,54448
50,0.8,2,20480,28992
50,0.8,3,20480,49760
50,0.8,4,24576,56016
50,0.8,5,24576,55152
51,0.8,1,24576,49784
51,0.8,2,20480,35176
51,0.8,3,24576,109976
51,0.8,4,24576,67880
51,0.8,5,24576,44792
52,0.8,1,20480,28504
52,0.8,2,24576,71232
52,0.8,3,20480,28064
52,0.8,4,24576,38944
52,0.8,5,24576,47200
53,0.8,1,24576,33320
53,0.8,2,24576,98080
53,0.8,3,20480,29680
53,0.8,4,20480,37208
53,0.8,5,24576,60096
54,0.8,1,20480,39056
54,0.8,2,24576,64296
54,0.8,3,24576,33184
54,0.8,4,20480,27088
54,0.8,5,20480,32408
55,0.8,1,24576,51112
55,0.8,2,24576,40976
55,0.8,3,20480,44824
55,0.8,4,20480,50752
55,0.8,5,24576,54600
56,0.8,1,20480,31640
56,0.8,2,20480,40176
56,0.8,3,24576,35608
56,0.8,4,24576,91816
56,0.8,5,24576,51632
57,0.8,1,24576,51472
57,0.8,2,24576,72560
57,0.8,3,24576,59776
57,0.8,4,24576,102176
57,0.8,5,24576,77248
58,0.8,1,24576,52312
58,0.8,2,24576,57880
58,0.8,3,24576,33632
58,0.8,4,24576,92288
58,0.8,5,20480,39656
59,0.8,1,24576,85976
59,0.8,2,28672,74360
59,0.8,3,24576,70128
59,0.8,4,24576,62680
59,0.8,5,24576,47912
60,0.8,1,24576,49544
60,0.8,2,24576,46568
60,0.8,3,24576,29768
60,0.8,4,24576,60992
60,0.8,5,28672,49888
61,0.8,1,24576,23872
61,0.8,2,20480,36768
61,0.8,3,24576,61432
61,0.8,4,24576,55264
61,0.8,5,24576,24128
62,0.8,1,24576,67208
62,0.8,2,24576,65984
62,0.8,3,24576,70224
62,0.8,4,24576,53360
62,0.8,5,24576,42464
63,0.8,1,24576,70080
63,0.8,2,24576,51728
63,0.8,3,28672,51432
63,0.8,4,24576,34576
63,0.8,5,24576,26744
64,0.8,1,24576,26400
64,0.8,2,24576,40272
64,0.8,3,24576,95056
64,0.8,4,20480,40936
64,0.8,5,28672,36200
65,0.8,1,28672,75944
65,0.8,2,24576,42280
65,0.8,3,24576,29096
65,0.8,4,24576,47728
65,0.8,5,24576,60776
66,0.8,1,24576,32552
66,0.8,2,28672,89272
66,0.8,3,24576,59184
66,0.8,4,24576,34816
66,0.8,5,24576,31632
67,0.8,1,24576,52848
67,0.8,2,28672,47640
67,0.8,3,24576,48584
67,0.8,4,24576,39344
67,0.8,5,28672,85656
68,0.8,1,24576,49688
68,0.8,2,28672,50024
68,0.8,3,28672,61128
68,0.8,4,24576,53432
68,0.8,5,24576,79792
69,0.8,1,24576,99816
69,0.8,2,24576,57024
69,0.8,3,24576,57320
69,0.8,4,28672,64432
69,0.8,5,24576,94624
70,0.8,1,32768,67728
70,0.8,2,24576,82688
70,0.8,3,28672,60704
70,0.8,4,24576,46480
70,0.8,5,32768,91296
71,0.8,1,24576,74408
71,0.8,2,24576,53176
71,0.8,3,28672,108128
71,0.8,4,24576,75488
71,0.8,5,24576,66296
72,0.8,1,28672,40480
72,0.8,2,28672,79464
72,0.8,3,28672,53496
72,0.8,4,24576,103280
72,0.8,5,28672,97408
73,0.8,1,28672,44280
73,0.8,2,24576,77968
73,0.8,3,28672,64744
73,0.8,4,28672,73656
73,0.8,5,20480,35336
74,0.8,1,24576,56560
74,0.8,2,24576,44176
74,0.8,3,28672,42896
74,0.8,4,28672,86960
74,0.8,5,28672,144776
75,0.8,1,24576,69400
75,0.8,2,24576,87944
75,0.8,3,24576,61888
75,0.8,4,32768,93024
75,0.8,5,28672,108560
76,0.8,1,28672,38912
76,0.8,2,28672,44776
76,0.8,3,28672,101536
76,0.8,4,28672,60312
76,0.8,5,28672,115632
77,0.8,1,28672,97984
77,0.8,2,28672,62184
77,0.8,3,28672,83336
77,0.8,4,28672,78312
77,0.8,5,24576,30408
78,0.8,1,32768,63960
78,0.8,2,28672,59792
78,0.8,3,28672,70088
78,0.8,4,28672,61880
78,0.8,5,28672,71328
79,0.8,1,28672,46872
79,0.8,2,28672,61032
79,0.8,3,28672,72144
79,0.8,4,28672,49800
79,0.8,5,28672,75680
80,0.8,1,24576,70040
80,0.8,2,24576,77480
80,0.8,3,28672,86272
80,0.8,4,32768,58416
80,0.8,5,32768,74952
81,0.8,1,28672,132352
81,0.8,2,28672,88776
81,0.8,3,28672,43216
81,0.8,4,24576,90640
81,0.8,5,28672,75224
82,0.8,1,28672,79832
82,0.8,2,32768,80952
82,0.8,3,28672,91424
82,0.8,4,28672,73928
82,0.8,5,28672,53104
83,0.8,1,28672,47568
83,0.8,2,32768,80816
83,0.8,3,28672,86712
83,0.8,4,28672,38224
83,0.8,5,28672,89528
84,0.8,1,24576,79904
84,0.8,2,28672,55696
84,0.8,3,28672,70624
84,0.8,4,28672,87488
84,0.8,5,32768,111168
85,0.8,1,28672,33424
85,0.8,2,28672,61312
85,0.8,3,28672,66120
85,0.8,4,28672,112312
85,0.8,5,28672,48408
86,0.8,1,28672,45992
86,0.8,2,28672,31048
86,0.8,3,28672,91696
86,0.8,4,28672,98904
86,0.8,5,28672,92168
87,0.8,1,28672,87480
87,0.8,2,28672,85256
87,0.8,3,32768,141288
87,0.8,4,32768,70904
87,0.8,5,28672,87704
88,0.8,1,32768,81592
88,0.8,2,28672,83472
88,0.8,3,28672,129992
88,0.8,4,28672,103440
88,0.8,5,32768,101752
89,0.8,1,28672,88536
89,0.8,2,32768,73544
89,0.8,3,32768,75600
89,0.8,4,28672,71272
89,0.8,5,28672,44808
90,0.8,1,32768,83112
90,0.8,2,32768,50120
90,0.8,3,32768,83368
90,0.8,4,28672,59712
90,0.8,5,32768,156528
91,0.8,1,32768,102856
91,0.8,2,28672,83872
91,0.8,3,28672,35496
91,0.8,4,28672,75568
91,0.8,5,32768,54600
92,0.8,1,32768,73608
92,0.8,2,28672,53000
92,0.8,3,36864,112624
92,0.8,4,32768,61848
92,0.8,5,32768,65976
93,0.8,1,28672,107112
93,0.8,2,28672,34824
93,0.8,3,36864,105568
93,0.8,4,32768,53496
93,0.8,5,36864,90472
94,0.8,1,32768,58608
94,0.8,2,32768,59744
94,0.8,3,28672,29064
94,0.8,4,36864,120808
94,0.8,5,32768,108400
95,0.8,1,28672,68672
95,0.8,2,32768,60344
95,0.8,3,32768,103808
95,0.8,4,28672,47832
95,0.8,5,36864,105656
96,0.8,1,36864,105288
96,0.8,2,28672,48984
96,0.8,3,28672,59320
96,0.8,4,32768,34824
96,0.8,5,32768,38280
97,0.8,1,32768,54168
97,0.8,2,36864,106496
97,0.8,3,28672,45024
97,0.8,4,32768,100008
97,0.8,5,36864,95592
98,0.8,1,32768,61488
98,0.8,2,32768,119328
98,0.8,3,36864,74024
98,0.8,4,32768,75352
98,0.8,5,36864,140416
99,0.8,1,36864,110104
99,0.8,2,32768,49568
99,0.8,3,28672,73048
99,0.8,4,32768,40328
99,0.8,5,32768,69720
100,0.8,1,32768,101384
100,0.8,2,28672,41008
100,0.8,3,32768,49112
100,0.8,4,32768,70144
100,0.8,5,28672,38160
1,0.9,1,12288,16
1,0.9,2,12288,16
1,0.9,3,12288,16
1,0.9,4,12288,16
1,0.9,5,12288,16
2,0.9,1,12288,3784
2,0.9,2,12288,5208
2,0.9,3,12288,4408
2,0.9,4,12288,3768
2,0.9,5,12288,3904
3,0.9,1,12288,6512
3,0.9,2,12288,4352
3,0.9,3,12288,4520
3,0.9,4,12288,5656
3,0.9,5,12288,5760
4,0.9,1,12288,6472
4,0.9,2,12288,6048
4,0.9,3,12288,6312
4,0.9,4,12288,6904
4,0.9,5,12288,5648
5,0.9,1,12288,6192
5,0.9,2,12288,8184
5,0.9,3,12288,6888
5,0.9,4,12288,8624
5,0.9,5,12288,7344
6,0.9,1,12288,8888
6,0.9,2,12288,7552
6,0.9,3,12288,8880
6,0.9,4,12288,11216
6,0.9,5,12288,8224
7,0.9,1,12288,11032
7,0.9,2,12288,7552
7,0.9,3,12288,6912
7,0.9,4,12288,13984
7,0.9,5,12288,8112
8,0.9,1,12288,11112
8,0.9,2,12288,12472
8,0.9,3,12288,10048
8,0.9,4,12288,8440
8,0.9,5,12288,8632
9,0.9,1,12288,6056
9,0.9,2,12288,7720
9,0.9,3,12288,11808
9,0.9,4,12288,11640
9,0.9,5,12288,9480
10,0.9,1,12288,11592
10,0.9,2,12288,9640
10,0.9,3,12288,12424
10,0.9,4,12288,9680
10,0.9,5,12288,12640
11,0.9,1,12288,11376
11,0.9,2,12288,8904
11,0.9,3,12288,9896
11,0.9,4,12288,12496
11,0.9,5,12288,12536
12,0.9,1,12288,10624
12,0.9,2,12288,12944
12,0.9,3,12288,11680
12,0.9,4,12288,8520
12,0.9,5,12288,10224
13,0.9,1,12288,13600
13,0.9,2,12288,11872
13,0.9,3,12288,13424
13,0.9,4,12288,18064
13,0.9,5,12288,10664
14,0.9,1,12288,13216
14,0.9,2,12288,8456
14,0.9,3,12288,23200
14,0.9,4,12288,11488
14,0.9,5,12288,12464
15,0.9,1,12288,12056
15,0.9,2,12288,13288
15,0.9,3,12288,14520
15,0.9,4,12288,9320
15,0.9,5,12288,12760
16,0.9,1,12288,11792
16,0.9,2,12288,11872
16,0.9,3,12288,13272
16,0.9,4,12288,20072
16,0.9,5,12288,25080
17,0.9,1,12288,23480
17,0.9,2,12288,15944
17,0.9,3,12288,18272
17,0.9,4,12288,13168
17,0.9,5,12288,17504
18,0.9,1,12288,18408
18,0.9,2,12288,16048
18,0.9,3,12288,25704
18,0.9,4,12288,14784
18,0.9,5,12288,15472
19,0.9,1,12288,18184
19,0.9,2,12288,12264
19,0.9,3,12288,18888
19,0.9,4,12288,13008
19,0.9,5,12288,14824
20,0.9,1,12288,44896
20,0.9,2,12288,30960
20,0.9,3,12288,9144
20,0.9,4,12288,19816
20,0.9,5,12288,16984
21,0.9,1,12288,21224
21,0.9,2,12288,30800
21,0.9,3,12288,17904
21,0.9,4,20480,30720
21,0.9,5,20480,14536
22,0.9,1,12288,37280
22,0.9,2,12288,20504
22,0.9,3,12288,31960
22,0.9,4,12288,27832
22,0.9,5,12288,23720
23,0.9,1,12288,29008
23,0.9,2,12288,20856
23,0.9,3,12288,22856
23,0.9,4,12288,17600
23,0.9,5,12288,25040
24,0.9,1,12288,39000
24,0.9,2,12288,30952
24,0.9,3,12288,46832
24,0.9,4,20480,37864
24,0.9,5,20480,33192
25,0.9,1,12288,32464
25,0.9,2,12288,33200
25,0.9,3,12288,33144
25,0.9,4,12288,20488
25,0.9,5,20480,47536
26,0.9,1,12288,16352
26,0.9,2,20480,40376
26,0.9,3,20480,20864
26,0.9,4,12288,19568
26,0.9,5,20480,40144
27,0.9,1,20480,29488
27,0.9,2,20480,54400
27,0.9,3,20480,35840
27,0.9,4,20480,48520
27,0.9,5,20480,28704
28,0.9,1,12288,32096
28,0.9,2,20480,30984
28,0.9,3,12288,37848
28,0.9,4,12288,31144
28,0.9,5,12288,21760
29,0.9,1,20480,36736
29,0.9,2,12288,19272
29,0.9,3,20480,52816
29,0.9,4,12288,28192
29,0.9,5,20480,27664
30,0.9,1,20480,21824
30,0.9,2,20480,31688
30,0.9,3,20480,88168
30,0.9,4,20480,26432
30,0.9,5,12288,16944
31,0.9,1,20480,76840
31,0.9,2,20480,48072
31,0.9,3,20480,23784
31,0.9,4,12288,15224
31,0.9,5,20480,32848
32,0.9,1,20480,61368
32,0.9,2,20480,47416
32,0.9,3,20480,32288
32,0.9,4,20480,31928
32,0.9,5,20480,35680
33,0.9,1,20480,29176
33,0.9,2,20480,46744
33,0.9,3,20480,77280
33,0.9,4,20480,25288
33,0.9,5,20480,45288
34,0.9,1,20480,31728
34,0.9,2,12288,22104
34,0.9,3,20480,29704
34,0.9,4,20480,79280
34,0.9,5,20480,28448
35,0.9,1,20480,45592
35,0.9,2,20480,37848
35,0.9,3,20480,43704
35,0.9,4,20480,59664
35,0.9,5,20480,43640
36,0.9,1,20480,38240
36,0.9,2,20480,49640
36,0.9,3,20480,29088
36,0.9,4,20480,38272
36,0.9,5,20480,30176
37,0.9,1,20480,77472
37,0.9,2,20480,38512
37,0.9,3,20480,34344
37,0.9,4,20480,31088
37,0.9,5,20480,29592
38,0.9,1,20480,41552
38,0.9,2,20480,43176
38,0.9,3,20480,22032
38,0.9,4,20480,42232
38,0.9,5,20480,52448
39,0.9,1,20480,53072
39,0.9,2,20480,51472
39,0.9,3,20480,77064
39,0.9,4,20480,25832
39,0.9,5,20480,67304
40,0.9,1,20480,32064
40,0.9,2,20480,22768
40,0.9,3,20480,37504
40,0.9,4,20480,53432
40,0.9,5,20480,43512
41,0.9,1,20480,81512
41,0.9,2,20480,28928
41,0.9,3,20480,35880
41,0.9,4,20480,30592
41,0.9,5,20480,45320
42,0.9,1,20480,25408
42,0.9,2,20480,41216
42,0.9,3,20480,59600
42,0.9,4,20480,39312
42,0.9,5,20480,37816
43,0.9,1,20480,33656
43,0.9,2,20480,35760
43,0.9,3,20480,24176
43,0.9,4,24576,77848
43,0.9,5,20480,40848
44,0.9,1,20480,27056
44,0.9,2,20480,42504
44,0.9,3,24576,59328
44,0.9,4,20480,38160
44,0.9,5,20480,36968
45,0.9,1,24576,41696
45,0.9,2,20480,33440
45,0.9,3,20480,30504
45,0.9,4,20480,49328
45,0.9,5,20480,25176
46,0.9,1,20480,62232
46,0.9,2,20480,52056
46,0.9,3,20480,27208
46,0.9,4,20480,55136
46,0.9,5,20480,30744
47,0.9,1,24576,42432
47,0.9,2,20480,24208
47,0.9,3,20480,41200
47,0.9,4,24576,56656
47,0.9,5,20480,35440
48,0.9,1,20480,18024
48,0.9,2,24576,56392
48,0.9,3,20480,50952
48,0.9,4,20480,40320
48,0.9,5,20480,28576
49,0.9,1,24576,53792
49,0.9,2,24576,64616
49,0.9,3,24576,67392
49,0.9,4,20480,27360
49,0.9,5,20480,16928
50,0.9,1,24576,65632
50,0.9,2,24576,53280
50,0.9,3,24576,54832
50,0.9,4,20480,32768
50,0.9,5,24576,35280
51,0.9,1,24576,60136
51,0.9,2,20480,46984
51,0.9,3,24576,51016
51,0.9,4,24576,68968
51,0.9,5,20480,40552
52,0.9,1,20480,35784
52,0.9,2,24576,43424
52,0.9,3,24576,89320
52,0.9,4,20480,43616
52,0.9,5,24576,39488
53,0.9,1,20480,35192
53,0.9,2,20480,45640
53,0.9,3,20480,24064
53,0.9,4,24576,58800
53,0.9,5,24576,53536
54,0.9,1,24576,49768
54,0.9,2,24576,61592
54,0.9,3,24576,59096
54,0.9,4,20480,28272
54,0.9,5,24576,62352
55,0.9,1,24576,40824
55,0.9,2,24576,68160
55,0.9,3,24576,41760
55,0.9,4,24576,79008
55,0.9,5,24576,96744
56,0.9,1,24576,86520
56,0.9,2,28672,81808
56,0.9,3,24576,38360
56,0.9,4,24576,69824
56,0.9,5,24576,80056
57,0.9,1,24576,45168
57,0.9,2,24576,56280
57,0.9,3,24576,85816
57,0.9,4,20480,68416
57,0.9,5,24576,46008
58,0.9,1,24576,31984
58,0.9,2,24576,61920
58,0.9,3,28672,70448
58,0.9,4,24576,80168
58,0.9,5,24576,47512
59,0.9,1,20480,41008
59,0.9,2,24576,74928
59,0.9,3,24576,78920
59,0.9,4,20480,17304
59,0.9,5,24576,60952
60,0.9,1,24576,24392
60,0.9,2,24576,41816
60,0.9,3,24576,62272
60,0.9,4,24576,52536
60,0.9,5,24576,54520
61,0.9,1,24576,99472
61,0.9,2,24576,92728
61,0.9,3,24576,73504
61,0.9,4,24576,82280
61,0.9,5,24576,51320
62,0.9,1,24576,36728
62,0.9,2,24576,35368
62,0.9,3,24576,45496
62,0.9,4,24576,41008
62,0.9,5,24576,64584
63,0.9,1,28672,73232
63,0.9,2,24576,37344
63,0.9,3,24576,77528
63,0.9,4,24576,38240
63,0.9,5,24576,32008
64,0.9,1,28672,39464
64,0.9,2,24576,80368
64,0.9,3,20480,68296
64,0.9,4,28672,78520
64,0.9,5,24576,39560
65,0.9,1,28672,61760
65,0.9,2,24576,44424
65,0.9,3,24576,112328
65,0.9,4,24576,39728
65,0.9,5,24576,68488
66,0.9,1,28672,79480
66,0.9,2,24576,38904
66,0.9,3,24576,82664
66,0.9,4,24576,51184
66,0.9,5,24576,50448
67,0.9,1,28672,94816
67,0.9,2,24576,84488
67,0.9,3,24576,106840
67,0.9,4,20480,32464
67,0.9,5,24576,64104
68,0.9,1,24576,49272
68,0.9,2,24576,38008
68,0.9,3,24576,50608
68,0.9,4,28672,158360
68,0.9,5,28672,91104
69,0.9,1,24576,34416
69,0.9,2,28672,52400
69,0.9,3,24576,64600
69,0.9,4,24576,48504
69,0.9,5,24576,30408
70,0.9,1,24576,74040
70,0.9,2,24576,62896
70,0.9,3,24576,84632
70,0.9,4,24576,61056
70,0.9,5,28672,63824
71,0.9,1,24576,48912
71,0.9,2,28672,85296
71,0.9,3,28672,95968
71,0.9,4,28672,48176
71,0.9,5,28672,111352
72,0.9,1,28672,106664
72,0.9,2,28672,62296
72,0.9,3,32768,77360
72,0.9,4,24576,72376
72,0.9,5,24576,27824
73,0.9,1,28672,78816
73,0.9,2,28672,38016
73,0.9,3,28672,33488
73,0.9,4,24576,35328
73,0.9,5,24576,36696
74,0.9,1,28672,80296
74,0.9,2,24576,67520
74,0.9,3,24576,47296
74,0.9,4,24576,32840
74,0.9,5,24576,56048
75,0.9,1,24576,41712
75,0.9,2,32768,81224
75,0.9,3,28672,172640
75,0.9,4,24576,69624
75,0.9,5,28672,66408
76,0.9,1,24576,63536
76,0.9,2,24576,39336
76,0.9,3,28672,119480
76,0.9,4,24576,63576
76,0.9,5,32768,52816
77,0.9,1,32768,61800
77,0.9,2,28672,43536
77,0.9,3,32768,91008
77,0.9,4,28672,36152
77,0.9,5,24576,44176
78,0.9,1,28672,88976
78,0.9,2,28672,79616
78,0.9,3,28672,40728
78,0.9,4,24576,82472
78,0.9,5,28672,31008
79,0.9,1,24576,76728
79,0.9,2,28672,69336
79,0.9,3,28672,49032
79,0.9,4,28672,54792
79,0.9,5,28672,44616
80,0.9,1,28672,108000
80,0.9,2,28672,98016
80,0.9,3,24576,187064
80,0.9,4,28672,71256
80,0.9,5,32768,66936
81,0.9,1,24576,50960
81,0.9,2,28672,42864
81,0.9,3,28672,74024
81,0.9,4,28672,106136
81,0.9,5,28672,51728
82,0.9,1,28672,54080
82,0.9,2,28672,81696
82,0.9,3,28672,151096
82,0.9,4,32768,58368
82,0.9,5,28672,61344
83,0.9,1,28672,64736
83,0.9,2,28672,73888
83,0.9,3,28672,53760
83,0.9,4,24576,38872
83,0.9,5,28672,48672
84,0.9,1,32768,93768
84,0.9,2,32768,91560
84,0.9,3,28672,102128
84,0.9,4,28672,48592
84,0.9,5,28672,133400
85,0.9,1,24576,64952
85,0.9,2,28672,84224
85,0.9,3,28672,87632
85,0.9,4,28672,74160
85,0.9,5,28672,42912
86,0.9,1,32768,114656
86,0.9,2,32768,103576
86,0.9,3,28672,75288
86,0.9,4,32768,40880
86,0.9,5,32768,111448
87,0.9,1,28672,42976
87,0.9,2,24576,45672
87,0.9,3,32768,77440
87,0.9,4,32768,110120
87,0.9,5,28672,79736
88,0.9,1,32768,45016
88,0.9,2,28672,86352
88,0.9,3,28672,88344
88,0.9,4,28672,111952
88,0.9,5,32768,51688
89,0.9,1,28672,78240
89,0.9,2,32768,126160
89,0.9,3,36864,100160
89,0.9,4,28672,66760
89,0.9,5,28672,95872
90,0.9,1,28672,80456
90,0.9,2,32768,121240
90,0.9,3,32768,96144
90,0.9,4,28672,72472
90,0.9,5,32768,149416
91,0.9,1,28672,51256
91,0.9,2,28672,47480
91,0.9,3,28672,77808
91,0.9,4,28672,113488
91,0.9,5,28672,111536
92,0.9,1,36864,100136
92,0.9,2,36864,75336
92,0.9,3,32768,71376
92,0.9,4,36864,131608
92,0.9,5,28672,54320
93,0.9,1,28672,60848
93,0.9,2,28672,59552
93,0.9,3,32768,63984
93,0.9,4,32768,51816
93,0.9,5,36864,141456
94,0.9,1,28672,57720
94,0.9,2,28672,41024
94,0.9,3,32768,73664
94,0.9,4,32768,61936
94,0.9,5,32768,149488
95,0.9,1,32768,52240
95,0.9,2,32768,81128
95,0.9,3,36864,171760
95,0.9,4,32768,87144
95,0.9,5,36864,200712
96,0.9,1,32768,83992
96,0.9,2,28672,100400
96,0.9,3,32768,74936
96,0.9,4,36864,108728
96,0.9,5,32768,48680
97,0.9,1,32768,91704
97,0.9,2,32768,98552
97,0.9,3,36864,117120
97,0.9,4,28672,58512
97,0.9,5,32768,123784
98,0.9,1,32768,123936
98,0.9,2,28672,53400
98,0.9,3,32768,87752
