N,P,X,History
63,0.7,3,62056
63,0.7,4,48896
63,0.7,5,56392
64,0.7,1,51096
64,0.7,2,52904
64,0.7,3,55760
64,0.7,4,61672
64,0.7,5,67032
65,0.7,1,70664
65,0.7,2,53760
65,0.7,3,55888
65,0.7,4,65888
65,0.7,5,54128
66,0.7,1,63376
66,0.7,2,61088
66,0.7,3,66664
66,0.7,4,66152
66,0.7,5,69688
67,0.7,1,66960
67,0.7,2,58824
67,0.7,3,60144
67,0.7,4,60088
67,0.7,5,68936
68,0.7,1,56056
68,0.7,2,73680
68,0.7,3,54944
68,0.7,4,56128
68,0.7,5,57880
69,0.7,1,59432
69,0.7,2,60680
69,0.7,3,66456
69,0.7,4,67072
69,0.7,5,60064
70,0.7,1,68104
70,0.7,2,69600
70,0.7,3,57128
70,0.7,4,64760
70,0.7,5,56448
71,0.7,1,65816
71,0.7,2,62392
71,0.7,3,71600
71,0.7,4,77824
71,0.7,5,60232
72,0.7,1,67416
72,0.7,2,78904
72,0.7,3,65064
72,0.7,4,69792
72,0.7,5,63920
73,0.7,1,62560
73,0.7,2,61088
73,0.7,3,60080
73,0.7,4,76056
73,0.7,5,64888
74,0.7,1,60144
74,0.7,2,69848
74,0.7,3,72328
74,0.7,4,70864
74,0.7,5,71224
75,0.7,1,57440
75,0.7,2,59408
75,0.7,3,58176
75,0.7,4,64632
75,0.7,5,64952
76,0.7,1,66248
76,0.7,2,72184
76,0.7,3,62488
76,0.7,4,65360
76,0.7,5,74048
77,0.7,1,65280
77,0.7,2,78600
77,0.7,3,54464
77,0.7,4,70552
77,0.7,5,67048
78,0.7,1,72912
78,0.7,2,71088
78,0.7,3,56200
78,0.7,4,66672
78,0.7,5,82520
79,0.7,1,66760
79,0.7,2,77632
79,0.7,3,79768
79,0.7,4,71928
79,0.7,5,63416
80,0.7,1,80032
80,0.7,2,79032
80,0.7,3,83496
80,0.7,4,78632
80,0.7,5,86288
81,0.7,1,78856
81,0.7,2,74512
81,0.7,3,72744
81,0.7,4,80520
81,0.7,5,62784
82,0.7,1,79520
82,0.7,2,75440
82,0.7,3,80544
82,0.7,4,73688
82,0.7,5,74344
83,0.7,1,75472
83,0.7,2,69496
83,0.7,3,75096
83,0.7,4,72160
83,0.7,5,76496
84,0.7,1,76712
84,0.7,2,73928
84,0.7,3,74880
84,0.7,4,81128
84,0.7,5,73808
85,0.7,1,78736
85,0.7,2,66944
85,0.7,3,86312
85,0.7,4,67968
85,0.7,5,77328
86,0.7,1,83272
86,0.7,2,70592
86,0.7,3,67184
86,0.7,4,70328
86,0.7,5,84576
87,0.7,1,76480
87,0.7,2,75792
87,0.7,3,77184
87,0.7,4,96592
87,0.7,5,65024
88,0.7,1,77416
88,0.7,2,81272
88,0.7,3,84992
88,0.7,4,76096
88,0.7,5,81288
89,0.7,1,80896
89,0.7,2,86016
89,0.7,3,73144
89,0.7,4,88696
89,0.7,5,78392
90,0.7,1,77696
90,0.7,2,94400
90,0.7,3,86384
90,0.7,4,91664
90,0.7,5,87536
91,0.7,1,87752
91,0.7,2,86312
91,0.7,3,85752
91,0.7,4,77856
91,0.7,5,85240
92,0.7,1,83264
92,0.7,2,70840
92,0.7,3,73576
92,0.7,4,81912
92,0.7,5,102128
93,0.7,1,81176
93,0.7,2,89408
93,0.7,3,88344
93,0.7,4,77312
93,0.7,5,86960
94,0.7,1,89224
94,0.7,2,90072
94,0.7,3,79040
94,0.7,4,87336
94,0.7,5,84856
95,0.7,1,80808
95,0.7,2,92624
95,0.7,3,86752
95,0.7,4,83528
95,0.7,5,77208
96,0.7,1,91368
96,0.7,2,76696
96,0.7,3,86056
96,0.7,4,91184
96,0.7,5,99776
97,0.7,1,89520
97,0.7,2,86696
97,0.7,3,90560
97,0.7,4,83192
97,0.7,5,95688
98,0.7,1,85648
98,0.7,2,87760
98,0.7,3,76672
98,0.7,4,87576
98,0.7,5,96104
99,0.7,1,90816
99,0.7,2,94736
99,0.7,3,86632
99,0.7,4,91048
99,0.7,5,88712
100,0.7,1,81176
100,0.7,2,103120
100,0.7,3,93816
100,0.7,4,77768
100,0.7,5,90792
1,0.8,1,2040
1,0.8,2,2040
1,0.8,3,2040
1,0.8,4,2040
1,0.8,5,2040
2,0.8,1,4512
2,0.8,2,4544
2,0.8,3,2944
2,0.8,4,2896
2,0.8,5,2336
3,0.8,1,3912
3,0.8,2,7560
3,0.8,3,2544
3,0.8,4,4512
3,0.8,5,4408
4,0.8,1,9640
4,0.8,2,5632
4,0.8,3,7056
4,0.8,4,4840
4,0.8,5,5584
5,0.8,1,7752
5,0.8,2,5888
5,0.8,3,5032
5,0.8,4,4208
5,0.8,5,6816
6,0.8,1,4112
6,0.8,2,9768
6,0.8,3,7064
6,0.8,4,6616
6,0.8,5,6408
7,0.8,1,6240
7,0.8,2,6976
7,0.8,3,6064
7,0.8,4,6576
7,0.8,5,6824
8,0.8,1,7824
8,0.8,2,8144
8,0.8,3,11296
8,0.8,4,11656
8,0.8,5,7544
9,0.8,1,9632
9,0.8,2,9840
9,0.8,3,9048
9,0.8,4,10976
9,0.8,5,8472
10,0.8,1,9328
10,0.8,2,9040
10,0.8,3,10680
10,0.8,4,9432
10,0.8,5,8200
11,0.8,1,15152
11,0.8,2,8944
11,0.8,3,12760
11,0.8,4,15024
11,0.8,5,13808
12,0.8,1,11272
12,0.8,2,17440
12,0.8,3,9656
12,0.8,4,13872
12,0.8,5,11320
13,0.8,1,11704
13,0.8,2,11800
13,0.8,3,14664
13,0.8,4,13432
13,0.8,5,13752
14,0.8,1,8128
14,0.8,2,15392
14,0.8,3,14672
14,0.8,4,16560
14,0.8,5,14344
15,0.8,1,11720
15,0.8,2,17232
15,0.8,3,10744
15,0.8,4,11816
15,0.8,5,14864
16,0.8,1,13664
16,0.8,2,14872
16,0.8,3,14632
16,0.8,4,13520
16,0.8,5,15664
17,0.8,1,16296
17,0.8,2,17824
17,0.8,3,18728
17,0.8,4,15048
17,0.8,5,15168
18,0.8,1,17512
18,0.8,2,14800
18,0.8,3,21264
18,0.8,4,20064
18,0.8,5,18688
19,0.8,1,13552
19,0.8,2,15848
19,0.8,3,15920
19,0.8,4,19848
19,0.8,5,18176
20,0.8,1,18080
20,0.8,2,18296
20,0.8,3,20952
20,0.8,4,17432
20,0.8,5,17416
21,0.8,1,23888
21,0.8,2,23320
21,0.8,3,21048
21,0.8,4,20736
21,0.8,5,22704
22,0.8,1,18368
22,0.8,2,18824
22,0.8,3,17352
22,0.8,4,17064
22,0.8,5,15816
23,0.8,1,18824
23,0.8,2,18704
23,0.8,3,23320
23,0.8,4,20048
23,0.8,5,21088
24,0.8,1,23016
24,0.8,2,16416
24,0.8,3,20112
24,0.8,4,33168
24,0.8,5,26080
25,0.8,1,19336
25,0.8,2,23392
25,0.8,3,21096
25,0.8,4,18952
25,0.8,5,20200
26,0.8,1,20352
26,0.8,2,18136
26,0.8,3,27648
26,0.8,4,26192
26,0.8,5,17344
27,0.8,1,35168
27,0.8,2,20032
27,0.8,3,31408
27,0.8,4,24912
27,0.8,5,20240
28,0.8,1,25816
28,0.8,2,26544
28,0.8,3,24224
28,0.8,4,25872
28,0.8,5,25968
29,0.8,1,31256
29,0.8,2,28184
29,0.8,3,26016
29,0.8,4,20840
29,0.8,5,22968
30,0.8,1,36152
30,0.8,2,27664
30,0.8,3,23792
30,0.8,4,23680
30,0.8,5,24184
31,0.8,1,25168
31,0.8,2,19560
31,0.8,3,33120
31,0.8,4,25440
31,0.8,5,26312
32,0.8,1,30504
32,0.8,2,39224
32,0.8,3,30368
32,0.8,4,27872
32,0.8,5,30440
33,0.8,1,18880
33,0.8,2,33416
33,0.8,3,29624
33,0.8,4,31408
33,0.8,5,24936
34,0.8,1,30176
34,0.8,2,29984
34,0.8,3,32472
34,0.8,4,28776
34,0.8,5,37800
35,0.8,1,27848
35,0.8,2,35712
35,0.8,3,37992
35,0.8,4,27936
35,0.8,5,25536
36,0.8,1,29992
36,0.8,2,23368
36,0.8,3,43984
36,0.8,4,33880
36,0.8,5,27328
37,0.8,1,38712
37,0.8,2,37816
37,0.8,3,38792
37,0.8,4,37904
37,0.8,5,42712
38,0.8,1,32888
38,0.8,2,31424
38,0.8,3,39440
38,0.8,4,35744
38,0.8,5,31936
39,0.8,1,27312
39,0.8,2,45056
39,0.8,3,35824
39,0.8,4,31952
39,0.8,5,34448
40,0.8,1,31672
40,0.8,2,40424
40,0.8,3,28608
40,0.8,4,38896
40,0.8,5,34680
41,0.8,1,42176
41,0.8,2,33672
41,0.8,3,33064
41,0.8,4,33424
41,0.8,5,36720
42,0.8,1,37984
42,0.8,2,42648
42,0.8,3,31696
42,0.8,4,30856
42,0.8,5,39000
43,0.8,1,32584
43,0.8,2,32648
43,0.8,3,44272
43,0.8,4,41624
43,0.8,5,33824
44,0.8,1,37704
44,0.8,2,42648
44,0.8,3,40984
44,0.8,4,40000
44,0.8,5,42104
45,0.8,1,33176
45,0.8,2,40032
45,0.8,3,42680
45,0.8,4,33800
45,0.8,5,30200
46,0.8,1,35160
46,0.8,2,37000
46,0.8,3,33136
46,0.8,4,42680
46,0.8,5,47480
47,0.8,1,47568
47,0.8,2,47440
47,0.8,3,43800
47,0.8,4,42176
47,0.8,5,45744
48,0.8,1,41104
48,0.8,2,42072
48,0.8,3,48752
48,0.8,4,44800
48,0.8,5,46992
49,0.8,1,44368
49,0.8,2,41272
49,0.8,3,49104
49,0.8,4,51888
49,0.8,5,43552
50,0.8,1,44232
50,0.8,2,41280
50,0.8,3,45760
50,0.8,4,58464
50,0.8,5,54872
51,0.8,1,45632
51,0.8,2,37696
51,0.8,3,58992
51,0.8,4,54760
51,0.8,5,41888
52,0.8,1,35016
52,0.8,2,47664
52,0.8,3,37280
52,0.8,4,56072
52,0.8,5,46416
53,0.8,1,46216
53,0.8,2,56056
53,0.8,3,41728
53,0.8,4,43624
53,0.8,5,53664
54,0.8,1,51248
54,0.8,2,52184
54,0.8,3,51248
54,0.8,4,44368
54,0.8,5,38880
55,0.8,1,47344
55,0.8,2,51592
55,0.8,3,55112
55,0.8,4,42648
55,0.8,5,55464
56,0.8,1,45808
56,0.8,2,43568
56,0.8,3,50816
56,0.8,4,54616
56,0.8,5,54672
57,0.8,1,54320
57,0.8,2,53904
57,0.8,3,56056
57,0.8,4,55032
57,0.8,5,57272
58,0.8,1,56272
58,0.8,2,52768
58,0.8,3,51328
58,0.8,4,49376
58,0.8,5,47856
59,0.8,1,55144
59,0.8,2,60136
59,0.8,3,52760
59,0.8,4,53344
59,0.8,5,61704
60,0.8,1,55232
60,0.8,2,56064
60,0.8,3,54720
60,0.8,4,56608
60,0.8,5,64240
61,0.8,1,43248
61,0.8,2,47536
61,0.8,3,61264
61,0.8,4,58064
61,0.8,5,46680
62,0.8,1,65352
62,0.8,2,49168
62,0.8,3,56104
62,0.8,4,57736
62,0.8,5,57672
63,0.8,1,62760
63,0.8,2,49344
63,0.8,3,55184
63,0.8,4,56072
63,0.8,5,53592
64,0.8,1,50376
64,0.8,2,56576
64,0.8,3,69880
64,0.8,4,52544
64,0.8,5,70248
65,0.8,1,65008
65,0.8,2,54400
65,0.8,3,54864
65,0.8,4,58976
65,0.8,5,59760
66,0.8,1,47960
66,0.8,2,75368
66,0.8,3,58464
66,0.8,4,56680
66,0.8,5,51424
67,0.8,1,65384
67,0.8,2,69976
67,0.8,3,61808
67,0.8,4,53648
67,0.8,5,56840
68,0.8,1,54688
68,0.8,2,61256
68,0.8,3,58792
68,0.8,4,54320
68,0.8,5,65504
69,0.8,1,61368
69,0.8,2,64160
69,0.8,3,67512
69,0.8,4,63296
69,0.8,5,66736
70,0.8,1,83408
70,0.8,2,64320
70,0.8,3,64632
70,0.8,4,63080
70,0.8,5,75272
71,0.8,1,58192
71,0.8,2,60168
71,0.8,3,65560
71,0.8,4,63920
71,0.8,5,54808
72,0.8,1,65552
72,0.8,2,88784
72,0.8,3,65352
72,0.8,4,73936
72,0.8,5,67608
73,0.8,1,70840
73,0.8,2,55416
73,0.8,3,61888
73,0.8,4,77256
73,0.8,5,60080
74,0.8,1,58080
74,0.8,2,63344
74,0.8,3,77528
74,0.8,4,80448
74,0.8,5,69424
75,0.8,1,53456
75,0.8,2,58920
75,0.8,3,55288
75,0.8,4,80712
75,0.8,5,78776
76,0.8,1,73536
76,0.8,2,68096
76,0.8,3,84096
76,0.8,4,71272
76,0.8,5,71128
77,0.8,1,77984
77,0.8,2,78360
77,0.8,3,65416
77,0.8,4,74424
77,0.8,5,66776
78,0.8,1,84624
78,0.8,2,69832
78,0.8,3,71784
78,0.8,4,65168
78,0.8,5,81136
79,0.8,1,75192
79,0.8,2,67248
79,0.8,3,65824
79,0.8,4,63344
79,0.8,5,68320
80,0.8,1,66192
80,0.8,2,66744
80,0.8,3,69696
80,0.8,4,76696
80,0.8,5,87624
81,0.8,1,76296
81,0.8,2,79208
81,0.8,3,68552
81,0.8,4,63552
81,0.8,5,76256
82,0.8,1,73960
82,0.8,2,85880
82,0.8,3,70984
82,0.8,4,71496
82,0.8,5,71568
83,0.8,1,73656
83,0.8,2,78584
83,0.8,3,62800
83,0.8,4,76128
83,0.8,5,69096
84,0.8,1,73616
84,0.8,2,68744
84,0.8,3,66904
84,0.8,4,81088
84,0.8,5,84680
85,0.8,1,63208
85,0.8,2,68896
85,0.8,3,71032
85,0.8,4,93584
85,0.8,5,72432
86,0.8,1,78808
86,0.8,2,83416
86,0.8,3,75952
86,0.8,4,83848
86,0.8,5,79288
87,0.8,1,73776
87,0.8,2,80952
87,0.8,3,82160
87,0.8,4,83032
87,0.8,5,82760
88,0.8,1,79056
88,0.8,2,80280
88,0.8,3,89376
88,0.8,4,73816
88,0.8,5,92056
89,0.8,1,92256
89,0.8,2,78384
89,0.8,3,84856
89,0.8,4,79640
89,0.8,5,69352
90,0.8,1,87152
90,0.8,2,74160
90,0.8,3,76504
90,0.8,4,74608
90,0.8,5,90952
91,0.8,1,87528
91,0.8,2,74576
91,0.8,3,75680
91,0.8,4,80584
91,0.8,5,89848
92,0.8,1,86096
92,0.8,2,81688
92,0.8,3,87144
92,0.8,4,87080
92,0.8,5,95944
93,0.8,1,91848
93,0.8,2,74320
93,0.8,3,88224
93,0.8,4,99384
93,0.8,5,92968
94,0.8,1,79288
94,0.8,2,92944
94,0.8,3,67752
94,0.8,4,88504
94,0.8,5,89144
95,0.8,1,80280
95,0.8,2,87192
95,0.8,3,87768
95,0.8,4,82752
95,0.8,5,99872
96,0.8,1,99592
96,0.8,2,87344
96,0.8,3,87624
96,0.8,4,81664
96,0.8,5,89104
97,0.8,1,88168
97,0.8,2,100232
97,0.8,3,83448
97,0.8,4,89536
97,0.8,5,112704
98,0.8,1,92432
98,0.8,2,100344
98,0.8,3,84088
98,0.8,4,94872
98,0.8,5,92288
99,0.8,1,94528
99,0.8,2,87224
99,0.8,3,91280
99,0.8,4,86712
99,0.8,5,89240
100,0.8,1,95768
100,0.8,2,87696
100,0.8,3,94264
100,0.8,4,90376
100,0.8,5,92728
1,0.9,1,2040
1,0.9,2,2040
1,0.9,3,2040
1,0.9,4,2040
1,0.9,5,2040
2,0.9,1,2496
2,0.9,2,3920
2,0.9,3,3120
2,0.9,4,2496
2,0.9,5,2632
3,0.9,1,5256
3,0.9,2,3064
3,0.9,3,3232
3,0.9,4,4384
3,0.9,5,4488
4,0.9,1,5200
4,0.9,2,4760
4,0.9,3,5056
4,0.9,4,5648
4,0.9,5,4376
5,0.9,1,4920
5,0.9,2,6912
5,0.9,3,5600
5,0.9,4,7384
5,0.9,5,6072
6,0.9,1,7616
6,0.9,2,6264
6,0.9,3,7640
6,0.9,4,9992
6,0.9,5,6968
7,0.9,1,9776
7,0.9,2,6296
7,0.9,3,5656
7,0.9,4,12744
7,0.9,5,6840
8,0.9,1,9856
8,0.9,2,11264
8,0.9,3,8808
8,0.9,4,7184
8,0.9,5,7344
9,0.9,1,4800
9,0.9,2,6448
9,0.9,3,10552
9,0.9,4,10448
9,0.9,5,8240
10,0.9,1,10384
10,0.9,2,8400
10,0.9,3,11184
10,0.9,4,8440
10,0.9,5,11400
11,0.9,1,10256
11,0.9,2,8368
11,0.9,3,8776
11,0.9,4,12272
11,0.9,5,11576
12,0.9,1,10864
12,0.9,2,14864
12,0.9,3,13136
12,0.9,4,7760
12,0.9,5,9568
13,0.9,1,13624
13,0.9,2,12624
13,0.9,3,13008
13,0.9,4,13512
13,0.9,5,10384
14,0.9,1,13744
14,0.9,2,8632
14,0.9,3,16224
14,0.9,4,13024
14,0.9,5,16416
15,0.9,1,14464
15,0.9,2,10944
15,0.9,3,12736
15,0.9,4,10288
15,0.9,5,14848
16,0.9,1,13160
16,0.9,2,14784
16,0.9,3,16208
16,0.9,4,15744
16,0.9,5,18416
17,0.9,1,17984
17,0.9,2,19176
17,0.9,3,14504
17,0.9,4,13088
17,0.9,5,15680
18,0.9,1,17336
18,0.9,2,15792
18,0.9,3,17576
18,0.9,4,15080
18,0.9,5,15088
19,0.9,1,19312
19,0.9,2,15304
19,0.9,3,15752
19,0.9,4,16288
19,0.9,5,17624
20,0.9,1,25224
20,0.9,2,16456
20,0.9,3,15048
20,0.9,4,20448
20,0.9,5,19680
21,0.9,1,17456
21,0.9,2,24512
21,0.9,3,16336
21,0.9,4,25096
21,0.9,5,22392
22,0.9,1,20696
22,0.9,2,16984
22,0.9,3,25144
22,0.9,4,21248
22,0.9,5,19032
23,0.9,1,19784
23,0.9,2,24856
23,0.9,3,14512
23,0.9,4,14968
23,0.9,5,16384
24,0.9,1,24680
24,0.9,2,19568
24,0.9,3,28824
24,0.9,4,22208
24,0.9,5,25040
25,0.9,1,22576
25,0.9,2,22864
25,0.9,3,23584
25,0.9,4,26080
25,0.9,5,22704
26,0.9,1,19144
26,0.9,2,21176
26,0.9,3,27336
26,0.9,4,22264
26,0.9,5,27648
27,0.9,1,28184
27,0.9,2,25736
27,0.9,3,25768
27,0.9,4,23344
27,0.9,5,28216
28,0.9,1,21648
28,0.9,2,31392
28,0.9,3,21792
28,0.9,4,22552
28,0.9,5,22216
29,0.9,1,31224
29,0.9,2,21152
29,0.9,3,28216
29,0.9,4,29296
29,0.9,5,27128
30,0.9,1,27608
30,0.9,2,27768
30,0.9,3,34680
30,0.9,4,29360
30,0.9,5,22528
31,0.9,1,43376
31,0.9,2,39056
31,0.9,3,27688
31,0.9,4,25408
31,0.9,5,23448
32,0.9,1,33648
32,0.9,2,26608
32,0.9,3,26072
32,0.9,4,24456
32,0.9,5,26368
33,0.9,1,29232
33,0.9,2,29432
33,0.9,3,34752
33,0.9,4,27984
33,0.9,5,38480
34,0.9,1,27064
34,0.9,2,25704
34,0.9,3,28048
34,0.9,4,34072
34,0.9,5,34288
35,0.9,1,29456
35,0.9,2,35136
35,0.9,3,38360
35,0.9,4,29088
35,0.9,5,33472
36,0.9,1,33200
36,0.9,2,43144
36,0.9,3,28336
36,0.9,4,37344
36,0.9,5,35088
37,0.9,1,39904
37,0.9,2,35784
37,0.9,3,30360
37,0.9,4,30024
37,0.9,5,31776
38,0.9,1,36768
38,0.9,2,34096
38,0.9,3,37456
38,0.9,4,35328
38,0.9,5,38680
39,0.9,1,38048
39,0.9,2,35832
39,0.9,3,39448
39,0.9,4,34056
39,0.9,5,39344
40,0.9,1,35216
40,0.9,2,23256
40,0.9,3,34320
40,0.9,4,44248
40,0.9,5,35776
41,0.9,1,33840
41,0.9,2,38504
41,0.9,3,35424
41,0.9,4,29656
41,0.9,5,41432
42,0.9,1,35840
42,0.9,2,33760
42,0.9,3,42304
42,0.9,4,38000
42,0.9,5,34008
43,0.9,1,36832
43,0.9,2,43584
43,0.9,3,44456
43,0.9,4,49552
43,0.9,5,33168
44,0.9,1,38272
44,0.9,2,37344
44,0.9,3,56360
44,0.9,4,43568
44,0.9,5,40216
45,0.9,1,47832
45,0.9,2,32872
45,0.9,3,38912
45,0.9,4,39520
45,0.9,5,41888
46,0.9,1,45400
46,0.9,2,41160
46,0.9,3,38256
46,0.9,4,39216
46,0.9,5,35960
47,0.9,1,45384
47,0.9,2,40040
47,0.9,3,41312
47,0.9,4,44464
47,0.9,5,38784
48,0.9,1,33072
48,0.9,2,49344
48,0.9,3,37872
48,0.9,4,48552
48,0.9,5,39128
49,0.9,1,46752
49,0.9,2,48856
49,0.9,3,57352
49,0.9,4,36960
49,0.9,5,37712
50,0.9,1,46232
50,0.9,2,45488
50,0.9,3,41816
50,0.9,4,41824
50,0.9,5,49976
51,0.9,1,51312
51,0.9,2,51048
51,0.9,3,46032
51,0.9,4,44960
51,0.9,5,45504
52,0.9,1,44664
52,0.9,2,46432
52,0.9,3,49264
52,0.9,4,51608
52,0.9,5,55432
53,0.9,1,45776
53,0.9,2,47904
53,0.9,3,42576
53,0.9,4,47328
53,0.9,5,44328
54,0.9,1,49320
54,0.9,2,40488
54,0.9,3,46488
54,0.9,4,37440
54,0.9,5,52192
55,0.9,1,45888
55,0.9,2,50232
55,0.9,3,53776
55,0.9,4,51704
55,0.9,5,56216
56,0.9,1,57480
56,0.9,2,55912
56,0.9,3,47168
56,0.9,4,60136
56,0.9,5,55104
57,0.9,1,54056
57,0.9,2,50672
57,0.9,3,53072
57,0.9,4,47640
57,0.9,5,46704
58,0.9,1,53016
58,0.9,2,57432
58,0.9,3,56104
58,0.9,4,52432
58,0.9,5,55672
59,0.9,1,44584
59,0.9,2,54520
59,0.9,3,62880
59,0.9,4,44880
59,0.9,5,59352
60,0.9,1,50888
60,0.9,2,47960
60,0.9,3,61752
60,0.9,4,52464
60,0.9,5,52144
61,0.9,1,60912
61,0.9,2,50432
61,0.9,3,47632
61,0.9,4,60960
61,0.9,5,55288
62,0.9,1,46944
62,0.9,2,52696
62,0.9,3,49128
62,0.9,4,52632
62,0.9,5,60368
63,0.9,1,60488
63,0.9,2,62736
63,0.9,3,59208
63,0.9,4,45920
63,0.9,5,54016
64,0.9,1,58656
64,0.9,2,56656
64,0.9,3,49760
64,0.9,4,69080
64,0.9,5,55784
65,0.9,1,58456
65,0.9,2,54864
65,0.9,3,66432
65,0.9,4,56336
65,0.9,5,59640
66,0.9,1,65144
66,0.9,2,55816
66,0.9,3,62920
66,0.9,4,63272
66,0.9,5,62096
67,0.9,1,65744
67,0.9,2,73024
67,0.9,3,69312
67,0.9,4,48704
67,0.9,5,46760
68,0.9,1,58032
68,0.9,2,49672
68,0.9,3,53616
68,0.9,4,76848
68,0.9,5,65792
69,0.9,1,65240
69,0.9,2,79000
69,0.9,3,57536
69,0.9,4,44744
69,0.9,5,51624
70,0.9,1,62464
70,0.9,2,64744
70,0.9,3,64632
70,0.9,4,62128
70,0.9,5,68576
71,0.9,1,68080
71,0.9,2,64912
71,0.9,3,65080
71,0.9,4,57904
71,0.9,5,67608
72,0.9,1,77504
72,0.9,2,72816
72,0.9,3,72408
72,0.9,4,68920
72,0.9,5,61288
73,0.9,1,67616
73,0.9,2,69256
73,0.9,3,67880
73,0.9,4,67616
73,0.9,5,66040
74,0.9,1,73744
74,0.9,2,57792
74,0.9,3,60440
74,0.9,4,64216
74,0.9,5,58968
75,0.9,1,67000
75,0.9,2,74056
75,0.9,3,80344
75,0.9,4,62184
75,0.9,5,65976
76,0.9,1,57632
76,0.9,2,63176
76,0.9,3,64416
76,0.9,4,59968
76,0.9,5,70264
77,0.9,1,69984
77,0.9,2,63448
77,0.9,3,85896
77,0.9,4,65480
77,0.9,5,66424
78,0.9,1,74768
78,0.9,2,69848
78,0.9,3,71736
78,0.9,4,59360
78,0.9,5,74440
79,0.9,1,70464
79,0.9,2,69480
79,0.9,3,67072
79,0.9,4,69224
79,0.9,5,76288
80,0.9,1,84920
80,0.9,2,73928
80,0.9,3,69304
80,0.9,4,70824
80,0.9,5,67848
81,0.9,1,63568
81,0.9,2,69944
81,0.9,3,71952
81,0.9,4,61728
81,0.9,5,78064
82,0.9,1,79128
82,0.9,2,76784
82,0.9,3,72784
82,0.9,4,73768
82,0.9,5,78728
83,0.9,1,90712
83,0.9,2,77992
83,0.9,3,73536
83,0.9,4,68632
83,0.9,5,73608
84,0.9,1,82872
84,0.9,2,80408
84,0.9,3,85320
84,0.9,4,74288
84,0.9,5,91256
85,0.9,1,67424
85,0.9,2,70136
85,0.9,3,79704
85,0.9,4,78088
85,0.9,5,68872
86,0.9,1,95544
86,0.9,2,82096
86,0.9,3,79216
86,0.9,4,76256
86,0.9,5,69128
87,0.9,1,75224
87,0.9,2,61768
87,0.9,3,79392
87,0.9,4,77944
87,0.9,5,71712
88,0.9,1,86008
88,0.9,2,77216
88,0.9,3,79464
88,0.9,4,79840
88,0.9,5,83408
89,0.9,1,68248
89,0.9,2,86344
89,0.9,3,97744
89,0.9,4,76984
89,0.9,5,79928
90,0.9,1,82496
90,0.9,2,78376
90,0.9,3,92864
90,0.9,4,79160
90,0.9,5,102784
91,0.9,1,83240
91,0.9,2,76920
91,0.9,3,81584
91,0.9,4,87144
91,0.9,5,83408
92,0.9,1,104608
92,0.9,2,92056
92,0.9,3,77144
92,0.9,4,101664
92,0.9,5,75432
93,0.9,1,80624
93,0.9,2,86648
93,0.9,3,90632
93,0.9,4,96040
93,0.9,5,109048
94,0.9,1,87360
94,0.9,2,76640
94,0.9,3,84128
94,0.9,4,97536
94,0.9,5,87320
95,0.9,1,82080
95,0.9,2,95200
95,0.9,3,95136
95,0.9,4,95376
95,0.9,5,102400
96,0.9,1,88288
96,0.9,2,88400
96,0.9,3,88448
96,0.9,4,95472
96,0.9,5,81408
97,0.9,1,102064
97,0.9,2,98480
97,0.9,3,95760
97,0.9,4,84736
97,0.9,5,83552
98,0.9,1,99176
98,0.9,2,88520
98,0.9,3,84352
98,0.9,4,100408
98,0.9,5,92376
99,0.9,1,102424
99,0.9,2,85824
99,0.9,3,107576
99,0.9,4,92816
99,0.9,5,94256
100,0.9,1,79592
100,0.9,2,87592
100,0.9,3,93312
100,0.9,4,84320
100,0.9,5,85064
1,1.0,1,2040
1,1.0,2,2040
1,1.0,3,2040
1,1.0,4,2040
1,1.0,5,2040
2,1.0,1,2832
2,1.0,2,2496
2,1.0,3,2656
2,1.0,4,2632
2,1.0,5,4240
3,1.0,1,2960
3,1.0,2,3792
3,1.0,3,4144
3,1.0,4,4216
3,1.0,5,3928
4,1.0,1,3864
4,1.0,2,5312
4,1.0,3,3448
4,1.0,4,6176
4,1.0,5,5760
5,1.0,1,4488
5,1.0,2,3584
5,1.0,3,4592
5,1.0,4,6040
5,1.0,5,5800
6,1.0,1,6208
6,1.0,2,8704
6,1.0,3,8472
6,1.0,4,9528
6,1.0,5,6944
7,1.0,1,9840
7,1.0,2,5736
7,1.0,3,8632
7,1.0,4,9136
7,1.0,5,8080
8,1.0,1,7744
8,1.0,2,8512
8,1.0,3,9960
8,1.0,4,11448
8,1.0,5,8752
9,1.0,1,12840
9,1.0,2,11848
9,1.0,3,11600
9,1.0,4,9056
9,1.0,5,8200
10,1.0,1,12920
10,1.0,2,8688
10,1.0,3,11184
10,1.0,4,8200
10,1.0,5,10712
11,1.0,1,12376
11,1.0,2,11664
11,1.0,3,13680
11,1.0,4,12752
11,1.0,5,11208
12,1.0,1,15080
12,1.0,2,14256
12,1.0,3,8240
12,1.0,4,11792
12,1.0,5,17232
13,1.0,1,7888
13,1.0,2,12600
13,1.0,3,15752
13,1.0,4,10392
13,1.0,5,14256
14,1.0,1,9040
14,1.0,2,15416
14,1.0,3,9616
14,1.0,4,11128
14,1.0,5,11840
15,1.0,1,16984
15,1.0,2,16048
15,1.0,3,17152
15,1.0,4,15208
15,1.0,5,11152
16,1.0,1,12888
16,1.0,2,19216
16,1.0,3,17136
16,1.0,4,15256
16,1.0,5,16440
17,1.0,1,16248
17,1.0,2,15328
17,1.0,3,13976
17,1.0,4,18680
