N,P,X,Cmap,Parents,Children
94,0.4,4,37728,63984,66232
94,0.4,5,34856,66408,68656
95,0.4,1,31168,56808,59080
95,0.4,2,37176,66752,69024
95,0.4,3,42312,71336,73608
95,0.4,4,33440,59872,62144
95,0.4,5,36136,62024,64296
96,0.4,1,36072,61784,64080
96,0.4,2,35264,66576,68872
96,0.4,3,35376,63240,65536
96,0.4,4,38512,64712,67008
96,0.4,5,37696,63368,65664
97,0.4,1,46208,70432,72752
97,0.4,2,35408,72048,74368
97,0.4,3,35392,61744,64064
97,0.4,4,36040,67800,70120
97,0.4,5,34912,68784,71104
98,0.4,1,44856,72464,74808
98,0.4,2,44520,63912,66256
98,0.4,3,40448,71736,74080
98,0.4,4,36840,66616,68960
98,0.4,5,30768,65896,68264
99,0.4,1,38528,63664,66032
99,0.4,2,55528,70168,72536
99,0.4,3,37952,69672,72040
99,0.4,4,49168,70096,72464
99,0.4,5,42984,66016,68384
100,0.4,1,41144,68848,71240
100,0.4,2,43352,72864,75256
100,0.4,3,49304,72248,74640
100,0.4,4,45176,65408,67800
100,0.4,5,37232,74992,77384
1,0.5,1,2328,16,16
1,0.5,2,2328,16,16
1,0.5,3,2328,16,16
1,0.5,4,2328,16,16
1,0.5,5,2328,16,16
2,0.5,1,2560,664,688
2,0.5,2,2392,1264,1288
2,0.5,3,2600,704,728
2,0.5,4,2392,944,968
2,0.5,5,2416,536,560
3,0.5,1,2624,968,1016
3,0.5,2,2480,768,816
3,0.5,3,2456,848,896
3,0.5,4,2624,1016,1064
3,0.5,5,2624,1968,2016
4,0.5,1,2912,1360,1432
4,0.5,2,3240,2672,2744
4,0.5,3,2672,1360,1432
4,0.5,4,4064,2312,2368
4,0.5,5,6368,5992,6080
5,0.5,1,5472,3816,3912
5,0.5,2,3752,3688,3768
5,0.5,3,2752,1968,2064
5,0.5,4,2816,2000,2096
5,0.5,5,5448,6096,6208
6,0.5,1,3048,4200,4336
6,0.5,2,3528,3728,3848
6,0.5,3,3464,3520,3640
6,0.5,4,5616,4992,5128
6,0.5,5,6232,7048,7184
7,0.5,1,6120,5736,5880
7,0.5,2,2904,4248,4408
7,0.5,3,4344,4160,4304
7,0.5,4,2712,3048,3192
7,0.5,5,3080,4456,4616
8,0.5,1,3488,4584,4752
8,0.5,2,5776,4880,5048
8,0.5,3,4448,4048,4232
8,0.5,4,2824,5352,5536
8,0.5,5,4048,5424,5576
9,0.5,1,5400,6816,6992
9,0.5,2,6632,6320,6528
9,0.5,3,3936,4792,4984
9,0.5,4,3432,5864,6072
9,0.5,5,4680,5504,5712
10,0.5,1,5552,7264,7480
10,0.5,2,6216,7568,7800
10,0.5,3,4032,7944,8160
10,0.5,4,4480,5432,5664
10,0.5,5,5280,8640,8872
11,0.5,1,3576,6992,7248
11,0.5,2,5464,7368,7624
11,0.5,3,5384,10296,10552
11,0.5,4,5488,5064,5304
11,0.5,5,5712,9152,9408
12,0.5,1,4840,10792,11072
12,0.5,2,3952,7928,8208
12,0.5,3,4832,6976,7240
12,0.5,4,4864,8560,8824
12,0.5,5,5552,6896,7160
13,0.5,1,7480,9032,9304
13,0.5,2,7000,9656,9960
13,0.5,3,6320,11464,11768
13,0.5,4,5416,7016,7288
13,0.5,5,8960,12248,12552
14,0.5,1,5976,10912,11208
14,0.5,2,3520,7160,7488
14,0.5,3,6480,10616,10928
14,0.5,4,8840,9920,10248
14,0.5,5,8976,12456,12768
15,0.5,1,4440,7336,7672
15,0.5,2,6992,11280,11632
15,0.5,3,4992,11376,11728
15,0.5,4,8256,11056,11408
15,0.5,5,6944,8424,8776
16,0.5,1,7592,11432,11792
16,0.5,2,9064,13904,14280
16,0.5,3,6472,7544,7904
16,0.5,4,7288,10920,11296
16,0.5,5,6464,8920,9296
17,0.5,1,6800,9376,9776
17,0.5,2,9416,13200,13600
17,0.5,3,5432,15296,15696
17,0.5,4,8512,10984,11384
17,0.5,5,6328,11184,11584
18,0.5,1,6416,14224,14648
18,0.5,2,9584,15008,15432
18,0.5,3,7584,14216,14640
18,0.5,4,7400,10776,11200
18,0.5,5,7912,12320,12744
19,0.5,1,7640,14544,14992
19,0.5,2,7776,14496,14944
19,0.5,3,9400,16968,17416
19,0.5,4,10384,13240,13688
19,0.5,5,10320,12040,12488
20,0.5,1,10160,12808,13280
20,0.5,2,8608,11552,12024
20,0.5,3,7648,13944,14416
20,0.5,4,6864,13480,13952
20,0.5,5,10656,13840,14312
21,0.5,1,9064,13424,13904
21,0.5,2,10744,13976,14472
21,0.5,3,10048,16480,16976
21,0.5,4,12384,18200,18696
21,0.5,5,7432,13576,14072
22,0.5,1,9792,13552,14072
22,0.5,2,8416,15208,15728
22,0.5,3,8632,15496,16016
22,0.5,4,9304,15920,16440
22,0.5,5,6016,13888,14408
23,0.5,1,8728,16600,17144
23,0.5,2,8632,14064,14608
23,0.5,3,9832,17776,18344
23,0.5,4,11520,16064,16608
23,0.5,5,7120,14792,15320
24,0.5,1,7448,14712,15280
24,0.5,2,6952,17128,17696
24,0.5,3,13296,18552,19120
24,0.5,4,12568,17344,17912
24,0.5,5,9608,15288,15856
25,0.5,1,7712,13776,14368
25,0.5,2,10872,20160,20752
25,0.5,3,7520,17424,18016
25,0.5,4,11432,16576,17168
25,0.5,5,14672,22248,22840
26,0.5,1,10864,17616,18232
26,0.5,2,18944,22904,23520
26,0.5,3,11088,16976,17592
26,0.5,4,15648,24424,25040
26,0.5,5,16184,22664,23280
27,0.5,1,10936,18280,18920
27,0.5,2,10280,15512,16152
27,0.5,3,12568,18904,19544
27,0.5,4,10664,19128,19768
27,0.5,5,8720,12432,13072
28,0.5,1,12120,18392,19056
28,0.5,2,13912,22776,23440
28,0.5,3,15984,24192,24856
28,0.5,4,7688,18272,18936
28,0.5,5,9776,20360,21024
29,0.5,1,15736,24784,25496
29,0.5,2,9688,20952,21640
29,0.5,3,11904,19800,20488
29,0.5,4,14440,21768,22456
29,0.5,5,11560,21896,22584
30,0.5,1,9336,16304,17016
30,0.5,2,13016,20152,20864
30,0.5,3,12472,23136,23848
30,0.5,4,18432,29680,30392
30,0.5,5,12480,23336,24048
31,0.5,1,7952,21656,22416
31,0.5,2,12072,27608,28344
31,0.5,3,12520,20112,20872
31,0.5,4,24312,33640,34376
31,0.5,5,8520,16808,17544
32,0.5,1,11800,20328,21088
32,0.5,2,18928,28640,29400
32,0.5,3,13808,26568,27328
32,0.5,4,16392,23776,24536
32,0.5,5,13648,22704,23464
33,0.5,1,10464,22776,23560
33,0.5,2,11680,18000,18784
33,0.5,3,13528,27344,28128
33,0.5,4,10984,19088,19872
33,0.5,5,9984,17544,18328
34,0.5,1,13472,22840,23648
34,0.5,2,8424,20744,21552
34,0.5,3,11016,20712,21520
34,0.5,4,17280,27040,27848
34,0.5,5,10216,18304,19112
35,0.5,1,20360,28928,29760
35,0.5,2,9880,22040,22872
35,0.5,3,10536,22512,23344
35,0.5,4,17632,29680,30512
35,0.5,5,21264,36768,37600
36,0.5,1,14536,25272,26128
36,0.5,2,13000,23144,24000
36,0.5,3,15960,20712,21568
36,0.5,4,18400,30952,31808
36,0.5,5,18656,26200,27056
37,0.5,1,17280,29000,29880
37,0.5,2,12032,18656,19536
37,0.5,3,10352,22400,23280
37,0.5,4,13728,24192,25096
37,0.5,5,13888,22880,23760
38,0.5,1,16656,29712,30616
38,0.5,2,12768,23072,23976
38,0.5,3,16792,32552,33456
38,0.5,4,13304,24104,25008
38,0.5,5,15608,27272,28176
39,0.5,1,15952,22576,23504
39,0.5,2,20608,28624,29552
39,0.5,3,8176,19864,20792
39,0.5,4,15536,26632,27560
39,0.5,5,15088,30128,31056
40,0.5,1,16144,26112,27064
40,0.5,2,14016,25160,26112
40,0.5,3,18048,31224,32176
40,0.5,4,19848,28496,29448
40,0.5,5,19576,31512,32464
41,0.5,1,14824,27808,28784
41,0.5,2,14784,29752,30728
41,0.5,3,15720,25528,26504
41,0.5,4,16120,26832,27808
41,0.5,5,15192,24304,25280
42,0.5,1,17608,28216,29216
42,0.5,2,14248,21576,22576
42,0.5,3,15880,24408,25408
42,0.5,4,15256,25072,26072
42,0.5,5,17784,26032,27032
43,0.5,1,13224,30608,31632
43,0.5,2,16416,30400,31424
43,0.5,3,16256,32224,33248
43,0.5,4,13736,25384,26408
43,0.5,5,15808,29392,30416
44,0.5,1,12880,26472,27520
44,0.5,2,15168,32288,33360
44,0.5,3,15464,27328,28376
44,0.5,4,19224,36576,37624
44,0.5,5,15112,28000,29048
45,0.5,1,18216,36216,37312
45,0.5,2,19376,31616,32688
45,0.5,3,16664,29656,30728
45,0.5,4,12760,26568,27640
45,0.5,5,17280,29176,30248
46,0.5,1,11904,27200,28296
46,0.5,2,18376,29840,30936
46,0.5,3,22544,32688,33784
46,0.5,4,18288,34024,35120
46,0.5,5,21240,38672,39768
47,0.5,1,20056,32768,33888
47,0.5,2,15688,35968,37088
47,0.5,3,20176,47584,48704
47,0.5,4,18776,39680,40800
47,0.5,5,21296,30448,31592
48,0.5,1,19352,33096,34240
48,0.5,2,24024,40112,41256
48,0.5,3,18520,37728,38872
48,0.5,4,19584,32392,33536
48,0.5,5,17408,36552,37696
49,0.5,1,18312,29000,30168
49,0.5,2,17952,30504,31672
49,0.5,3,23408,36952,38120
49,0.5,4,20448,36624,37792
49,0.5,5,24432,39400,40568
50,0.5,1,17904,32304,33496
50,0.5,2,26640,43376,44568
50,0.5,3,16704,36488,37704
50,0.5,4,15304,34960,36152
50,0.5,5,21336,38568,39760
51,0.5,1,18976,30008,31224
51,0.5,2,23704,42768,43984
51,0.5,3,20592,37320,38536
51,0.5,4,26552,38160,39376
51,0.5,5,18816,37560,38776
52,0.5,1,19736,34184,35424
52,0.5,2,20384,39896,41136
52,0.5,3,22856,40440,41680
52,0.5,4,21776,36464,37704
52,0.5,5,19848,34072,35312
53,0.5,1,31376,48472,49736
53,0.5,2,23208,40000,41264
53,0.5,3,22664,35928,37192
53,0.5,4,25296,40248,41512
53,0.5,5,23336,43056,44320
54,0.5,1,17400,43832,45120
54,0.5,2,23464,41728,43016
54,0.5,3,24096,38728,40016
54,0.5,4,30768,47840,49128
54,0.5,5,26432,46888,48176
55,0.5,1,25648,36168,37480
55,0.5,2,17600,35224,36536
55,0.5,3,15528,31080,32392
55,0.5,4,22456,33824,35136
55,0.5,5,24152,32824,34136
56,0.5,1,19976,40808,42144
56,0.5,2,20888,34656,35992
56,0.5,3,18536,42168,43504
56,0.5,4,20696,37200,38536
56,0.5,5,19592,37168,38504
57,0.5,1,31312,48272,49632
57,0.5,2,24392,38336,39696
57,0.5,3,18408,36136,37496
57,0.5,4,23864,40376,41736
57,0.5,5,33680,49120,50480
58,0.5,1,24080,40568,41952
58,0.5,2,23888,43744,45128
58,0.5,3,17720,41304,42688
58,0.5,4,20840,44064,45448
58,0.5,5,24984,37552,38960
59,0.5,1,23048,40728,42136
59,0.5,2,21712,45960,47368
59,0.5,3,27992,42248,43656
59,0.5,4,25000,38672,40080
59,0.5,5,22136,39192,40600
60,0.5,1,20832,35128,36560
60,0.5,2,32520,45520,46952
60,0.5,3,24008,39512,40944
60,0.5,4,27936,40336,41768
60,0.5,5,20888,50000,51432
61,0.5,1,24592,39632,41088
61,0.5,2,25016,42192,43648
61,0.5,3,32128,40360,41816
61,0.5,4,23528,45000,46480
61,0.5,5,24512,46368,47824
62,0.5,1,24136,40720,42200
62,0.5,2,26520,42952,44432
62,0.5,3,23160,48216,49696
62,0.5,4,23264,41032,42512
62,0.5,5,25000,38008,39488
63,0.5,1,28424,47480,48984
63,0.5,2,27512,50392,51896
63,0.5,3,30168,49232,50760
63,0.5,4,25568,43920,45448
63,0.5,5,29072,47640,49144
64,0.5,1,17048,39472,41000
64,0.5,2,27408,50360,51888
64,0.5,3,22472,44896,46424
64,0.5,4,29704,48096,49624
64,0.5,5,30480,42544,44072
65,0.5,1,27944,47240,48792
65,0.5,2,25432,45272,46824
65,0.5,3,28568,48056,49608
65,0.5,4,22856,43480,45032
65,0.5,5,25112,42592,44144
66,0.5,1,24848,42064,43640
66,0.5,2,22560,46088,47664
66,0.5,3,27224,51408,52984
66,0.5,4,26408,44960,46536
66,0.5,5,21584,46392,47968
67,0.5,1,25264,49064,50664
67,0.5,2,31440,52376,53976
67,0.5,3,20560,45120,46720
67,0.5,4,20384,37568,39168
67,0.5,5,22120,40056,41656
68,0.5,1,24472,46648,48272
68,0.5,2,30448,49600,51224
68,0.5,3,19056,43432,45056
68,0.5,4,23680,50440,52064
68,0.5,5,41480,53152,54776
69,0.5,1,28440,43568,45216
69,0.5,2,24256,45216,46864
69,0.5,3,25960,49440,51088
69,0.5,4,19648,42384,44032
69,0.5,5,25576,49080,50728
70,0.5,1,24744,44720,46392
70,0.5,2,29984,51168,52840
70,0.5,3,26944,44112,45784
70,0.5,4,30328,55288,56960
70,0.5,5,23360,44576,46248
71,0.5,1,30256,48240,49936
71,0.5,2,30392,44408,46104
71,0.5,3,23712,51312,53008
71,0.5,4,28128,57040,58736
71,0.5,5,28016,44176,45872
72,0.5,1,28744,53288,55008
72,0.5,2,23904,48016,49736
72,0.5,3,25296,50112,51832
72,0.5,4,21160,46440,48160
72,0.5,5,26224,52096,53816
73,0.5,1,26592,54256,56000
73,0.5,2,31320,50344,52088
73,0.5,3,31288,61496,63240
73,0.5,4,25176,53056,54800
73,0.5,5,26472,47048,48792
74,0.5,1,28760,58104,59872
74,0.5,2,28696,47048,48816
74,0.5,3,20624,43944,45712
74,0.5,4,34936,48768,50536
74,0.5,5,30384,50424,52192
75,0.5,1,32320,56208,58000
75,0.5,2,28560,48912,50704
75,0.5,3,29488,48512,50304
75,0.5,4,32160,52920,54712
75,0.5,5,29608,53848,55640
76,0.5,1,33488,57216,59032
76,0.5,2,37680,61360,63176
76,0.5,3,30832,46912,48728
76,0.5,4,42856,65552,67368
76,0.5,5,25688,54872,56688
77,0.5,1,22960,43704,45544
77,0.5,2,31344,45520,47360
77,0.5,3,31000,54608,56448
77,0.5,4,30040,49768,51608
77,0.5,5,32920,60040,61880
78,0.5,1,29296,57256,59120
78,0.5,2,25896,50472,52336
78,0.5,3,30400,61896,63760
78,0.5,4,26232,52184,54048
78,0.5,5,34424,57440,59304
79,0.5,1,27520,45632,47520
79,0.5,2,34368,55624,57512
79,0.5,3,25896,50120,52008
79,0.5,4,33352,57232,59120
79,0.5,5,27352,54720,56608
80,0.5,1,27888,54320,56232
80,0.5,2,22528,48360,50296
80,0.5,3,28112,51368,53280
80,0.5,4,30424,53688,55600
80,0.5,5,32464,56080,57992
81,0.5,1,31736,59336,61272
81,0.5,2,31976,57184,59120
81,0.5,3,27888,51256,53192
81,0.5,4,29696,53216,55200
81,0.5,5,38936,61200,63136
82,0.5,1,33744,53368,55328
82,0.5,2,26856,47944,49904
82,0.5,3,33920,60144,62104
82,0.5,4,32320,53528,55488
82,0.5,5,30096,55888,57848
83,0.5,1,32576,57840,59824
83,0.5,2,36080,65504,67488
83,0.5,3,33312,60240,62224
83,0.5,4,38032,53640,55624
83,0.5,5,32304,58888,60872
84,0.5,1,25488,59184,61192
84,0.5,2,36568,55936,57944
84,0.5,3,28344,54480,56512
84,0.5,4,32320,52000,54032
84,0.5,5,25176,52424,54432
85,0.5,1,32816,58152,60184
85,0.5,2,31608,55184,57216
85,0.5,3,35672,63048,65080
85,0.5,4,32568,58240,60272
85,0.5,5,36392,56848,58880
86,0.5,1,33368,63056,65112
86,0.5,2,46864,68520,70600
86,0.5,3,32216,56168,58224
86,0.5,4,33088,56392,58448
86,0.5,5,44344,70408,72464
87,0.5,1,34952,56304,58384
87,0.5,2,32264,63880,65960
87,0.5,3,32360,50840,52920
87,0.5,4,37032,62880,64960
87,0.5,5,38240,56184,58264
88,0.5,1,33216,63896,66000
88,0.5,2,36232,57552,59656
88,0.5,3,36168,59616,61720
88,0.5,4,34456,52936,55040
88,0.5,5,37992,71744,73848
89,0.5,1,40592,60552,62680
89,0.5,2,37232,62848,64976
89,0.5,3,43208,63288,65416
89,0.5,4,36936,59144,61272
89,0.5,5,42480,68064,70192
90,0.5,1,32304,53680,55832
90,0.5,2,39456,67312,69464
90,0.5,3,37512,50688,52840
90,0.5,4,36352,57576,59728
90,0.5,5,45168,61928,64080
91,0.5,1,33384,61336,63512
91,0.5,2,32432,58608,60784
91,0.5,3,39992,58088,60264
91,0.5,4,40552,64944,67120
91,0.5,5,35648,55816,57992
92,0.5,1,41816,69464,71664
92,0.5,2,37032,58168,60368
92,0.5,3,33328,60128,62328
92,0.5,4,36960,57536,59736
92,0.5,5,36312,60384,62584
93,0.5,1,39224,63264,65488
93,0.5,2,37984,64952,67176
93,0.5,3,43368,67232,69456
93,0.5,4,43136,63848,66072
93,0.5,5,35352,57600,59824
94,0.5,1,29192,60888,63136
94,0.5,2,31600,63032,65280
94,0.5,3,44992,67688,69936
94,0.5,4,40856,71960,74208
94,0.5,5,40488,58680,60928
95,0.5,1,44392,62216,64488
95,0.5,2,28728,58928,61200
95,0.5,3,45224,68840,71112
95,0.5,4,38208,70176,72448
95,0.5,5,39768,71448,73720
96,0.5,1,44912,72032,74328
96,0.5,2,40648,69128,71424
96,0.5,3,45264,71384,73704
96,0.5,4,36968,59960,62256
96,0.5,5,43232,73544,75840
97,0.5,1,34168,61496,63816
97,0.5,2,43080,74272,76592
97,0.5,3,39008,59232,61552
97,0.5,4,35688,65392,67736
97,0.5,5,34328,65128,67448
98,0.5,1,52344,73120,75464
98,0.5,2,29312,65904,68248
98,0.5,3,36240,67008,69352
98,0.5,4,37032,73640,75984
98,0.5,5,31896,64256,66600
99,0.5,1,40040,74256,76624
99,0.5,2,46304,68232,70600
99,0.5,3,47352,73840,76208
99,0.5,4,39720,63336,65704
99,0.5,5,37608,59744,62112
100,0.5,1,32960,59128,61520
100,0.5,2,38256,63344,65736
100,0.5,3,42592,72312,74704
100,0.5,4,42664,78032,80424
100,0.5,5,47960,69752,72144
1,0.6,1,2328,16,16
1,0.6,2,2328,16,16
1,0.6,3,2328,16,16
1,0.6,4,2328,16,16
1,0.6,5,2328,16,16
2,0.6,1,2392,1528,1552
2,0.6,2,2416,496,520
2,0.6,3,4656,2424,2448
2,0.6,4,2392,280,304
2,0.6,5,2392,320,344
3,0.6,1,2504,896,944
3,0.6,2,2648,1128,1176
3,0.6,3,2504,1616,1664
3,0.6,4,4560,2888,2952
3,0.6,5,2480,2552,2600
4,0.6,1,2896,1472,1544
4,0.6,2,4624,4536,4624
4,0.6,3,2896,1528,1600
4,0.6,4,3672,3008,3080
4,0.6,5,3832,2096,2152
5,0.6,1,3960,4088,4200
5,0.6,2,3784,2224,2320
5,0.6,3,2960,2576,2672
5,0.6,4,2960,1776,1872
5,0.6,5,6056,9400,9512
6,0.6,1,8576,7592,7728
6,0.6,2,5688,5184,5320
6,0.6,3,4040,4464,4600
6,0.6,4,4744,3256,3376
6,0.6,5,4976,6448,6584
7,0.6,1,3072,4512,4656
7,0.6,2,5680,7880,8040
7,0.6,3,3872,7696,7856
7,0.6,4,5200,6232,6392
7,0.6,5,3784,4344,4504
8,0.6,1,4744,5600,5784
8,0.6,2,3616,5808,5992
8,0.6,3,4768,6296,6464
8,0.6,4,4896,5312,5480
8,0.6,5,4216,6216,6400
9,0.6,1,5736,5808,6016
9,0.6,2,5136,5608,5816
9,0.6,3,4792,5232,5440
9,0.6,4,7392,6000,6208
9,0.6,5,6672,6128,6320
10,0.6,1,3000,8768,9000
10,0.6,2,4056,6240,6472
10,0.6,3,4448,7080,7296
10,0.6,4,4976,4968,5184
10,0.6,5,6896,9160,9392
11,0.6,1,6152,9832,10088
11,0.6,2,7912,10520,10760
11,0.6,3,3504,3840,4080
11,0.6,4,6344,9640,9896
11,0.6,5,6064,9120,9360
12,0.6,1,6384,6904,7168
12,0.6,2,6560,7368,7672
12,0.6,3,6640,8024,8304
12,0.6,4,5072,10648,10912
12,0.6,5,5544,9880,10160
13,0.6,1,4272,8144,8432
13,0.6,2,6160,7600,7888
13,0.6,3,4384,7232,7504
13,0.6,4,4896,9912,10216
13,0.6,5,6544,8216,8520
14,0.6,1,6112,7992,8320
14,0.6,2,7112,12840,13168
14,0.6,3,6288,10024,10336
14,0.6,4,5256,8272,8600
14,0.6,5,5912,7008,7320
15,0.6,1,5400,13408,13760
15,0.6,2,8072,9104,9440
15,0.6,3,5712,10336,10688
15,0.6,4,5696,8848,9184
15,0.6,5,4864,9528,9880
16,0.6,1,7072,12192,12568
16,0.6,2,4656,7888,8264
16,0.6,3,8760,12072,12448
16,0.6,4,7624,10992,11368
16,0.6,5,10224,13912,14288
17,0.6,1,5928,12256,12656
17,0.6,2,10296,17064,17464
17,0.6,3,8888,13464,13864
17,0.6,4,9408,13600,14000
17,0.6,5,8104,12080,12480
18,0.6,1,11568,17432,17856
18,0.6,2,6912,10216,10624
18,0.6,3,6104,11256,11704
18,0.6,4,7456,14904,15328
18,0.6,5,7160,11800,12224
19,0.6,1,9304,12520,12968
19,0.6,2,11920,13952,14400
19,0.6,3,9824,13608,14056
19,0.6,4,11000,18472,18944
19,0.6,5,5648,10624,11056
20,0.6,1,10920,13120,13592
20,0.6,2,8480,16560,17032
20,0.6,3,10504,20128,20600
20,0.6,4,12304,19320,19792
20,0.6,5,6672,12488,12960
21,0.6,1,8680,16176,16672
21,0.6,2,8872,14328,14824
21,0.6,3,8640,18384,18880
21,0.6,4,5376,11464,11960
21,0.6,5,8600,11704,12200
22,0.6,1,11848,18064,18584
22,0.6,2,12104,14576,15080
22,0.6,3,9408,15072,15592
22,0.6,4,7896,11440,11960
22,0.6,5,7192,17832,18352
23,0.6,1,8832,19128,19672
23,0.6,2,9952,16216,16760
23,0.6,3,10808,15104,15648
23,0.6,4,9968,14520,15064
23,0.6,5,8416,12312,12856
24,0.6,1,12720,17656,18224
24,0.6,2,9192,16176,16744
24,0.6,3,8008,14672,15240
24,0.6,4,8864,15288,15856
24,0.6,5,10888,17424,17992
25,0.6,1,10504,15432,16024
25,0.6,2,12696,17952,18544
25,0.6,3,9928,15552,16152
25,0.6,4,7888,15224,15800
25,0.6,5,7944,18608,19200
26,0.6,1,11928,21648,22264
26,0.6,2,11288,19600,20216
26,0.6,3,10832,18968,19584
26,0.6,4,10224,17080,17696
26,0.6,5,11520,20456,21072
27,0.6,1,17856,28464,29104
27,0.6,2,9520,16488,17128
27,0.6,3,9424,18464,19104
27,0.6,4,11088,20544,21184
27,0.6,5,8952,16080,16720
28,0.6,1,12728,20112,20776
28,0.6,2,8304,19048,19712
28,0.6,3,16184,26832,27496
28,0.6,4,13312,20456,21120
28,0.6,5,9968,15472,16120
29,0.6,1,16864,33952,34640
29,0.6,2,8184,17488,18176
29,0.6,3,12504,22328,23016
29,0.6,4,10008,20168,20856
29,0.6,5,10832,18488,19176
30,0.6,1,13200,22896,23608
30,0.6,2,10544,16512,17224
30,0.6,3,13336,21888,22600
30,0.6,4,13592,28664,29376
30,0.6,5,9680,14616,15328
31,0.6,1,11880,20032,20768
31,0.6,2,13016,19120,19856
31,0.6,3,8656,20272,21008
31,0.6,4,13136,21384,22120
31,0.6,5,11784,20072,20792
32,0.6,1,15032,22600,23360
32,0.6,2,14752,26048,26808
32,0.6,3,8880,19640,20400
32,0.6,4,8688,17720,18480
32,0.6,5,11952,19344,20104
33,0.6,1,13488,23560,24344
33,0.6,2,14000,22808,23592
33,0.6,3,18272,25856,26640
33,0.6,4,11208,19424,20208
33,0.6,5,19808,29568,30352
34,0.6,1,12296,23984,24792
34,0.6,2,10792,21008,21816
34,0.6,3,14432,23456,24264
34,0.6,4,13128,24216,25024
34,0.6,5,16592,25496,26304
35,0.6,1,15568,26760,27592
35,0.6,2,13272,22704,23536
35,0.6,3,14688,27008,27840
35,0.6,4,16464,22712,23544
35,0.6,5,11808,21504,22336
36,0.6,1,17960,27632,28488
36,0.6,2,13792,24696,25552
36,0.6,3,13400,26008,26864
36,0.6,4,10592,22056,22912
36,0.6,5,17096,30824,31680
37,0.6,1,16704,26296,27176
37,0.6,2,15080,26376,27256
37,0.6,3,16912,28368,29248
37,0.6,4,14920,25800,26680
37,0.6,5,11224,26000,26880
38,0.6,1,11928,20032,20936
38,0.6,2,13664,30384,31312
38,0.6,3,17584,28904,29808
38,0.6,4,16992,29328,30232
38,0.6,5,15496,25224,26128
39,0.6,1,17944,27376,28304
39,0.6,2,14952,23936,24864
39,0.6,3,15688,32088,33016
39,0.6,4,20216,33504,34432
39,0.6,5,15392,28720,29648
40,0.6,1,17016,32224,33176
40,0.6,2,15656,28288,29240
40,0.6,3,11184,25568,26520
40,0.6,4,14192,24896,25848
40,0.6,5,17944,27496,28448
41,0.6,1,12184,20992,22016
41,0.6,2,16664,23240,24216
41,0.6,3,21280,31112,32088
41,0.6,4,18032,28560,29536
41,0.6,5,13792,24920,25896
42,0.6,1,13000,28216,29216
42,0.6,2,20344,28728,29728
42,0.6,3,13456,25232,26232
42,0.6,4,17960,31504,32504
42,0.6,5,17360,28112,29112
43,0.6,1,17688,28008,29032
43,0.6,2,17112,34160,35184
43,0.6,3,15880,28784,29808
43,0.6,4,14424,29648,30672
43,0.6,5,15368,28760,29784
44,0.6,1,13240,25696,26744
44,0.6,2,19744,28168,29216
44,0.6,3,18112,35368,36416
44,0.6,4,13160,27456,28504
44,0.6,5,11736,23360,24408
45,0.6,1,20064,30648,31720
45,0.6,2,18384,33608,34680
45,0.6,3,20048,34160,35232
45,0.6,4,15856,33304,34376
45,0.6,5,15664,34320,35392
46,0.6,1,12744,34312,35408
46,0.6,2,22176,32464,33560
46,0.6,3,13720,29160,30256
46,0.6,4,18016,35432,36528
46,0.6,5,20144,34776,35872
47,0.6,1,27456,38360,39480
47,0.6,2,23288,40760,41880
47,0.6,3,25112,37904,39048
47,0.6,4,20832,36552,37672
47,0.6,5,20064,30640,31760
48,0.6,1,16360,32768,33912
48,0.6,2,16560,27368,28512
48,0.6,3,23024,41704,42848
48,0.6,4,24864,33560,34704
48,0.6,5,16448,33728,34872
49,0.6,1,17128,34528,35696
49,0.6,2,21816,37968,39136
49,0.6,3,18688,33808,34976
49,0.6,4,16112,26176,27344
49,0.6,5,17112,31048,32216
50,0.6,1,16952,32016,33208
50,0.6,2,17176,32040,33232
50,0.6,3,24752,41312,42504
50,0.6,4,16792,35520,36712
50,0.6,5,24200,39032,40224
51,0.6,1,22960,40688,41904
51,0.6,2,14744,33552,34792
51,0.6,3,17648,34968,36184
51,0.6,4,20296,36896,38112
51,0.6,5,25904,38344,39560
52,0.6,1,19440,35488,36752
52,0.6,2,17696,38512,39752
52,0.6,3,17352,35544,36784
52,0.6,4,17936,33168,34408
52,0.6,5,22040,38024,39264
53,0.6,1,14000,36560,37824
53,0.6,2,27512,44912,46176
53,0.6,3,26704,43688,44952
53,0.6,4,23360,33280,34544
53,0.6,5,16728,39168,40432
54,0.6,1,23992,40960,42248
54,0.6,2,19008,36104,37392
54,0.6,3,23008,34144,35432
54,0.6,4,21960,40040,41328
54,0.6,5,19000,38320,39632
55,0.6,1,25184,37320,38632
55,0.6,2,26848,32704,34016
55,0.6,3,25856,42176,43488
55,0.6,4,24880,45952,47264
55,0.6,5,21216,37512,38824
56,0.6,1,22448,42088,43424
56,0.6,2,16376,37768,39104
56,0.6,3,20992,41976,43312
56,0.6,4,18592,37752,39088
56,0.6,5,26072,42392,43728
57,0.6,1,24776,43376,44736
57,0.6,2,20888,41552,42912
57,0.6,3,20616,35640,37000
57,0.6,4,23168,37440,38800
57,0.6,5,20224,38808,40168
58,0.6,1,25552,45528,46912
58,0.6,2,14168,32752,34136
58,0.6,3,23000,41152,42536
58,0.6,4,18352,36568,37952
58,0.6,5,15704,34632,36016
59,0.6,1,25288,39288,40696
59,0.6,2,25672,46824,48232
